age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.226403068200000096e+06,2.402146066728576557e+00,1.099999999999999867e+00,-1.083451357901651056e-02,-2.910957213073908276e-04,-6.127432104917438298e-07,2.009947428027814564e-01,2.175653604838160504e+00
1.236762057999999961e+06,2.393687016240458210e+00,1.099999999999999867e+00,-8.855091621554280965e-03,-2.988853201658020551e-04,-6.948741760855283401e-07,2.010141461867765988e-01,2.159163287956690880e+00
1.247231475899999961e+06,2.385789614034292239e+00,1.099999999999999867e+00,-6.288233935083467965e-03,-2.993771546354389787e-04,-8.852975152325080079e-07,2.010334888672449527e-01,2.143628394754127253e+00
1.257792309200000018e+06,2.378008903259415607e+00,1.099999999999999867e+00,-3.208472219076309584e-03,-2.974623887290764540e-04,-1.046660173503363433e-06,2.010524297266075844e-01,2.128716641373530116e+00
1.268468378100000089e+06,2.370337710933429154e+00,1.099999999999999867e+00,4.072110353575426195e-04,-2.901081338195655307e-04,-1.278262248295544580e-06,2.010712204126933189e-01,2.113832181929375498e+00
1.279257674399999902e+06,2.362805297741737309e+00,1.099999999999999867e+00,4.650403406645676335e-03,-2.667315227977983027e-04,-1.497836870597295446e-06,2.010895266030939821e-01,2.099258148542435531e+00
1.290163776199999964e+06,2.355398038460667198e+00,1.099999999999999867e+00,9.503396679426481114e-03,-2.260412466873541510e-04,-1.635574984710865149e-06,2.011076067408094636e-01,2.084846972751364547e+00
1.301168843300000066e+06,2.348144783800311775e+00,1.099999999999999867e+00,1.482100070216766166e-02,-1.808491472060522144e-04,-1.820131826315431668e-06,2.011251332986024043e-01,2.070863281161520408e+00
1.312293239300000016e+06,2.341050906022785760e+00,1.099999999999999867e+00,2.062304151849419370e-02,-1.271878638247753688e-04,-1.939772135269202185e-06,2.011423715146435087e-01,2.057213572221341380e+00
1.323538446500000078e+06,2.334119605200570380e+00,1.099999999999999867e+00,2.688546195836823832e-02,-6.500355613943693931e-05,-2.087453849464313505e-06,2.011592670275656747e-01,2.043905094113116938e+00
1.334903173100000015e+06,2.327354590817456881e+00,1.099999999999999867e+00,3.362285578382295109e-02,9.961743187841083300e-06,-2.281569231466171125e-06,2.011757700061156395e-01,2.030937054066908942e+00
1.346389500800000038e+06,2.320758048426917242e+00,1.099999999999999867e+00,4.106169471562209211e-02,1.333153412308319546e-04,-2.371401390744977368e-06,2.011915687784546769e-01,2.018338807221000675e+00
1.357975150200000033e+06,2.314332084758430774e+00,1.099999999999999867e+00,4.899567057011484233e-02,2.831714874629095318e-04,-2.310607261772633311e-06,2.012069444381525130e-01,2.006111033092480511e+00
1.369684219400000060e+06,2.308058370291511618e+00,1.099999999999999867e+00,5.739184035878502205e-02,4.605989263629979721e-04,-2.139663412534824940e-06,2.012218584792406229e-01,1.994113411402296032e+00
1.381519813700000057e+06,2.301961440123220015e+00,1.099999999999999867e+00,6.615968107997913239e-02,6.570540669097826338e-04,-2.022265509977575789e-06,2.012365432965637912e-01,1.982583388072209685e+00
1.393471248700000113e+06,2.296021412036512999e+00,1.099999999999999867e+00,7.519206686448161314e-02,8.614118326575909580e-04,-1.738567124963193278e-06,2.012506475797866123e-01,1.971317062674126097e+00
1.405562271200000076e+06,2.290260948832362864e+00,1.099999999999999867e+00,8.475127545357759307e-02,1.121479920269994419e-03,-1.051915105664909101e-06,2.012638823076399741e-01,1.960488527486465182e+00
1.415854294900000095e+06,2.284658888763051454e+00,1.099999999999999867e+00,9.467796461981015099e-02,1.419773131894267034e-03,-4.377902104237927375e-07,2.012768175949624649e-01,1.949915989037123376e+00
1.424660535799999954e+06,2.279236029128631547e+00,1.099999999999999867e+00,1.048445595596728813e-01,1.741632018845273551e-03,3.885931731183056044e-07,2.012891157217604199e-01,1.939807198351037876e+00
1.431107021500000032e+06,2.273970583705179571e+00,1.099999999999999867e+00,1.150158816734240669e-01,2.052470497633015339e-03,1.370767174794445546e-06,2.013004434981539303e-01,1.929955197173208514e+00
1.435698156399999978e+06,2.268880962875715834e+00,1.099999999999999867e+00,1.255532868241635847e-01,2.425231896532196920e-03,2.866429590704204313e-06,2.013107941289722647e-01,1.920531019955151741e+00
1.440033457100000000e+06,2.263944119006092492e+00,1.099999999999999867e+00,1.363114353665994261e-01,2.842684432263470513e-03,4.205032956578856477e-06,2.013210199551518087e-01,1.911252576502298295e+00
1.444631196199999889e+06,2.259176290969217682e+00,1.099999999999999867e+00,1.471062778318874276e-01,3.277717298240049714e-03,5.781512605042012331e-06,2.013307436182019128e-01,1.902554304740763369e+00
1.450206103899999987e+06,2.254553764751183298e+00,1.099999999999999867e+00,1.580904926498901131e-01,3.770953181272509221e-03,7.977598586604455654e-06,2.013393859430564481e-01,1.893925615529229445e+00
1.455786811299999943e+06,2.250091262769257749e+00,1.099999999999999867e+00,1.690056073750254018e-01,4.280787288500304683e-03,1.014099979614487194e-05,2.013475510204081886e-01,1.885731817255203557e+00
1.461373669299999950e+06,2.245780702167659015e+00,1.099999999999999867e+00,1.798227855670569697e-01,4.809710276563452722e-03,1.273263267571179389e-05,2.013549351061179604e-01,1.877838048426916595e+00
1.468357241799999960e+06,2.241614208022830734e+00,1.099999999999999867e+00,1.903443942105142728e-01,5.323409703504040913e-03,1.543794876441142370e-05,2.013620958572108210e-01,1.870225509071553160e+00
1.475698533199999947e+06,2.237582406396520618e+00,1.099999999999999867e+00,2.008857813314004481e-01,5.904343835647465552e-03,1.832659856395388529e-05,2.013686853609368277e-01,1.862802758839384287e+00
1.483051916100000031e+06,2.233674575188565381e+00,1.099999999999999867e+00,2.113637513873474205e-01,6.546159414709278382e-03,2.202285442478877438e-05,2.013741538879703086e-01,1.855761806609435238e+00
1.490416762199999997e+06,2.229880792996442374e+00,1.099999999999999867e+00,2.215460771478401647e-01,7.207768443226344329e-03,2.588430089016736707e-05,2.013794013454439091e-01,1.848853767922262969e+00
1.497791685599999968e+06,2.226190232168337779e+00,1.099999999999999867e+00,2.313889025798998023e-01,7.890080703979699892e-03,3.000326168203129286e-05,2.013837738114113984e-01,1.842196425740106669e+00
1.505178878599999938e+06,2.222590515073953554e+00,1.099999999999999867e+00,2.406138317968696538e-01,8.535769439851409110e-03,3.438161679766245290e-05,2.013878028947428400e-01,1.835584090239869015e+00
1.512576416600000113e+06,2.219068835081202451e+00,1.099999999999999867e+00,2.497604942354298974e-01,9.296098439375746758e-03,3.969351514190581123e-05,2.013906396520872000e-01,1.829318716165710956e+00
1.519986371400000062e+06,2.215612547056557524e+00,1.099999999999999867e+00,2.583375831842169568e-01,1.006110108949239551e-02,4.506849532265733686e-05,2.013932089062039632e-01,1.823052254864209409e+00
1.527409201899999985e+06,2.212207518177081500e+00,1.099999999999999867e+00,2.662165340098304189e-01,1.080993696346463015e-02,5.054841559265214104e-05,2.013957385218237695e-01,1.816959387528595204e+00
1.534845208199999994e+06,2.208839251172166840e+00,1.099999999999999867e+00,2.737555020498765868e-01,1.165351958141746386e-02,5.708509819021945057e-05,2.013970780765135526e-01,1.810800086072164694e+00
1.542294428700000048e+06,2.205492238329293198e+00,1.099999999999999867e+00,2.805790382568121855e-01,1.250682124170422564e-02,6.392722371967655937e-05,2.013978509139503770e-01,1.804744728079910709e+00
1.549757104499999899e+06,2.202149961494030084e+00,1.099999999999999867e+00,2.864333611180320815e-01,1.331119617658382999e-02,7.112813427257695805e-05,2.013980389136786342e-01,1.798737683752745786e+00
1.557233489899999928e+06,2.198796394935332188e+00,1.099999999999999867e+00,2.916151251443972470e-01,1.417020269994789632e-02,7.849577566875805138e-05,2.013982212507643976e-01,1.792754150716889816e+00
1.564721124300000025e+06,2.195414564769303301e+00,1.099999999999999867e+00,2.960348288749461987e-01,1.507473165870121430e-02,8.702776959840536762e-05,2.013975410541574973e-01,1.786611452128020083e+00
1.572222682800000068e+06,2.191985638859316410e+00,1.099999999999999867e+00,2.994507205146208495e-01,1.597225547577520860e-02,9.520793222949555515e-05,2.013971838546738946e-01,1.780484269179369639e+00
1.579735889100000029e+06,2.188491666175904182e+00,1.099999999999999867e+00,3.024434397155087439e-01,1.686286679199981708e-02,1.041582595302271579e-04,2.013959290131146496e-01,1.774233572674352777e+00
1.587263441700000083e+06,2.184896324718565985e+00,1.099999999999999867e+00,3.068144102924186822e-01,1.780211923259869544e-02,1.138888536546694454e-04,2.013941233097012451e-01,1.767682574916758842e+00
1.594802980699999956e+06,2.181236569344719101e+00,1.099999999999999867e+00,3.113636095947811544e-01,1.873374996036149959e-02,1.243793290901266057e-04,2.013921203198259791e-01,1.761129719812452699e+00
1.602357324800000060e+06,2.177528562141838542e+00,1.099999999999999867e+00,3.160586649754240085e-01,1.971298348773471015e-02,1.354722643774490846e-04,2.013893680491064264e-01,1.754433010940225079e+00
1.609924138499999885e+06,2.173808809259551111e+00,1.099999999999999867e+00,3.208616525855625401e-01,2.068833502457587126e-02,1.466403542549094973e-04,2.013867086457224176e-01,1.747858909601575750e+00
1.617506250900000101e+06,2.170113973136424068e+00,1.099999999999999867e+00,3.251886951006817683e-01,2.160091308976420932e-02,1.585011438537679200e-04,2.013831663231329117e-01,1.741175519264309024e+00
1.625100981799999950e+06,2.166454027271284222e+00,1.099999999999999867e+00,3.300328954223198386e-01,2.263469272237195531e-02,1.716846361185982986e-04,2.013782094724681504e-01,1.734719450044168276e+00
1.632711330499999924e+06,2.162830586196743177e+00,1.099999999999999867e+00,3.344782305374979781e-01,2.364543235407370533e-02,1.848711182586241380e-04,2.013730202269586878e-01,1.728318081949760332e+00
1.640334608800000045e+06,2.159215644295454872e+00,1.099999999999999867e+00,3.386529207909578232e-01,2.459491961312826325e-02,1.981954970667511447e-04,2.013677596321546692e-01,1.721842759745407347e+00
1.647973774399999995e+06,2.155631853269609266e+00,1.099999999999999867e+00,3.427561960633308535e-01,2.563632605495027791e-02,2.129019230333642737e-04,2.013606777050442886e-01,1.715512219982332276e+00
1.655628943399999989e+06,2.152083245373621168e+00,1.099999999999999867e+00,3.470259258420348436e-01,2.668397571858931866e-02,2.275890733651950691e-04,2.013538315703639336e-01,1.709141611361525870e+00
1.663300590199999977e+06,2.148547516591540862e+00,1.099999999999999867e+00,3.510639357629844470e-01,2.775619264309497902e-02,2.429222179437812027e-04,2.013462816824842516e-01,1.702878615597181344e+00
1.670988753299999982e+06,2.145017193367913411e+00,1.099999999999999867e+00,3.549199415615301167e-01,2.881153774717433447e-02,2.590574418446623490e-04,2.013377435502501644e-01,1.696785453804162680e+00
1.678693646100000013e+06,2.141476640694013778e+00,1.099999999999999867e+00,3.586890982808217387e-01,2.986019178237331317e-02,2.752710367165734132e-04,2.013290604543704065e-01,1.690393576298443001e+00
1.686415151800000109e+06,2.137966376135359781e+00,1.099999999999999867e+00,3.625089786858139429e-01,3.095332591904684932e-02,2.923910394346417225e-04,2.013193154997847401e-01,1.684326802419080504e+00
1.694153854899999918e+06,2.134465032730072931e+00,1.099999999999999867e+00,3.661111667308431517e-01,3.201617859974177638e-02,3.102979002921923729e-04,2.013088350812022032e-01,1.678050624023193826e+00
1.701909487399999984e+06,2.130994588099391240e+00,1.099999999999999867e+00,3.695100024915624615e-01,3.305245545765474191e-02,3.279558766902986987e-04,2.012981610002491373e-01,1.672037894403043623e+00
1.709682673699999927e+06,2.127533519898525238e+00,1.099999999999999867e+00,3.730078370971027790e-01,3.414110086298669661e-02,3.464383564746651811e-04,2.012869317538335256e-01,1.666027588393847347e+00
1.717473062300000107e+06,2.124065129901016924e+00,1.099999999999999867e+00,3.764494144827742472e-01,3.522475408276515285e-02,3.656428911187113804e-04,2.012748526580442621e-01,1.659870325488685516e+00
1.725281389699999942e+06,2.120606223244014377e+00,1.099999999999999867e+00,3.800223651724840557e-01,3.636394144827741204e-02,3.857503907223265886e-04,2.012616358241408332e-01,1.653893089311196052e+00
1.733107255600000033e+06,2.117155430021064433e+00,1.099999999999999867e+00,3.836507644567259123e-01,3.752782146820991122e-02,4.067982740265916643e-04,2.012473220231487947e-01,1.647794853790572667e+00
1.740951376600000076e+06,2.113711094702031446e+00,1.099999999999999867e+00,3.870531835375660146e-01,3.867825187433462930e-02,4.286369566694599935e-04,2.012325470565584362e-01,1.641836870597294773e+00
1.748813579699999886e+06,2.110271602527803214e+00,1.099999999999999867e+00,3.901771319848694186e-01,3.974727973453530405e-02,4.511860064780627826e-04,2.012167747853857991e-01,1.635829305307027637e+00
1.756694160699999891e+06,2.106843535980429394e+00,1.099999999999999867e+00,3.933111757910710549e-01,4.085988729076534681e-02,4.735455842714441808e-04,2.012011295839090108e-01,1.629878910054587182e+00
1.764592895800000057e+06,2.103424641554734187e+00,1.099999999999999867e+00,3.965099526603092506e-01,4.201886556886904461e-02,4.977305488233027151e-04,2.011835305442931932e-01,1.623930145643162071e+00
1.772510499300000025e+06,2.100036372058256440e+00,1.099999999999999867e+00,3.997607103218645541e-01,4.318654599198169103e-02,5.216636163899520014e-04,2.011660279961040576e-01,1.618204715848603259e+00
1.780446948199999984e+06,2.096643224535096550e+00,1.099999999999999867e+00,4.028719178237331056e-01,4.436637652041947044e-02,5.461887018958524976e-04,2.011477333574938908e-01,1.612213323065074366e+00
1.788398666699999943e+06,2.093284554803052977e+00,1.099999999999999867e+00,4.058004099753108052e-01,4.551422723051482683e-02,5.709681532990551305e-04,2.011289458424878607e-01,1.606521076355068800e+00
1.796369453200000105e+06,2.089940385286188196e+00,1.099999999999999867e+00,4.086273777435500687e-01,4.664249983012071915e-02,5.966289383677997847e-04,2.011093254660354102e-01,1.600764955038618265e+00
1.804359049000000115e+06,2.086616829146751950e+00,1.099999999999999867e+00,4.117239552424741267e-01,4.785249636458356604e-02,6.231163559763528348e-04,2.010889209268612865e-01,1.595129583909034476e+00
1.812368326700000092e+06,2.083312617726334359e+00,1.099999999999999867e+00,4.145810573285917955e-01,4.901497648870866558e-02,6.491205236811705770e-04,2.010689109606106084e-01,1.589418876984755702e+00
1.820397046600000001e+06,2.080047365285736305e+00,1.099999999999999867e+00,4.171322521461414690e-01,5.008292973793290748e-02,6.763364062606173075e-04,2.010474798976193966e-01,1.584008561915331015e+00
1.828445460299999919e+06,2.076787861559717729e+00,1.099999999999999867e+00,4.199164714942580923e-01,5.127031287231872264e-02,7.053029060680874110e-04,2.010241108518878717e-01,1.578369340188905623e+00
1.836513694499999983e+06,2.073572700627419607e+00,1.099999999999999867e+00,4.224415298194748591e-01,5.240066869011753004e-02,7.334460123672108907e-04,2.010015035448140808e-01,1.572958187048403511e+00
1.844598040100000100e+06,2.070381798228725145e+00,1.099999999999999867e+00,4.250295001019274710e-01,5.357377315454481953e-02,7.625598541303312428e-04,2.009778604271896807e-01,1.567566105687557387e+00
1.852702448099999921e+06,2.067214631814989545e+00,1.099999999999999867e+00,4.275661056875579291e-01,5.473682520555391701e-02,7.922023148882191123e-04,2.009535418695779785e-01,1.562267118168021218e+00
1.860826974200000055e+06,2.064069714376316700e+00,1.099999999999999867e+00,4.302675145529908929e-01,5.593897293256921976e-02,8.219678361910797565e-04,2.009287995198079102e-01,1.556889737026885934e+00
1.868971855599999893e+06,2.060945358218759349e+00,1.099999999999999867e+00,4.326425083240841296e-01,5.703342872998255070e-02,8.519968515708167302e-04,2.009040449387301253e-01,1.551636277152369958e+00
1.877137229300000006e+06,2.057841062311716041e+00,1.099999999999999867e+00,4.350660241455071020e-01,5.820909171215654654e-02,8.834443815261953416e-04,2.008776300708962625e-01,1.546408253867584515e+00
1.885319252600000007e+06,2.054741305805340534e+00,1.099999999999999867e+00,4.374123626809213183e-01,5.936337353054429999e-02,9.144794672586013286e-04,2.008513921040113448e-01,1.541183107205146285e+00
1.893521951499999966e+06,2.051662023148880909e+00,1.099999999999999867e+00,4.398146934245393269e-01,6.056185030238508266e-02,9.463893406419169717e-04,2.008243224082085499e-01,1.535964234750503810e+00
1.901745409100000048e+06,2.048601984642912655e+00,1.099999999999999867e+00,4.424187252259393355e-01,6.181117397902557986e-02,9.791928242995310162e-04,2.007961251670478953e-01,1.530919952886814706e+00
1.909989776700000046e+06,2.045545859928877164e+00,1.099999999999999867e+00,4.447465627760537332e-01,6.301931205689821625e-02,1.012164941448277051e-03,2.007677478538585913e-01,1.525725996058800771e+00
1.918255302799999947e+06,2.042509132483181666e+00,1.099999999999999867e+00,4.471071145439304839e-01,6.424630467281250423e-02,1.046097646605811601e-03,2.007383777662007929e-01,1.520732474121724076e+00
1.926538006700000027e+06,2.039490450293323764e+00,1.099999999999999867e+00,4.494381911255066475e-01,6.543064816870144962e-02,1.079986409658202770e-03,2.007087471969919434e-01,1.515667489637364307e+00
1.934841991600000067e+06,2.036488749235541462e+00,1.099999999999999867e+00,4.515751523250808308e-01,6.659420254139389317e-02,1.115238057487145202e-03,2.006777351695394063e-01,1.510682914675303801e+00
1.943167364300000016e+06,2.033501543862827887e+00,1.099999999999999867e+00,4.537586015538289663e-01,6.779966678746968123e-02,1.152290901266166557e-03,2.006445117669709288e-01,1.505688645269427806e+00
1.951514317899999907e+06,2.030528463611859902e+00,1.099999999999999867e+00,4.561696867426215940e-01,6.908550171011798580e-02,1.187268160094226074e-03,2.006136832091326427e-01,1.500765272146593832e+00
1.959882929599999916e+06,2.027567869713923887e+00,1.099999999999999867e+00,4.583703775849959916e-01,7.030021916691203687e-02,1.223551813178101483e-03,2.005811785091394794e-01,1.495768737683752292e+00
1.968269230400000000e+06,2.024617294842463888e+00,1.099999999999999867e+00,4.604957326326755140e-01,7.152275820516883209e-02,1.259530997304581824e-03,2.005487963487281033e-01,1.490988063149788045e+00
1.976677406200000085e+06,2.021676388819678039e+00,1.099999999999999867e+00,4.625999682892023013e-01,7.273853838139027195e-02,1.296821332306506832e-03,2.005152809803166514e-01,1.486122901990984513e+00
1.985107721700000111e+06,2.018744183786721269e+00,1.099999999999999867e+00,4.646949942241045961e-01,7.395433491132298587e-02,1.333825386758476228e-03,2.004819517995876377e-01,1.481167025300686335e+00
1.993556031600000104e+06,2.015838662030849715e+00,1.099999999999999867e+00,4.667199189109605406e-01,7.517739185485511344e-02,1.371733561349067470e-03,2.004476312034247365e-01,1.476478923644928942e+00
2.002026551699999953e+06,2.012928961924392190e+00,1.099999999999999867e+00,4.687504903848329074e-01,7.640346759836007251e-02,1.410460939092618221e-03,2.004121207728372933e-01,1.471591972638111034e+00
2.010519554699999979e+06,2.010030065913156694e+00,1.099999999999999867e+00,4.706071847606965175e-01,7.757781664363856688e-02,1.448875014156605868e-03,2.003768826020974059e-01,1.466831796869690896e+00
2.019030911300000036e+06,2.007140403180139643e+00,1.099999999999999867e+00,4.725705338739268901e-01,7.881401026070804228e-02,1.488948288749461762e-03,2.003400602505151784e-01,1.462072934834309779e+00
2.027563759099999908e+06,2.004259028517066277e+00,1.099999999999999867e+00,4.747189721171486965e-01,8.011708208566442613e-02,1.530025685745996190e-03,2.003019529321161396e-01,1.457345760945887747e+00
2.036120365100000054e+06,2.001383588982762252e+00,1.099999999999999867e+00,4.765684681419735669e-01,8.132637310018343835e-02,1.570356044304513799e-03,2.002646936510452391e-01,1.452648010147454594e+00
2.044695631999999983e+06,1.998514068721827242e+00,1.099999999999999867e+00,4.783258125891862167e-01,8.248253151826769047e-02,1.611252803007994817e-03,2.002264531472965903e-01,1.447847539015605811e+00
2.053292680600000080e+06,1.995667790436929101e+00,1.099999999999999867e+00,4.804979886294137303e-01,8.383859815624361556e-02,1.655024598518652339e-03,2.001852003442886330e-01,1.443279938390449990e+00
2.061913851400000043e+06,1.992814684817323378e+00,1.099999999999999867e+00,4.824115676459262980e-01,8.511776726539668769e-02,1.697558630999569055e-03,2.001454483680263352e-01,1.438514507689867994e+00
2.070558349099999992e+06,1.989969472468231082e+00,1.099999999999999867e+00,4.843699653446283948e-01,8.642729067476043192e-02,1.741043987406282016e-03,2.001044182201181798e-01,1.433901243516274127e+00
2.079225094000000041e+06,1.987130653921945767e+00,1.099999999999999867e+00,4.861886656549411212e-01,8.768994846995398218e-02,1.786120954041993608e-03,2.000615465808963933e-01,1.429280232847855769e+00
2.087915770500000101e+06,1.984283988085798978e+00,1.099999999999999867e+00,4.880031892002085203e-01,8.895888310040996061e-02,1.831134612335500334e-03,2.000186898910506772e-01,1.424529298511857167e+00
2.096630773899999913e+06,1.981463169720717898e+00,1.099999999999999867e+00,4.897056264015038352e-01,9.015998899182313397e-02,1.876823053749801604e-03,1.999748587736980832e-01,1.419961358128156714e+00
2.105365133700000122e+06,1.978651296292100792e+00,1.099999999999999867e+00,4.914761127092346915e-01,9.144262273211166414e-02,1.924669754694331063e-03,1.999289775532854252e-01,1.415368094407573274e+00
2.114122743999999948e+06,1.975846317470383751e+00,1.099999999999999867e+00,4.933019683345034045e-01,9.275709963985592776e-02,1.971436317923395097e-03,1.998837776620081275e-01,1.410883258963962827e+00
2.122904977599999867e+06,1.973034300437155553e+00,1.099999999999999867e+00,4.952126865840674741e-01,9.412374509048895832e-02,2.019885954381752356e-03,1.998370536138983355e-01,1.406250809757864761e+00
2.131706886200000066e+06,1.970229862737547633e+00,1.099999999999999867e+00,4.969621033318989967e-01,9.542365145303399743e-02,2.069193073455796120e-03,1.997893460780537922e-01,1.401700604770210079e+00
2.140533028599999845e+06,1.967449944053092814e+00,1.099999999999999867e+00,4.987729303041969486e-01,9.675876801286549533e-02,2.118420326621213347e-03,1.997414688894424972e-01,1.397317991347482247e+00
2.149383603899999987e+06,1.964665164329882030e+00,1.099999999999999867e+00,5.005084169516860193e-01,9.808109982106050229e-02,2.168735463996919206e-03,1.996922693605743260e-01,1.392787424403723495e+00
2.158257440299999900e+06,1.961889557407869189e+00,1.099999999999999867e+00,5.020136809440756132e-01,9.927786006478059311e-02,2.219988765317447866e-03,1.996422199823324473e-01,1.388403134838840369e+00
2.167156967900000047e+06,1.959108808580035221e+00,1.099999999999999867e+00,5.035483431108289665e-01,1.005146977054972302e-01,2.273225554372691661e-03,1.995898199279710905e-01,1.383901945683933210e+00
2.176081308100000024e+06,1.956337424403723491e+00,1.099999999999999867e+00,5.053348275159119662e-01,1.018844589684930468e-01,2.324816054723775373e-03,1.995389691725746040e-01,1.379453532356337941e+00
2.185029242599999998e+06,1.953592238102787704e+00,1.099999999999999867e+00,5.071027950802959872e-01,1.032626737638451253e-01,2.379356746472173142e-03,1.994849414482774141e-01,1.375180072028811207e+00
2.194003473499999847e+06,1.950856553489319856e+00,1.099999999999999867e+00,5.087549366916576110e-01,1.045977510249382486e-01,2.430146118824887212e-03,1.994346913859884052e-01,1.370764660581212935e+00
2.203002905700000003e+06,1.948128324763866326e+00,1.099999999999999867e+00,5.103742734829780359e-01,1.059167862239235036e-01,2.482839226256539685e-03,1.993821078620126586e-01,1.366397155088449944e+00
2.212026260499999858e+06,1.945412638564860019e+00,1.099999999999999867e+00,5.118605766835033766e-01,1.071825524247434630e-01,2.535049650048698620e-03,1.993301060046659690e-01,1.362119141996420701e+00
