age,radius,mass,convective_radius,convective_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
9.624531637499999255e+06,1.908688833948673613e+00,1.499999999999999778e+00,1.392967654986522641e+00,1.462748340324808938e+00,6.801471677727691234e-02,1.108168425105891287e-02,3.452462343427936453e+00
9.644531637499999255e+06,1.910881932320096510e+00,1.499999999999999778e+00,1.396777367550793514e+00,1.463669389929556086e+00,6.778622140931842011e-02,1.082933833155903802e-02,3.473623955242473027e+00
9.664531637499999255e+06,1.913057591111916089e+00,1.499999999999999778e+00,1.400467621010667685e+00,1.464554981086773955e+00,6.756087551246910128e-02,1.057626077600851144e-02,3.494860970803414624e+00
9.684531637499999255e+06,1.915225702960429377e+00,1.499999999999999778e+00,1.404098597929737791e+00,1.465404170468186607e+00,6.733359888106184299e-02,1.032688717751251151e-02,3.516258737457246930e+00
9.704531637499999255e+06,1.917388710276562769e+00,1.499999999999999778e+00,1.407827266755758755e+00,1.466269789440303395e+00,6.709884398287617457e-02,1.008662782848988512e-02,3.537862601644429894e+00
9.724531637499999255e+06,1.919540601146118242e+00,1.499999999999999778e+00,1.411418786382476975e+00,1.467077583954335518e+00,6.685216813517858014e-02,9.860319191827671137e-03,3.559571813631111858e+00
9.744531637499999255e+06,1.921685269428526022e+00,1.499999999999999778e+00,1.415000792769937954e+00,1.467860383315589878e+00,6.661237511608415762e-02,9.628920881560172965e-03,3.581407461097645850e+00
9.764531637499999255e+06,1.923816669686741809e+00,1.499999999999999778e+00,1.418482049423542835e+00,1.468611158576637710e+00,6.636452583297469676e-02,9.407707898253639400e-03,3.603276495503861643e+00
9.784531637499999255e+06,1.925944500441685081e+00,1.499999999999999778e+00,1.421997531087906275e+00,1.469363956216448663e+00,6.611258667240479947e-02,9.192150535685965698e-03,3.625292939817435833e+00
9.804531637499999255e+06,1.928065983147975837e+00,1.499999999999999778e+00,1.425579424222518599e+00,1.470100131214749695e+00,6.586320050284262539e-02,8.975829146753037946e-03,3.647386305465581291e+00
9.824531637499999255e+06,1.930186918163491638e+00,1.499999999999999778e+00,1.429060114611882204e+00,1.470795052979681827e+00,6.561067924528299344e-02,8.763990849169853506e-03,3.669602165394458382e+00
9.844531637499999255e+06,1.932306441595505575e+00,1.499999999999999778e+00,1.432972841966974942e+00,1.471577030668870911e+00,6.535355711341135632e-02,8.558199845976123196e-03,3.691898819905319318e+00
9.864531637499999255e+06,1.934416491426757867e+00,1.499999999999999778e+00,1.436705429341547324e+00,1.472312107046591434e+00,6.508452615008265829e-02,8.366271285872835597e-03,3.714244309044372638e+00
9.884531637499999255e+06,1.936526304559559097e+00,1.499999999999999778e+00,1.440247230967858449e+00,1.472995502548188451e+00,6.480295900246887952e-02,8.188259711431743193e-03,3.736610410201816279e+00
9.904531637499999255e+06,1.938641913746630197e+00,1.499999999999999778e+00,1.443966726313166804e+00,1.473682493714467245e+00,6.454330254365894803e-02,7.989325239529771264e-03,3.759078959885839843e+00
9.924531637499999255e+06,1.940764902036286488e+00,1.499999999999999778e+00,1.447719404743028848e+00,1.474365045210536129e+00,6.427642200276335871e-02,7.798432354073703623e-03,3.781697796099571462e+00
9.944531637499999255e+06,1.942895224806903576e+00,1.499999999999999778e+00,1.451452218623298096e+00,1.475024565833880308e+00,6.400978568030984972e-02,7.608169154454230351e-03,3.804395524247434324e+00
9.964531637499999255e+06,1.945031389838954183e+00,1.499999999999999778e+00,1.455347867448866017e+00,1.475701477043647625e+00,6.374457980928219247e-02,7.417443792611380302e-03,3.827030804774739003e+00
9.984531637499999255e+06,1.947173634057395963e+00,1.499999999999999778e+00,1.459262293596684135e+00,1.476357446691883402e+00,6.347934179709620317e-02,7.227657206278735591e-03,3.849840517339011114e+00
1.000453163800000027e+07,1.949327934268046070e+00,1.499999999999999778e+00,1.463098711182586387e+00,1.476986499898071958e+00,6.321191827674467467e-02,7.040571949534527203e-03,3.872753833608913787e+00
1.002453163800000027e+07,1.951491920315295836e+00,1.499999999999999778e+00,1.467131056196063321e+00,1.477632779587306100e+00,6.294334782214770774e-02,6.855361797549206285e-03,3.895763392149312221e+00
1.004453163800000027e+07,1.953665007134929077e+00,1.499999999999999778e+00,1.471161996874220890e+00,1.478266897710026839e+00,6.267416138530883252e-02,6.671504360234661521e-03,3.918860472490881541e+00
1.006453163800000027e+07,1.955848479467257928e+00,1.499999999999999778e+00,1.475180207932229148e+00,1.478876957507530454e+00,6.240188321366282875e-02,6.491368932478649816e-03,3.942046546920654038e+00
1.008453163800000027e+07,1.958036406260617035e+00,1.499999999999999778e+00,1.479406577725429051e+00,1.479513457949217514e+00,6.212682479784366330e-02,6.314956397653401568e-03,3.965274230446895753e+00
1.010453163800000027e+07,1.960233012072752912e+00,1.499999999999999778e+00,1.483525900926407681e+00,1.480116218963056562e+00,6.184325633649682963e-02,6.147892953407776626e-03,3.988665700242358447e+00
1.012453163800000027e+07,1.962444321275679027e+00,1.499999999999999778e+00,1.487827198804049456e+00,1.480735544700898743e+00,6.156999619470427537e-02,5.970935695032727683e-03,4.012185938526353191e+00
1.014453163800000027e+07,1.964661704228860328e+00,1.499999999999999778e+00,1.492053863054655594e+00,1.481332254365896661e+00,6.129487664499761596e-02,5.796680604317198081e-03,4.035890257989987795e+00
1.016453163800000027e+07,1.966886242043987654e+00,1.499999999999999778e+00,1.496494688441414311e+00,1.481937044984030338e+00,6.101876148950143020e-02,5.624265872386690485e-03,4.059720967632335586e+00
1.018453163800000027e+07,1.969106687580692627e+00,1.499999999999999778e+00,1.500784275974540449e+00,1.482506399374843964e+00,6.073729903282067827e-02,5.458740424471674076e-03,4.083604158644588367e+00
1.020453163800000027e+07,1.971322024281409790e+00,1.499999999999999778e+00,1.504989852544791562e+00,1.483045740718928363e+00,6.045306512038776947e-02,5.297684522865750249e-03,4.107688758522275663e+00
1.022453163800000027e+07,1.973535010532514455e+00,1.499999999999999778e+00,1.509210151985322268e+00,1.483571937393824758e+00,6.016750125710659813e-02,5.139460803189198519e-03,4.131966726313165417e+00
1.024453163800000027e+07,1.975742329384583496e+00,1.499999999999999778e+00,1.513540374640422348e+00,1.484102622120546000e+00,5.987964062606172116e-02,4.985166549638721765e-03,4.156408480373281478e+00
1.026453163800000027e+07,1.977940497406508902e+00,1.499999999999999778e+00,1.517754513126004845e+00,1.484608084124215521e+00,5.959084328070851644e-02,4.833723595098415697e-03,4.180930258896011331e+00
1.028453163800000027e+07,1.980107893270515840e+00,1.499999999999999778e+00,1.522168429636005405e+00,1.485136924483000165e+00,5.930161942512852252e-02,4.685796235475323153e-03,4.205597227570271990e+00
1.030453163800000027e+07,1.982266824390132687e+00,1.499999999999999778e+00,1.526550340891073221e+00,1.485637017893949308e+00,5.901125153457607853e-02,4.540927382273665137e-03,4.230441006591315833e+00
1.032453163800000027e+07,1.984413153185802026e+00,1.499999999999999778e+00,1.530880880654148291e+00,1.486124596751907667e+00,5.872112981041470448e-02,4.397994382658721238e-03,4.255459897166411487e+00
1.034453163800000027e+07,1.986537925660830872e+00,1.499999999999999778e+00,1.535204829101451063e+00,1.486591770640331323e+00,5.843137038211510675e-02,4.257313370631271750e-03,4.280618881514867802e+00
1.036453163800000027e+07,1.988648607669482926e+00,1.499999999999999778e+00,1.539507689868399476e+00,1.487045986636163386e+00,5.813885172937097862e-02,4.121691204783798669e-03,4.305887585222767378e+00
1.038453163800000027e+07,1.990735995832294103e+00,1.499999999999999778e+00,1.543889306666061723e+00,1.487499511132754249e+00,5.784591188928399352e-02,3.989353416838431129e-03,4.331127726562323588e+00
1.040453163800000027e+07,1.992802542073432992e+00,1.499999999999999778e+00,1.548219551971731445e+00,1.487940248657953379e+00,5.755530804774740966e-02,3.857321207728373058e-03,4.356665156628689139e+00
1.042453163800000027e+07,1.994843653763390456e+00,1.499999999999999778e+00,1.552639765340097400e+00,1.488372961629934377e+00,5.726485920405898628e-02,3.727958164397832987e-03,4.382395048585470576e+00
1.044453163800000027e+07,1.996845780198871267e+00,1.499999999999999778e+00,1.556996489161702080e+00,1.488793181657568576e+00,5.697532431085639698e-02,3.601257944687307616e-03,4.408270946114293487e+00
1.046453163800000027e+07,1.998812072980134857e+00,1.499999999999999778e+00,1.561436612380800559e+00,1.489205032888627045e+00,5.668420122766085895e-02,3.479579831932770942e-03,4.434197988629414944e+00
1.048453163800000027e+07,2.000719054338715885e+00,1.499999999999999778e+00,1.565838863847425433e+00,1.489604534553444104e+00,5.639665079616750648e-02,3.358958957167772555e-03,4.460091281795735441e+00
1.050453163800000027e+07,2.002622115336700759e+00,1.499999999999999778e+00,1.570232032435615377e+00,1.489993485492309588e+00,5.610781204557292040e-02,3.241323472785338604e-03,4.486132279326825234e+00
1.052453163800000027e+07,2.004492415230242575e+00,1.499999999999999778e+00,1.574612267548528344e+00,1.490371943554779310e+00,5.581935298647758281e-02,3.126479603162018311e-03,4.512366101157442522e+00
1.054453163800000027e+07,2.006346284853564033e+00,1.499999999999999778e+00,1.579061179188656183e+00,1.490741900428095290e+00,5.552863109017189269e-02,3.016343495888919660e-03,4.538654488210376314e+00
1.056453163800000027e+07,2.008169059095336717e+00,1.499999999999999778e+00,1.583392217264263602e+00,1.491091221749076823e+00,5.523884919250719033e-02,2.908439851412262384e-03,4.564987474234971643e+00
1.058453163800000027e+07,2.009935563432919903e+00,1.499999999999999778e+00,1.587665677591790336e+00,1.491428750209517817e+00,5.494911794151619705e-02,2.804832476386779141e-03,4.591327096876484326e+00
1.060453163800000027e+07,2.011703108337672852e+00,1.499999999999999778e+00,1.592021314186051084e+00,1.491756685179731479e+00,5.465798471086546345e-02,2.704044621622232053e-03,4.617790097170942687e+00
1.062453163800000027e+07,2.013437768692382779e+00,1.499999999999999778e+00,1.596171125053794215e+00,1.492070206754399386e+00,5.436669313008220261e-02,2.606480486534235638e-03,4.644395297741738204e+00
1.064453163800000027e+07,2.015155698203809909e+00,1.499999999999999778e+00,1.600619810188225633e+00,1.492386818002671811e+00,5.407549319350379163e-02,2.511134317878093575e-03,4.670983918095537035e+00
1.066453163800000027e+07,2.016839385037033416e+00,1.499999999999999778e+00,1.604858932252145376e+00,1.492682536909103463e+00,5.378429817209899599e-02,2.418916374096807907e-03,4.697690842374683484e+00
1.068453163800000027e+07,2.018585149607012408e+00,1.499999999999999778e+00,1.609382318965320913e+00,1.492980384923780601e+00,5.348934958889212804e-02,2.328993295431380003e-03,4.724345942150442568e+00
1.070453163800000027e+07,2.020274652200503063e+00,1.499999999999999778e+00,1.613880223787627521e+00,1.493269347210582021e+00,5.319776235022309618e-02,2.239819882670048262e-03,4.751084078914582953e+00
1.072453163800000027e+07,2.021894239054112141e+00,1.499999999999999778e+00,1.618142381480893732e+00,1.493546951618382579e+00,5.290793544587646391e-02,2.153585471924618269e-03,4.777993000973972393e+00
1.074453163800000027e+07,2.023506205803076163e+00,1.499999999999999778e+00,1.622642211601621254e+00,1.493818993771093062e+00,5.261852209563067789e-02,2.068715939205871546e-03,4.804930032390313244e+00
1.076453163800000027e+07,2.025119160569888166e+00,1.499999999999999778e+00,1.627058415819158110e+00,1.494078573308567970e+00,5.232706190400688434e-02,1.987393304491606900e-03,4.831839520713944403e+00
1.078453163800000027e+07,2.026642537543319023e+00,1.499999999999999778e+00,1.631378287163921526e+00,1.494331106797435638e+00,5.203912956125847367e-02,1.907824775193094850e-03,4.858927291671384374e+00
1.080453163800000027e+07,2.028152738000860378e+00,1.499999999999999778e+00,1.635877913429522268e+00,1.494581836802645114e+00,5.175031928242993656e-02,1.831160615189471276e-03,4.886065958458854830e+00
1.082453163800000027e+07,2.029691605245870889e+00,1.499999999999999778e+00,1.640194500441686021e+00,1.494816812566535980e+00,5.145995603524426698e-02,1.756204466692336177e-03,4.913218917755778570e+00
1.084453163800000027e+07,2.031232120546332176e+00,1.499999999999999778e+00,1.644527758273120366e+00,1.495042895150513029e+00,5.116802672767217092e-02,1.684261931187568291e-03,4.940381073183989002e+00
1.086453163800000027e+07,2.032722186006477916e+00,1.499999999999999778e+00,1.648814786291874945e+00,1.495260612652608012e+00,5.087832974699311311e-02,1.613790278375500532e-03,4.967652970622209452e+00
1.088453163800000027e+07,2.034217281025617385e+00,1.499999999999999778e+00,1.653314344605766761e+00,1.495477131667761084e+00,5.058821633559082431e-02,1.544742077963260837e-03,4.994809735214837509e+00
1.090453163800000027e+07,2.035679507350109052e+00,1.499999999999999778e+00,1.657852793947767411e+00,1.495691632086796341e+00,5.029826517021901422e-02,1.478335454936691509e-03,5.022215180411786051e+00
1.092453163800000027e+07,2.037124056717025233e+00,1.499999999999999778e+00,1.662277809236902382e+00,1.495891823416158006e+00,5.000929540872950385e-02,1.413184420938185621e-03,5.049700332963373839e+00
1.094453163800000027e+07,2.038530875897528460e+00,1.499999999999999778e+00,1.666725860155382488e+00,1.496087647942195842e+00,4.972144358875624226e-02,1.349967768239370867e-03,5.077187456114519826e+00
1.096453163800000027e+07,2.039882190310085885e+00,1.499999999999999778e+00,1.671035085732406111e+00,1.496276199845975485e+00,4.943522675485285955e-02,1.288946952365851344e-03,5.104742870733196547e+00
1.098453163800000027e+07,2.041244135314502550e+00,1.499999999999999778e+00,1.675465378604271249e+00,1.496457633423180056e+00,4.914763324197601868e-02,1.230249201567419105e-03,5.132322815918817227e+00
1.100453163800000027e+07,2.042599532492241465e+00,1.499999999999999778e+00,1.679740537724523586e+00,1.496629942218396181e+00,4.885955960497403300e-02,1.173779881764025305e-03,5.159936351899247597e+00
1.102453163800000027e+07,2.043924626831863822e+00,1.499999999999999778e+00,1.684206369340188303e+00,1.496799337312283207e+00,4.857165131713062078e-02,1.119851797322701835e-03,5.187643117624406663e+00
1.104453163800000027e+07,2.045212929624678821e+00,1.499999999999999778e+00,1.688555165462410912e+00,1.496959528437789899e+00,4.828615993567236114e-02,1.066568733153638437e-03,5.215310743165188612e+00
1.106453163800000027e+07,2.046458692609118835e+00,1.499999999999999778e+00,1.692930304197150404e+00,1.497114516297084474e+00,4.800224600783708356e-02,1.016636707513193663e-03,5.242722734376766169e+00
1.108453163800000027e+07,2.047681233776529997e+00,1.499999999999999778e+00,1.697153955921991031e+00,1.497261077351695002e+00,4.771903250356744619e-02,9.681780561281115843e-04,5.270330517112502555e+00
1.110453163800000027e+07,2.048870817685563672e+00,1.499999999999999778e+00,1.701434324673265275e+00,1.497403982876168937e+00,4.743737686017801547e-02,9.205591972638106938e-04,5.298117556456540811e+00
1.112453163800000027e+07,2.050038906430495800e+00,1.499999999999999778e+00,1.705732768579129477e+00,1.497540554417993164e+00,4.715604421391196566e-02,8.746811932320095861e-04,5.325896849305758352e+00
1.114453163800000027e+07,2.051118085800356816e+00,1.499999999999999778e+00,1.709899001109877359e+00,1.497670437948763755e+00,4.687677757140589624e-02,8.316342386011006151e-04,5.353631452581028682e+00
1.116453163800000027e+07,2.052189017871299814e+00,1.499999999999999778e+00,1.714115721760401501e+00,1.497797246891208633e+00,4.659816047928605487e-02,7.895293438129964876e-04,5.381422704931028811e+00
1.118453163800000027e+07,2.053211998459760323e+00,1.499999999999999778e+00,1.718114996942173178e+00,1.497915017078529365e+00,4.632103234501346728e-02,7.491761987813990538e-04,5.409301569684478395e+00
1.120453163800000027e+07,2.054220937054065388e+00,1.499999999999999778e+00,1.722345670343607527e+00,1.498030281297424438e+00,4.604250098529975854e-02,7.119719585947584120e-04,5.437290380303062776e+00
1.122453163800000027e+07,2.055171411130490178e+00,1.499999999999999778e+00,1.726438152619538036e+00,1.498138933973589548e+00,4.576770635801490766e-02,6.746369793200299603e-04,5.465256087340594426e+00
1.124453163800000027e+07,2.056062737547849295e+00,1.499999999999999778e+00,1.730340981675688949e+00,1.498240667263131431e+00,4.549392384878479106e-02,6.399348796122220247e-04,5.493092278420800945e+00
1.126453163800000027e+07,2.056919155360257268e+00,1.499999999999999778e+00,1.734338988425558004e+00,1.498338723481845491e+00,4.522221305125822405e-02,6.059222858954903907e-04,5.520987111825862215e+00
1.128453163800000027e+07,2.057695986092549667e+00,1.499999999999999778e+00,1.738305239076762376e+00,1.498433295793788922e+00,4.495326906611701173e-02,5.735767514552986062e-04,5.548946725860156803e+00
1.130453163800000027e+07,2.058438327255430078e+00,1.499999999999999778e+00,1.742302181249858473e+00,1.498525325896395755e+00,4.468578522729846347e-02,5.421679992751816729e-04,5.576925117216697814e+00
1.132453163800000027e+07,2.059096958255000054e+00,1.499999999999999778e+00,1.746065731953158284e+00,1.498610036195609840e+00,4.442145631837638581e-02,5.122451471154496365e-04,5.604711590296494350e+00
1.134453163800000027e+07,2.059719301229925303e+00,1.499999999999999778e+00,1.749942263697931377e+00,1.498692728306416422e+00,4.415706632086795203e-02,4.851354730571472021e-04,5.632555618473802816e+00
1.136453163800000027e+07,2.060273211850777830e+00,1.499999999999999778e+00,1.753624634759563206e+00,1.498768756325171259e+00,4.389643785816210730e-02,4.582343654442908943e-04,5.660416317470382985e+00
1.138453163800000027e+07,2.060737252032887934e+00,1.499999999999999778e+00,1.757256789508256034e+00,1.498841012118054428e+00,4.363954476885090195e-02,4.324261478176174905e-04,5.688239076762779511e+00
1.140453163800000027e+07,2.061108580941809709e+00,1.499999999999999778e+00,1.760785340551314304e+00,1.498909754105414827e+00,4.338641550204985764e-02,4.077766427325647011e-04,5.716031710797525811e+00
1.142453163800000027e+07,2.061415577476273242e+00,1.499999999999999778e+00,1.764286778862488303e+00,1.498977113615257206e+00,4.313606190400686574e-02,3.841866633445829415e-04,5.743806700038506463e+00
1.144453163800000027e+07,2.061660802962694383e+00,1.499999999999999778e+00,1.767723708351264689e+00,1.499039030442365306e+00,4.288844746200366070e-02,3.616955083920358658e-04,5.771425128541980420e+00
1.146453163800000027e+07,2.061844488210378135e+00,1.499999999999999778e+00,1.771224784253323303e+00,1.499099471630161107e+00,4.264344995356630919e-02,3.402783075494346604e-04,5.798884187637317389e+00
1.148453163800000027e+07,2.061963233368819370e+00,1.499999999999999778e+00,1.774497587714330527e+00,1.499154384266914164e+00,4.240054637704137458e-02,3.204658542662346577e-04,5.826332487712065245e+00
1.150453163800000027e+07,2.062024152302430746e+00,1.499999999999999778e+00,1.777807107748759829e+00,1.499207660264105124e+00,4.216018967587035343e-02,3.012696550318239800e-04,5.853622120546331686e+00
1.152453163800000027e+07,2.062012357471290525e+00,1.499999999999999778e+00,1.781006342159505040e+00,1.499257996896871559e+00,4.192333597589977673e-02,2.828090556977505793e-04,5.880922421798906896e+00
1.154453163800000027e+07,2.061938177082152990e+00,1.499999999999999778e+00,1.784237989535436331e+00,1.499306114861038708e+00,4.168937946499353536e-02,2.651239212666197157e-04,5.908010487213751105e+00
1.156953163800000027e+07,2.061776196063330957e+00,1.499999999999999778e+00,1.787286031393688690e+00,1.499350335998550054e+00,4.145837486692788981e-02,2.490429001789395730e-04,5.935018845273957844e+00
1.158953163800000027e+07,2.061520975107023368e+00,1.499999999999999778e+00,1.790273437676957125e+00,1.499392750096264271e+00,4.123160936827561379e-02,2.333732587374571219e-04,5.961751319395679261e+00
1.160953163800000027e+07,2.061223093841309417e+00,1.499999999999999778e+00,1.793297220775101675e+00,1.499433708056807424e+00,4.100701592335045942e-02,2.180995945548029873e-04,5.988452852839248663e+00
1.162953163800000027e+07,2.060832870506693393e+00,1.499999999999999778e+00,1.796116537180909578e+00,1.499470484948696614e+00,4.078639289678134827e-02,2.037790436929487969e-04,6.015026569118213651e+00
1.164953163800000027e+07,2.060377086683730319e+00,1.499999999999999778e+00,1.799204466692337467e+00,1.499509161453259853e+00,4.056902201635369243e-02,1.898883779927064256e-04,6.041340120954039605e+00
1.166953163800000027e+07,2.059834282769710700e+00,1.499999999999999778e+00,1.801962807764615038e+00,1.499542097238895089e+00,4.035510167840719586e-02,1.772381254388548323e-04,6.067531812725089679e+00
1.168953163800000027e+07,2.059217415796505968e+00,1.499999999999999778e+00,1.804748352171056114e+00,1.499575586536500582e+00,4.014471960859816724e-02,1.651424947337425922e-04,6.093255860834899451e+00
1.170953163800000027e+07,2.058448137217150808e+00,1.499999999999999778e+00,1.807343835647466035e+00,1.499603734422070511e+00,3.994097286461754936e-02,1.542696550318240118e-04,6.119026501166502818e+00
1.172953163800000027e+07,2.057617147613762132e+00,1.499999999999999778e+00,1.809809689913700614e+00,1.499629860019478622e+00,3.974031928242993672e-02,1.439748352171056828e-04,6.144583750481323214e+00
1.174953163800000027e+07,2.056740291739335813e+00,1.499999999999999778e+00,1.812441708758975256e+00,1.499657924777457962e+00,3.954269695802849205e-02,1.336447484654238176e-04,6.169647693039477687e+00
1.176953163800000027e+07,2.055779306213051161e+00,1.499999999999999778e+00,1.814827334707467266e+00,1.499681459262950156e+00,3.934829998414459545e-02,1.249211533670071151e-04,6.194497859521165495e+00
1.178953163800000027e+07,2.054699460689936696e+00,1.499999999999999778e+00,1.817120727536296831e+00,1.499703399601349574e+00,3.916009137239800236e-02,1.162477972321003636e-04,6.218947473328952924e+00
1.180953163800000027e+07,2.053632204126933480e+00,1.499999999999999778e+00,1.819570431946363032e+00,1.499725737887607657e+00,3.897218000407710187e-02,1.079661600489252062e-04,6.243149221952929651e+00
1.182953163800000027e+07,2.052499725475093850e+00,1.499999999999999778e+00,1.821819656164351819e+00,1.499745323653989715e+00,3.878789825364106769e-02,1.001130263426124804e-04,6.266967926793359567e+00
1.184953163800000027e+07,2.051258879249812761e+00,1.499999999999999778e+00,1.824101882262338270e+00,1.499764839407460082e+00,3.860907739699652452e-02,9.280008607216467392e-05,6.290492695191282735e+00
1.186953163800000027e+07,2.049914422976737871e+00,1.499999999999999778e+00,1.826330290606807960e+00,1.499782943101768407e+00,3.843553967247274189e-02,8.594090466375224277e-05,6.313666198554892972e+00
1.188953163800000027e+07,2.048517194726946933e+00,1.499999999999999778e+00,1.828451380552220451e+00,1.499800194726947256e+00,3.826504194885501503e-02,7.957258375048129257e-05,6.336257808783890333e+00
1.190953163800000027e+07,2.047028234614599818e+00,1.499999999999999778e+00,1.830453826813743801e+00,1.499815038075607232e+00,3.809947294389452732e-02,7.354963872341386416e-05,6.358759315046770944e+00
1.192953163800000027e+07,2.045485184035878312e+00,1.499999999999999778e+00,1.832406668327707155e+00,1.499829268046841024e+00,3.793708231217016169e-02,6.803304718113656520e-05,6.380733130988243573e+00
1.194953163800000027e+07,2.043862886588596162e+00,1.499999999999999778e+00,1.834252667104576906e+00,1.499842408344469913e+00,3.777895336247704544e-02,6.302521008403359824e-05,6.402279598631903212e+00
1.196953163800000027e+07,2.042178227139912039e+00,1.499999999999999778e+00,1.836020951776936805e+00,1.499854571179414897e+00,3.762447613762484599e-02,5.842698588869506959e-05,6.423230990509408045e+00
1.198953163800000027e+07,2.040472549095108779e+00,1.499999999999999778e+00,1.837897845930824170e+00,1.499866946431402948e+00,3.747238066547371044e-02,5.383698385014382132e-05,6.443765272146592338e+00
1.200953163800000027e+07,2.038669313008221184e+00,1.499999999999999778e+00,1.839582210242587390e+00,1.499877650388456996e+00,3.732555244739404338e-02,4.952852839248904874e-05,6.464032526218034036e+00
1.202953163800000027e+07,2.036774833405059049e+00,1.499999999999999778e+00,1.841224444494778290e+00,1.499888236743753378e+00,3.718359231239663776e-02,4.551559491721214633e-05,6.483807787265847722e+00
1.204953163800000027e+07,2.034805510883598512e+00,1.499999999999999778e+00,1.842675054927630507e+00,1.499896993318081906e+00,3.704626680106003905e-02,4.181963351378283560e-05,6.502917891684973029e+00
1.206953163800000027e+07,2.032821288364401013e+00,1.499999999999999778e+00,1.844148157376157116e+00,1.499905450383926864e+00,3.691078735645200032e-02,3.863208679698290274e-05,6.521665247230967744e+00
1.208953163800000027e+07,2.030749683118530324e+00,1.499999999999999778e+00,1.845437020091054592e+00,1.499913074905433907e+00,3.677821298330653105e-02,3.569659561937980452e-05,6.540257151917369782e+00
1.210953163800000027e+07,2.028621461641260115e+00,1.499999999999999778e+00,1.846727626899815844e+00,1.499920700831275600e+00,3.664938861582368868e-02,3.273915603977439666e-05,6.558279462728485498e+00
1.212953163800000027e+07,2.026451419737706594e+00,1.499999999999999778e+00,1.847906521099004662e+00,1.499927558698951557e+00,3.652349731590748966e-02,2.989945412127113493e-05,6.575813132800285565e+00
1.214953163800000027e+07,2.024178839611316061e+00,1.499999999999999778e+00,1.848961697886701394e+00,1.499933706040906811e+00,3.640263813449907959e-02,2.734798070171463484e-05,6.592757638904613415e+00
1.216953163800000027e+07,2.021897482162675175e+00,1.499999999999999778e+00,1.850038120908740424e+00,1.499939693605743640e+00,3.628333450361274914e-02,2.483961131622458414e-05,6.609430111667307095e+00
1.218953163800000027e+07,2.019529924800108844e+00,1.499999999999999778e+00,1.851019728646174922e+00,1.499945229223765164e+00,3.616841767650454814e-02,2.251208407891456693e-05,6.625540872952952576e+00
1.220953163800000027e+07,2.017103355228883732e+00,1.499999999999999778e+00,1.852027565743277426e+00,1.499950757435049464e+00,3.605677976851116157e-02,2.034082312170149367e-05,6.641174386735824164e+00
1.222953163800000027e+07,2.014582157013747654e+00,1.499999999999999778e+00,1.852721397993159380e+00,1.499955045754150618e+00,3.594939475412804730e-02,1.865530363088630284e-05,6.656329316632311865e+00
1.224953163800000027e+07,2.011989641667986994e+00,1.499999999999999778e+00,1.853324174952999615e+00,1.499959173956375125e+00,3.584570812475932483e-02,1.703243561575574301e-05,6.670817980022196281e+00
1.226953163800000027e+07,2.009327413304943910e+00,1.499999999999999778e+00,1.853970758114565909e+00,1.499963335862646963e+00,3.574562957258373835e-02,1.545128994994223823e-05,6.684988674715165224e+00
1.228953163800000027e+07,2.006579780515979738e+00,1.499999999999999778e+00,1.854414867833925396e+00,1.499966734875082253e+00,3.564961530272487550e-02,1.399678361910801571e-05,6.698609979840987272e+00
1.230953163800000027e+07,2.003763736437971232e+00,1.499999999999999778e+00,1.854705701148383179e+00,1.499969905705677897e+00,3.555685444743936219e-02,1.271007270832860576e-05,6.711734059661599083e+00
1.232953163800000027e+07,2.000872644454007254e+00,1.499999999999999778e+00,1.854872273437676800e+00,1.499972611995741278e+00,3.546769510068176201e-02,1.151262769258646166e-05,6.724168135178596017e+00
1.234953163800000027e+07,1.997921204330788791e+00,1.499999999999999778e+00,1.855062606174544770e+00,1.499975367799949666e+00,3.538146913859883252e-02,1.040956760062514974e-05,6.736379736800377493e+00
1.236953163800000027e+07,1.994861677954199886e+00,1.499999999999999778e+00,1.855007633241975373e+00,1.499977549140410815e+00,3.529998498267229029e-02,9.409975310879063623e-06,6.747989422183966468e+00
1.238953163800000027e+07,1.991738279009716450e+00,1.499999999999999778e+00,1.854878275838637292e+00,1.499979606061292436e+00,3.522149593422275321e-02,8.494711091983961603e-06,6.758987247729276504e+00
1.240953163800000027e+07,1.988536737864956772e+00,1.499999999999999778e+00,1.854648802917393535e+00,1.499981426193118139e+00,3.514645346440462004e-02,7.772701533443564559e-06,6.769460848490338911e+00
1.242953163800000027e+07,1.985290848490338655e+00,1.499999999999999778e+00,1.854380303064621982e+00,1.499983216901854988e+00,3.507374307458830526e-02,7.077804706788375222e-06,6.779543070058210219e+00
1.244953163800000027e+07,1.981948537679221634e+00,1.499999999999999778e+00,1.854055539196809876e+00,1.499984959885840796e+00,3.500525552107635469e-02,6.407664952773560035e-06,6.788864323087723029e+00
1.246953163800000027e+07,1.978525539196809957e+00,1.499999999999999778e+00,1.853582255543726909e+00,1.499986461528006965e+00,3.494034730118460857e-02,5.769892862805495469e-06,6.797660264105640948e+00
1.248953163800000027e+07,1.975019944053092891e+00,1.499999999999999778e+00,1.852916374096807983e+00,1.499987711159935122e+00,3.487893705406689554e-02,5.208928854560688446e-06,6.805932048291014169e+00
1.250953163800000027e+07,1.971423462592583720e+00,1.499999999999999778e+00,1.852294434755033858e+00,1.499989018505514915e+00,3.482148569616524969e-02,4.682620217898476466e-06,6.813558880155833108e+00
