age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.230715382500000065e+06,2.506915874878252293e+00,1.199999999999999734e+00,1.803792149312555271e-01,4.285139368955127176e-03,9.230877256563000435e-06,2.010788457269699903e-01,2.527120161272055743e+00
1.236215337400000077e+06,2.502671395275091193e+00,1.199999999999999734e+00,1.921887485560261899e-01,4.810768307322927512e-03,1.137615801037396120e-05,2.010862891571722488e-01,2.517957258375047136e+00
1.241722768399999943e+06,2.498439641894492969e+00,1.199999999999999734e+00,2.040663969738839012e-01,5.398882579446871374e-03,1.385132166073976137e-05,2.010932322362907199e-01,2.508901492672539923e+00
1.247238397700000089e+06,2.494229552651248127e+00,1.199999999999999734e+00,2.157351301275226840e-01,6.004201295612581965e-03,1.667482842193481401e-05,2.010996715667399126e-01,2.499884051733900492e+00
1.252762537299999967e+06,2.490038467462455607e+00,1.199999999999999734e+00,2.271519051394143007e-01,6.628950780312123717e-03,1.962291331626989202e-05,2.011061387573896964e-01,2.491136469682210919e+00
1.258294946699999971e+06,2.485866267412624175e+00,1.199999999999999734e+00,2.384495653355680478e-01,7.314339350834671641e-03,2.299873156809891469e-05,2.011119912115789388e-01,2.482233617975491136e+00
1.263836014699999942e+06,2.481708729529547242e+00,1.199999999999999734e+00,2.493909366010556294e-01,8.020730458221022111e-03,2.683786722236064211e-05,2.011172368570068314e-01,2.473418514575640437e+00
1.269386093899999978e+06,2.477593151147250872e+00,1.199999999999999734e+00,2.599186699585494531e-01,8.748366576819406951e-03,3.092812974246300861e-05,2.011221522571291775e-01,2.464726630274750363e+00
1.274944803899999941e+06,2.473493573353869213e+00,1.199999999999999734e+00,2.697846284174046372e-01,9.451207320664111247e-03,3.528591814084122626e-05,2.011266943758634462e-01,2.456107748759879694e+00
1.280511025200000033e+06,2.469390286076694974e+00,1.199999999999999734e+00,2.792951926430949916e-01,1.021752322815918691e-02,4.046184511540466377e-05,2.011305583365420591e-01,2.447251896985207065e+00
1.286086306499999948e+06,2.465303030872725731e+00,1.199999999999999734e+00,2.883549584362047336e-01,1.103944798296676612e-02,4.639067702552719452e-05,2.011334992865069782e-01,2.438625586083488450e+00
1.291670898000000045e+06,2.461257863145256852e+00,1.199999999999999734e+00,2.967887462909691298e-01,1.188937719993657730e-02,5.159541552470045289e-05,2.011371947269473548e-01,2.430155473510157371e+00
1.297264923500000034e+06,2.457230199098506152e+00,1.199999999999999734e+00,3.043715680989377281e-01,1.272405388570522176e-02,5.723724206663796882e-05,2.011403254886860170e-01,2.421730254365896506e+00
1.302868259899999946e+06,2.453217399488095918e+00,1.199999999999999734e+00,3.112839964665109482e-01,1.360702656911820692e-02,6.381827447960315399e-05,2.011423407098688054e-01,2.413150014722869940e+00
1.308479454200000037e+06,2.449244265102266116e+00,1.199999999999999734e+00,3.172735160479285832e-01,1.449025456975242508e-02,7.059127047045232512e-05,2.011441369000430135e-01,2.404956057894855004e+00
1.314100142900000094e+06,2.445286395841354654e+00,1.199999999999999734e+00,3.222851063444245323e-01,1.537342972660762051e-02,7.758701216335588124e-05,2.011456449749710051e-01,2.396596412149763822e+00
1.319728909900000086e+06,2.441340796620535603e+00,1.199999999999999734e+00,3.261671421776256019e-01,1.623257389748351820e-02,8.483616842963594628e-05,2.011468026455864588e-01,2.388288024643819618e+00
1.325367501900000032e+06,2.437433084328070709e+00,1.199999999999999734e+00,3.300058760107815736e-01,1.713472934834311262e-02,9.311490633989442825e-05,2.011467553058957913e-01,2.380131531858025173e+00
1.331014358400000026e+06,2.433538225327867011e+00,1.199999999999999734e+00,3.347647715690047487e-01,1.806302079322294474e-02,1.011788488980497948e-04,2.011469525923576529e-01,2.372077283743684983e+00
1.336671279499999946e+06,2.429678399057736637e+00,1.199999999999999734e+00,3.395460372828375539e-01,1.898300262746607792e-02,1.097003782645133638e-04,2.011464357063579844e-01,2.363928424199867706e+00
1.342336578900000080e+06,2.425859480169426430e+00,1.199999999999999734e+00,3.442315567736527471e-01,1.989779775306349183e-02,1.187308206301388580e-04,2.011454891390517807e-01,2.356111667308432356e+00
1.348012025200000033e+06,2.422057318852068430e+00,1.199999999999999734e+00,3.489088246619402867e-01,2.085611979886293349e-02,1.288701216335590778e-04,2.011432809350154616e-01,2.348173095653355080e+00
1.353697926999999909e+06,2.418270406804230888e+00,1.199999999999999734e+00,3.534964280051641206e-01,2.182821773992614858e-02,1.388863847425762430e-04,2.011412833812769307e-01,2.340215067158938123e+00
1.359394308200000087e+06,2.414497237989535083e+00,1.199999999999999734e+00,3.577079571451221018e-01,2.271504960474754822e-02,1.493315137375704938e-04,2.011388267004915187e-01,2.332518426238419096e+00
1.365101415499999886e+06,2.410720559695575638e+00,1.199999999999999734e+00,3.620462479331355010e-01,2.366075453577657500e-02,1.609521166957348487e-04,2.011347729280390517e-01,2.324629912342295324e+00
1.370819243899999885e+06,2.406958477881718572e+00,1.199999999999999734e+00,3.664213368366213697e-01,2.465539015606242265e-02,1.725810324129651544e-04,2.011308765770458418e-01,2.316832544338490063e+00
1.376547917499999981e+06,2.403209637364378981e+00,1.199999999999999734e+00,3.707969806790639145e-01,2.569103125778613578e-02,1.853778568030985737e-04,2.011256846134679421e-01,2.309093003239031106e+00
1.382287640899999999e+06,2.399473668939273274e+00,1.199999999999999734e+00,3.753544564995808797e-01,2.673243695213934484e-02,1.975870348139255230e-04,2.011212292464155393e-01,2.301448118870188964e+00
1.388038525099999970e+06,2.395747981834243312e+00,1.199999999999999734e+00,3.795904256042037517e-01,2.777071374210061949e-02,2.103908582300843811e-04,2.011159577793381059e-01,2.293642777865862570e+00
1.393798707500000019e+06,2.392031011121428907e+00,1.199999999999999734e+00,3.837634918118190130e-01,2.883205581100364151e-02,2.239826949647782007e-04,2.011098849351060647e-01,2.286092482275928539e+00
1.399570240299999947e+06,2.388322775147794896e+00,1.199999999999999734e+00,3.877805408956035427e-01,2.983851104215270306e-02,2.382688169607464785e-04,2.011030299667036225e-01,2.278455525606468246e+00
1.405353191099999938e+06,2.384603916509999699e+00,1.199999999999999734e+00,3.917527169358308026e-01,3.088689202473442197e-02,2.537525198758747635e-04,2.010948839158304413e-01,2.270701420190716302e+00
1.411147802900000010e+06,2.380892905162064199e+00,1.199999999999999734e+00,3.957435162744341595e-01,3.197703778115018602e-02,2.693894085936259799e-04,2.010866515662867449e-01,2.263234546648847711e+00
1.416953950100000016e+06,2.377189705089582272e+00,1.199999999999999734e+00,3.997454075970009457e-01,3.308075181770820522e-02,2.851291082470722897e-04,2.010779838727944357e-01,2.255540238737003822e+00
1.422772029300000053e+06,2.373516917030962681e+00,1.199999999999999734e+00,4.035704795125594768e-01,3.417826095721308161e-02,3.010427416249516716e-04,2.010693954562956520e-01,2.248149154001222616e+00
1.428599869799999986e+06,2.369852034700671517e+00,1.199999999999999734e+00,4.073014156606038494e-01,3.525605223221364021e-02,3.179564429545402244e-04,2.010596985209177345e-01,2.240663820245078153e+00
1.434439653500000015e+06,2.366193953203923783e+00,1.199999999999999734e+00,4.110170717343539781e-01,3.637030095811907837e-02,3.354615506579989681e-04,2.010495367958504143e-01,2.233131169448909770e+00
1.440291437799999956e+06,2.362540957892589777e+00,1.199999999999999734e+00,4.148991460735236281e-01,3.750422698135856547e-02,3.535036580670003806e-04,2.010389125461505277e-01,2.225738431221544911e+00
1.446155572399999946e+06,2.358891905365917641e+00,1.199999999999999734e+00,4.185062968583658782e-01,3.860514337810595775e-02,3.713725339192279701e-04,2.010280434437925756e-01,2.218156923146617387e+00
1.452031897399999900e+06,2.355269738612425279e+00,1.199999999999999734e+00,4.220830845545763266e-01,3.973931051665949288e-02,3.900954721511245920e-04,2.010162993499286233e-01,2.210926589503725559e+00
1.457920786700000055e+06,2.351653004145053849e+00,1.199999999999999734e+00,4.255704002355657489e-01,4.085202885682574087e-02,4.095932637205821898e-04,2.010037029151283128e-01,2.203535821875919787e+00
1.463822033099999884e+06,2.348065114045617463e+00,1.199999999999999734e+00,4.289623751387345862e-01,4.198729065210989736e-02,4.295526512491787538e-04,2.009902813200751259e-01,2.196315227977983842e+00
1.469736065799999982e+06,2.344484497950124258e+00,1.199999999999999734e+00,4.324222088835534272e-01,4.312525515866723336e-02,4.491031280436700809e-04,2.009774558880154938e-01,2.189032231760628111e+00
1.475662627799999900e+06,2.340934129198848801e+00,1.199999999999999734e+00,4.354850891299915094e-01,4.416857108881287741e-02,4.690619493080249304e-04,2.009639776665382571e-01,2.181839837821921702e+00
1.481602150600000052e+06,2.337393443792612047e+00,1.199999999999999734e+00,4.387440485628212317e-01,4.532678699404289052e-02,4.911646922920111409e-04,2.009485114045617138e-01,2.174622437654305962e+00
1.487554572699999902e+06,2.333885302724862498e+00,1.199999999999999734e+00,4.419246642053044627e-01,4.648425588348547438e-02,5.129439624906565907e-04,2.009331448050918068e-01,2.167691952252598142e+00
1.493520060999999987e+06,2.330389298285352240e+00,1.199999999999999734e+00,4.450475050397517673e-01,4.764359926612155016e-02,5.347016013952749988e-04,2.009180321185077278e-01,2.160596480101474537e+00
1.499498768500000006e+06,2.326904730797978882e+00,1.199999999999999734e+00,4.478992570613149482e-01,4.871544388321366603e-02,5.577241387120884753e-04,2.009014188316835536e-01,2.153561802079321019e+00
1.505490704499999993e+06,2.323430633083422236e+00,1.199999999999999734e+00,4.509804729438944837e-01,4.986868531563566631e-02,5.803058959432829235e-04,2.008850356746471055e-01,2.146497361208634214e+00
1.511496032799999928e+06,2.319966303200525104e+00,1.199999999999999734e+00,4.539535006455411859e-01,5.103885533081156667e-02,6.044699087182040399e-04,2.008668753539150920e-01,2.139488844594440664e+00
1.517512272000000114e+06,2.316510716211011900e+00,1.199999999999999734e+00,4.569036897777977169e-01,5.222115857663819916e-02,6.283082289519581433e-04,2.008493281841037537e-01,2.132680762871185909e+00
1.523541996800000081e+06,2.313064468957393593e+00,1.199999999999999734e+00,4.598275589481073955e-01,5.341437690547917033e-02,6.526375002831316186e-04,2.008310840562639310e-01,2.125666221205462669e+00
1.529585109900000039e+06,2.309625542367890194e+00,1.199999999999999734e+00,4.627663842895647917e-01,5.461049824458082819e-02,6.782736868332237207e-04,2.008112793041745003e-01,2.118883621373076398e+00
1.535642172899999889e+06,2.306194815511109386e+00,1.199999999999999734e+00,4.653392126661984873e-01,5.569791816349178859e-02,7.037433690457315294e-04,2.007916786337175796e-01,2.111886747151690447e+00
1.541713008300000103e+06,2.302793245147115364e+00,1.199999999999999734e+00,4.681710525719720017e-01,5.691259758997935930e-02,7.308430315522434660e-04,2.007703087272644238e-01,2.105215882579445807e+00
1.547797821199999889e+06,2.299401744999886255e+00,1.199999999999999734e+00,4.710328501211804575e-01,5.814823590568299339e-02,7.577569820380983560e-04,2.007489456159821939e-01,2.098424358422613434e+00
1.553896699000000022e+06,2.296019238940859797e+00,1.199999999999999734e+00,4.734778160320728402e-01,5.924470434211419334e-02,7.843958866565493024e-04,2.007279646198101286e-01,2.091692609119119250e+00
1.560007036799999885e+06,2.292646490294230066e+00,1.199999999999999734e+00,4.760108292373549932e-01,6.040170425151191597e-02,8.127025527192008108e-04,2.007050932070941207e-01,2.084932229495571221e+00
1.566131577700000023e+06,2.289281331400484731e+00,1.199999999999999734e+00,4.786188067679901237e-01,6.161196219619920894e-02,8.426714987881941477e-04,2.006805918593852212e-01,2.078364243810730816e+00
1.572270375999999931e+06,2.285924881424267863e+00,1.199999999999999734e+00,4.815168248431446196e-01,6.292446256993364240e-02,8.723093161793016390e-04,2.006565256291194810e-01,2.071610772610930518e+00
1.578423606300000101e+06,2.282598286257898845e+00,1.199999999999999734e+00,4.842390948832364095e-01,6.419744392851478576e-02,9.003207094158413104e-04,2.006335611225622262e-01,2.065151011347935217e+00
1.584591380600000033e+06,2.279282597793834242e+00,1.199999999999999734e+00,4.868171872522591426e-01,6.545230797979566251e-02,9.287956465605106977e-04,2.006101966069446241e-01,2.058488527486465713e+00
1.590773713400000008e+06,2.275977266755758066e+00,1.199999999999999734e+00,4.890920813608459206e-01,6.658535396045207888e-02,9.584138938594300230e-04,2.005854721511246275e-01,2.052057872205485634e+00
1.596970778500000015e+06,2.272666788602231147e+00,1.199999999999999734e+00,4.915572176040227115e-01,6.780854137126549053e-02,9.899956737411945863e-04,2.005587542186685335e-01,2.045420530476340648e+00
1.603182323199999984e+06,2.269369151962670639e+00,1.199999999999999734e+00,4.939509388661124101e-01,6.904797354413462485e-02,1.022704545969330657e-03,2.005309345625042039e-01,2.038941561530272395e+00
1.609408894600000000e+06,2.266083627488731711e+00,1.199999999999999734e+00,4.964195383813900797e-01,7.033706308183648725e-02,1.054996081451447902e-03,2.005032666651565543e-01,2.032490973747989038e+00
1.615650338100000052e+06,2.262794859226707977e+00,1.199999999999999734e+00,4.989144397381594653e-01,7.165607125869209726e-02,1.087032073206641199e-03,2.004758119096694824e-01,2.026041337289631539e+00
1.621906660099999979e+06,2.259520458447529467e+00,1.199999999999999734e+00,5.014901017010577888e-01,7.300289134521729950e-02,1.120184307685337909e-03,2.004469892862805191e-01,2.019602731658700634e+00
1.628178046600000001e+06,2.256259322974472514e+00,1.199999999999999734e+00,5.039317878094632386e-01,7.432387483295202490e-02,1.153532764049015544e-03,2.004180794581982561e-01,2.013371016331061192e+00
1.634464159200000111e+06,2.252996849532264978e+00,1.199999999999999734e+00,5.062837368909827163e-01,7.563002002310355298e-02,1.187788307775940319e-03,2.003878968946068151e-01,2.006937371174884799e+00
1.640765978300000075e+06,2.249749639629435194e+00,1.199999999999999734e+00,5.085067883757274920e-01,7.687087786812836498e-02,1.223493261455525392e-03,2.003564393304490543e-01,2.000658361457790857e+00
1.647083246000000043e+06,2.246517355092980228e+00,1.199999999999999734e+00,5.108462162223380565e-01,7.817750150626286143e-02,1.258947178871548493e-03,2.003248877664273175e-01,1.994380416317469651e+00
1.653416017299999949e+06,2.243284394210513621e+00,1.199999999999999734e+00,5.131104781535253956e-01,7.948874835217105417e-02,1.295623117171396371e-03,2.002921880450292680e-01,1.987981698339713610e+00
1.659764456999999937e+06,2.240067543319213872e+00,1.199999999999999734e+00,5.152553036308862300e-01,8.076030908967357647e-02,1.331335160479285790e-03,2.002603338693967616e-01,1.981843597816485003e+00
1.666128229300000006e+06,2.236851679086728328e+00,1.199999999999999734e+00,5.177652336406259881e-01,8.217369673152277731e-02,1.368683979252077743e-03,2.002267639131123933e-01,1.975522163582413171e+00
1.672508113300000085e+06,2.233674166798794047e+00,1.199999999999999734e+00,5.201285442478876808e-01,8.353476554395340703e-02,1.405554282090194134e-03,2.001936632766314061e-01,1.969480260028539487e+00
1.678903916699999943e+06,2.230517261319621358e+00,1.199999999999999734e+00,5.223163967473779534e-01,8.483734870551991325e-02,1.443661940247797319e-03,2.001589838954448974e-01,1.963417993612537771e+00
1.685315627700000070e+06,2.227364950735010840e+00,1.199999999999999734e+00,5.244323880495594947e-01,8.614332741398443571e-02,1.482863281161520995e-03,2.001232129833064310e-01,1.957394640875217862e+00
1.691743331999999937e+06,2.224234148451833093e+00,1.199999999999999734e+00,5.266133072096762513e-01,8.748564250605898873e-02,1.522304401005684536e-03,2.000869331128677653e-01,1.951389114136219405e+00
1.698187081100000069e+06,2.221124040408614775e+00,1.199999999999999734e+00,5.287132483181949949e-01,8.880143969285825278e-02,1.562351695395138842e-03,2.000499698747422728e-01,1.945539468617635048e+00
1.704647017100000056e+06,2.218033741194590736e+00,1.199999999999999734e+00,5.306888831004097362e-01,9.007681073183984588e-02,1.602919975537384556e-03,2.000123866905252068e-01,1.939614827062900559e+00
1.711123228899999987e+06,2.214960964461256232e+00,1.199999999999999734e+00,5.328346984076648418e-01,9.141576203311510551e-02,1.643365013930100493e-03,1.999747865183808815e-01,1.933773199845976842e+00
1.717615690799999982e+06,2.211912125755963299e+00,1.199999999999999734e+00,5.347437699608145190e-01,9.265015490724586023e-02,1.683005526738997476e-03,1.999377836417585153e-01,1.928056739677002529e+00
1.724124540499999886e+06,2.208886508188180109e+00,1.199999999999999734e+00,5.367099368049105257e-01,9.395396883281613432e-02,1.724826904346643194e-03,1.998985807153049188e-01,1.922304038596569731e+00
1.730649923299999908e+06,2.205883310154249433e+00,1.199999999999999734e+00,5.386403610500798411e-01,9.525486962332102570e-02,1.766395977258827929e-03,1.998598389544496146e-01,1.916737026886224937e+00
1.737191837899999926e+06,2.202901663231329632e+00,1.199999999999999734e+00,5.405349996602414331e-01,9.655064400099661048e-02,1.808536591995287988e-03,1.998201927563477975e-01,1.911064191714421101e+00
1.743750432199999923e+06,2.199939626718611763e+00,1.199999999999999734e+00,5.423144510634442250e-01,9.777639894448342250e-02,1.851636322453509243e-03,1.997794267140818036e-01,1.905474144374730283e+00
1.750325691200000001e+06,2.196983224308590721e+00,1.199999999999999734e+00,5.441483408457723492e-01,9.907439545629569133e-02,1.896263697932003018e-03,1.997369682212506714e-01,1.899909986636162840e+00
1.756917739899999928e+06,2.194048088744931846e+00,1.199999999999999734e+00,5.459435729008583760e-01,1.003496399012434592e-01,1.938395071236041463e-03,1.996968262021789897e-01,1.894352556116786657e+00
1.763523493999999948e+06,2.191133257604928275e+00,1.199999999999999734e+00,5.475781671159027919e-01,1.015303256245894264e-01,1.981720220163536890e-03,1.996554533511517016e-01,1.889000883372216055e+00
1.770146062200000044e+06,2.188237763935762192e+00,1.199999999999999734e+00,5.493092165167953178e-01,1.028078586604452699e-01,2.027513488414233855e-03,1.996115959591382993e-01,1.883502593490225419e+00
1.776785894700000063e+06,2.185359573036760761e+00,1.199999999999999734e+00,5.510749326145550908e-01,1.041054572470497264e-01,2.071199166459035922e-03,1.995694566128336789e-01,1.878135722213413183e+00
1.783439726699999999e+06,2.182484827742417366e+00,1.199999999999999734e+00,5.527318399057733478e-01,1.053740541122108881e-01,2.115042424516975963e-03,1.995273908808804786e-01,1.872729461595958211e+00
1.790110280599999940e+06,2.179628753992162160e+00,1.199999999999999734e+00,5.543296201499466891e-01,1.065980826292781125e-01,2.160077283743685496e-03,1.994840897868580543e-01,1.867401571949533823e+00
1.796798502499999944e+06,2.176790368977779000e+00,1.199999999999999734e+00,5.561908242542298320e-01,1.079562894969307990e-01,2.207270583705178701e-03,1.994384198962604049e-01,1.862204987655438959e+00
1.803500789799999911e+06,2.173968632132096346e+00,1.199999999999999734e+00,5.578427235044961519e-01,1.092483330766268607e-01,2.254727309791841258e-03,1.993923314231352273e-01,1.856909397721351551e+00
1.810220306099999929e+06,2.171162238782304854e+00,1.199999999999999734e+00,5.594171306258352017e-01,1.105042080228317430e-01,2.299625993793743932e-03,1.993486488935196088e-01,1.851614328750367466e+00
