age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
5.934897976699999708e+04,5.082348244807355364e+00,7.999999999999999334e-01,-4.535582685904551159e-01,-5.079163740968085927e-02,-1.186090806133774378e-02,2.034642250107589756e-01,8.134261206369338026e+00
6.134897976699999708e+04,5.044241826768441683e+00,7.999999999999999334e-01,-3.361709211986682044e-01,-3.817980022197559747e-02,-8.926237513873476817e-03,2.006245298874266281e-01,8.021632743663502652e+00
6.334897976699999708e+04,5.008327292803913977e+00,7.999999999999999334e-01,-1.853407325194228461e-01,-2.130965593784683518e-02,-4.986992230854605385e-03,1.967753034043805971e-01,7.915602731658699653e+00
6.534897976699999708e+04,4.974599576434346027e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.918726541937529340e-01,7.815871843076852343e+00
6.734897976699999708e+04,4.943037437314547589e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.919520066139662751e-01,7.722943033817299074e+00
6.934897976699999708e+04,4.913612065278941010e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.920260959478130580e-01,7.636632268001537938e+00
7.062897976699999708e+04,4.886292015221181728e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.920949240073387410e-01,7.556419375297286578e+00
7.165297976699999708e+04,4.861031442161769078e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.921587623728736594e-01,7.482770142019069759e+00
7.293297976699999708e+04,4.837785146209425235e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922175596276246012e-01,7.414921017463587560e+00
7.453297976699999708e+04,4.816497458153071065e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922715273279122505e-01,7.353075539649820414e+00
7.653297976699999708e+04,4.797111562436294108e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923208136084622044e-01,7.296880563546171317e+00
7.853297976699999708e+04,4.779560721647148291e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923652923056014541e-01,7.246405535799222974e+00
8.053297976699999708e+04,4.763775843393959875e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924054152981947152e-01,7.201116786337174780e+00
8.253297976699999708e+04,4.749683142993045060e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924416220072934225e-01,7.160854538041630413e+00
8.453297976699999708e+04,4.737204226143285624e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924734825250854764e-01,7.125453192597792196e+00
8.653297976699999708e+04,4.726255197852725409e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925017286914765535e-01,7.094539604521052922e+00
8.853297976699999708e+04,4.716749430791183251e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925264848580941490e-01,7.067878321139774656e+00
9.053297976699999708e+04,4.708595233414119008e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925475897528822200e-01,7.045038007655890056e+00
9.253297976699999708e+04,4.701696371831751264e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925654488210378212e-01,7.025809916419396117e+00
9.453297976699999708e+04,4.695953034723322261e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925801773539604356e-01,7.009957530181882390e+00
9.653297976699999708e+04,4.691260659584587600e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925925128541982334e-01,6.997133819565561019e+00
9.853297976699999708e+04,4.687510274298396951e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926025785408502777e-01,6.987098620580305841e+00
1.005329797700000054e+05,4.684589028970076896e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926102052141611121e-01,6.979414550725948629e+00
1.025329797700000054e+05,4.682381075675552395e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926161077261092647e-01,6.973731839905772389e+00
1.045329797700000054e+05,4.680765945774535197e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926207062447620189e-01,6.969710231262315148e+00
1.065329797700000054e+05,4.679619544044031798e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926238598835760540e-01,6.966988380257761904e+00
1.085329797700000054e+05,4.678812489524110774e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926263095426849759e-01,6.965276903214113524e+00
1.105329797700000054e+05,4.678212819995922089e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926279086729030809e-01,6.964047838003123658e+00
1.125329797700000054e+05,4.677686644997621102e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926293902466646446e-01,6.962717796552581717e+00
1.145329797700000054e+05,4.677101465265351088e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926309216516794987e-01,6.961152551586670789e+00
1.165329797700000054e+05,4.676375277582730305e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926329592969262816e-01,6.959165394459669862e+00
1.185329797700000054e+05,4.675463954109945419e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926356003533488404e-01,6.956581145665811761e+00
1.205329797700000054e+05,4.674675976126298593e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926376658587963253e-01,6.954432150218575970e+00
1.225329797700000054e+05,4.674102436068766409e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926393177648417498e-01,6.952966998120000852e+00
1.245329797700000054e+05,4.673622062560871981e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926404029536342710e-01,6.951831411810005079e+00
1.265329797700000054e+05,4.673110660037599118e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926416897324967348e-01,6.950502389635097700e+00
1.285329797700000054e+05,4.672450822215678201e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926434249926385067e-01,6.948840494688440117e+00
1.305329797700000054e+05,4.671656946250196896e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926455428209019050e-01,6.946611293574031620e+00
1.325329797700000054e+05,4.670744797617158994e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926479286054043893e-01,6.944001721443292752e+00
1.345329797700000054e+05,4.669732340936373127e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926507409001335935e-01,6.941009422636978066e+00
1.365329797700000054e+05,4.668631760175767198e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926534967949443677e-01,6.937836598790457998e+00
1.385329797700000054e+05,4.667454076649526939e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926565725157987075e-01,6.934555754377220715e+00
1.405329797700000054e+05,4.666211246687353764e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926597583184216644e-01,6.931049763301546207e+00
1.425329797700000054e+05,4.664912362227909171e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926631130942942915e-01,6.927348614917663738e+00
1.445329797700000054e+05,4.663565512922149381e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926666979999546447e-01,6.923632562458943873e+00
1.465329797700000054e+05,4.662176846134679309e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926702523273459700e-01,6.919770844186730052e+00
1.485329797700000054e+05,4.660752649663638003e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926737817391107055e-01,6.915557204013679460e+00
1.505329797700000054e+05,4.659294823212302816e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926776160275430749e-01,6.911266619855487292e+00
1.525329797700000054e+05,4.657806300935467547e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926814967496432440e-01,6.907023103581053647e+00
1.545329797700000054e+05,4.656289230333642060e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926854318331105709e-01,6.902753335296381465e+00
1.565329797700000054e+05,4.654745228657500178e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926894292056444691e-01,6.898405082787830267e+00
1.585329797700000054e+05,4.653176065369542869e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926934967949443522e-01,6.894017576842055739e+00
1.605329797700000054e+05,4.651582890439192930e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.926976425287095507e-01,6.889544814152074537e+00
1.625329797700000054e+05,4.649966783166095574e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927016079639402579e-01,6.884893519672019124e+00
1.645329797700000054e+05,4.648328022378762192e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927059892636299177e-01,6.880152891345216126e+00
1.665329797700000054e+05,4.646667083739155046e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927102038551269381e-01,6.875341751795056133e+00
1.685329797700000054e+05,4.644983898616048990e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927145237717728110e-01,6.870473600761057398e+00
1.705329797700000054e+05,4.643277048404266694e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927189546762100858e-01,6.865692269360573086e+00
1.725329797700000054e+05,4.641547254297944569e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927232358603818418e-01,6.860880563546172262e+00
1.745329797700000054e+05,4.639793588303245286e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927279612222246863e-01,6.856028743572899486e+00
1.765329797700000054e+05,4.638016965276674952e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927325459240299410e-01,6.850909103263945532e+00
1.785329797700000054e+05,4.636215972049195777e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927369933633830690e-01,6.845792067770503309e+00
1.805329797700000054e+05,4.634390794581982220e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927418951731635355e-01,6.840604203945727768e+00
1.825329797700000054e+05,4.632540545425716694e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927466642506058536e-01,6.835390858230082856e+00
1.845329797700000054e+05,4.630666162993497537e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927513017282384278e-01,6.830107046592220676e+00
1.865329797700000054e+05,4.628765914290243977e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927563969738838590e-01,6.824741103988763768e+00
1.885329797700000054e+05,4.626840649391831484e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927613606197195184e-01,6.819175723119434984e+00
1.905329797700000054e+05,4.624889095562751962e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927661915332170295e-01,6.813503159754466409e+00
1.925329797700000054e+05,4.622910221522570140e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927712104464426868e-01,6.807907812181476004e+00
1.945329797700000054e+05,4.620903832476385809e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927764139618111106e-01,6.802334141203649764e+00
1.965329797700000054e+05,4.618868867698021852e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927817986817368101e-01,6.796684228408341966e+00
1.985329797700000054e+05,4.616804852431537931e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927870948379351301e-01,6.790973385580645783e+00
2.005329797700000054e+05,4.614711791433553145e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927922967677636601e-01,6.784999184579490361e+00
2.025329797700000054e+05,4.612589325692539433e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.927977206731748827e-01,6.778972094498175061e+00
2.045329797700000054e+05,4.610436211012705954e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928030922557701921e-01,6.772903463272099245e+00
2.065329797700000054e+05,4.608251121656208760e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928086676934924470e-01,6.766746947835736492e+00
2.085329797700000054e+05,4.606033569503272140e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928144367935853420e-01,6.760516387687149020e+00
2.105329797700000054e+05,4.603783915377471558e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928201229925932125e-01,6.754034745973859444e+00
2.125329797700000054e+05,4.601501615665133826e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928260379623547016e-01,6.747452648984119783e+00
2.145329797700000054e+05,4.599184261251669348e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928319028743572527e-01,6.740980905569774251e+00
2.165329797700000054e+05,4.596830469999319213e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928380271353824227e-01,6.734472966545107298e+00
2.185329797700000054e+05,4.594440275430926590e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928441296518607073e-01,6.727852227683524866e+00
2.205329797700000054e+05,4.592013315590386391e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928501934358649028e-01,6.721001494937596021e+00
2.225329797700000054e+05,4.589548582527349652e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928565233640625598e-01,6.714040000906020822e+00
2.245329797700000054e+05,4.587045406011460713e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928628338127703623e-01,6.706979320029898162e+00
2.265329797700000054e+05,4.584502818863393614e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928694273935989134e-01,6.699826609889237616e+00
2.285329797700000054e+05,4.581919719132935498e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928760162178078386e-01,6.692457428254319218e+00
2.305329797700000054e+05,4.579295414165665434e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928829006319508488e-01,6.684930938413099710e+00
2.325329797700000054e+05,4.576627922716255625e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928897904822305942e-01,6.677452173322157236e+00
2.345329797700000054e+05,4.573916343745043633e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.928969838501437828e-01,6.669960270900811672e+00
2.365329797700000054e+05,4.571160224014132467e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929041883168361449e-01,6.662246121089943962e+00
2.385329797700000054e+05,4.568358131101496689e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929116996987473853e-01,6.654364130557882007e+00
2.405329797700000054e+05,4.565508847992026276e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929189569412670391e-01,6.646384923780830789e+00
2.425329797700000054e+05,4.562610856191533060e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929265754603727845e-01,6.638316111350198945e+00
2.445329797700000054e+05,4.559664329429883978e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929342560420393982e-01,6.629969331128676480e+00
2.465329797700000054e+05,4.556666379079932661e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929422877075357978e-01,6.621511200706696521e+00
2.485329797700000054e+05,4.553617230061835386e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929501026070805092e-01,6.612835987225077261e+00
2.505329797700000054e+05,4.550513847878773888e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929583093614803957e-01,6.604136809440755762e+00
2.525329797700000054e+05,4.547355433192143970e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929663355908400879e-01,6.595361752248067866e+00
2.545329797700000054e+05,4.544140227864730264e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929747853858524154e-01,6.586426510226730535e+00
2.565329797700000054e+05,4.540866656322905648e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929833482072073614e-01,6.577340053002330933e+00
2.585329797700000054e+05,4.537533021812498291e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.929920353801897748e-01,6.568027701646695249e+00
2.605329797700000054e+05,4.534138325896395649e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930008559650274735e-01,6.558454551631972329e+00
2.625329797699999763e+05,4.530680257763481933e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930098167568913836e-01,6.548779292849213896e+00
2.645329797699999763e+05,4.527156868332237849e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930192464155473242e-01,6.539018596117690763e+00
2.665329797699999763e+05,4.523566477383405449e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930285589707580463e-01,6.529032254411196945e+00
2.685329797699999763e+05,4.519907017146479689e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930380785521755294e-01,6.518980656413507546e+00
2.705329797699999763e+05,4.516176589956736542e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930478028947427704e-01,6.508661509886972674e+00
2.725329797699999763e+05,4.512373970418355640e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930577274683457911e-01,6.498116310675212226e+00
2.745329797699999763e+05,4.508496752361320858e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930679032367663694e-01,6.487244082538674128e+00
2.765329797699999763e+05,4.504542881152460154e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930780547690774118e-01,6.476282407302541344e+00
2.785329797699999763e+05,4.500508114793086101e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930884926045889627e-01,6.465247842533238476e+00
2.805329797699999763e+05,4.496391771501052403e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.930992586468549266e-01,6.453936148044121524e+00
2.825329797699999763e+05,4.492190070896282528e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.931100684047203364e-01,6.442385082334819657e+00
2.845329797699999763e+05,4.487902270266595828e+00,7.999999999999999334e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.931212233572673909e-01,6.430490384833177586e+00
