age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.056070934200000018e+06,2.826449969195223400e+00,1.399999999999999467e+00,5.510521665269877412e-01,5.991009495118802819e-02,5.943871888377992791e-04,2.004480391401842754e-01,3.596053727151236057e+00
1.060751462199999951e+06,2.821956615325374340e+00,1.399999999999999467e+00,5.547354617318626113e-01,6.122152035153682892e-02,6.186119051394142971e-04,2.004292713311739416e-01,3.584407483748214052e+00
1.065443571299999952e+06,2.817246148044122656e+00,1.399999999999999467e+00,5.586698158508683898e-01,6.266508271988038836e-02,6.445277582731204994e-04,2.004083351831297544e-01,3.572326507961674835e+00
1.070147781299999915e+06,2.812319228068584920e+00,1.399999999999999467e+00,5.629241613626578822e-01,6.431091062085210475e-02,6.720056626424154812e-04,2.003852361321886433e-01,3.559589752882284852e+00
1.074861853300000075e+06,2.807233850823347421e+00,1.399999999999999467e+00,5.674207003556137607e-01,6.607053117850912594e-02,6.996843869623318654e-04,2.003636757344446351e-01,3.546449115495254656e+00
1.079587761200000066e+06,2.802024214364989607e+00,1.399999999999999467e+00,5.715601893587622939e-01,6.773452012503111686e-02,7.274783573806881294e-04,2.003430204534643599e-01,3.533255634329202532e+00
1.084326089600000065e+06,2.796677780697184090e+00,1.399999999999999467e+00,5.754221205463316835e-01,6.934509692178757179e-02,7.543631112822483638e-04,2.003218978912319204e-01,3.519264264196243719e+00
1.089074481499999994e+06,2.791284520600692431e+00,1.399999999999999467e+00,5.789803393055334979e-01,7.089333475276898833e-02,7.816352352261655111e-04,2.002992756347821701e-01,3.505599605880087566e+00
1.093835222499999916e+06,2.785866259937937794e+00,1.399999999999999467e+00,5.825453011393236791e-01,7.241522922376494864e-02,8.102365852001172999e-04,2.002758087385896613e-01,3.491728850030577647e+00
1.098608523300000001e+06,2.780462015221182082e+00,1.399999999999999467e+00,5.859975922444449203e-01,7.395789358762373811e-02,8.403889555822328808e-04,2.002493288636208457e-01,3.477962354753220797e+00
1.103393973199999891e+06,2.775122671408186026e+00,1.399999999999999467e+00,5.894411538200183820e-01,7.554725375433191115e-02,8.730695145982916849e-04,2.002219699200434855e-01,3.464040272712858304e+00
1.108192405800000066e+06,2.769922326213503982e+00,1.399999999999999467e+00,5.930320732066410860e-01,7.721741210446438075e-02,9.070441459602710758e-04,2.001929223764977450e-01,3.450867630070896031e+00
1.113003682199999923e+06,2.764891332080001263e+00,1.399999999999999467e+00,5.965039253437223188e-01,7.888687712065955981e-02,9.372246710004756252e-04,2.001678273573580524e-01,3.438076060612923257e+00
1.117827346099999966e+06,2.760077505266256281e+00,1.399999999999999467e+00,5.997622913316268400e-01,8.049399379374391761e-02,9.696444540080180041e-04,2.001414759111191100e-01,3.425851570817005420e+00
1.122664301800000016e+06,2.755540861401162722e+00,1.399999999999999467e+00,6.030698928628054345e-01,8.214959353552737931e-02,1.002736890982807881e-03,2.001143846972750773e-01,3.414299236675801819e+00
1.127511911099999910e+06,2.751024625925841072e+00,1.399999999999999467e+00,6.063483521710570923e-01,8.380913456703432962e-02,1.036412172416135632e-03,2.000866397879906278e-01,3.402874629096920067e+00
1.132372303300000029e+06,2.746535596729257289e+00,1.399999999999999467e+00,6.094950485854716549e-01,8.544339219461366541e-02,1.071156447484653473e-03,2.000576880563545434e-01,3.391533420915536112e+00
1.137246117300000042e+06,2.742071168995899644e+00,1.399999999999999467e+00,6.119711612947063006e-01,8.677984991732541620e-02,1.106784298625109863e-03,2.000278377766200044e-01,3.380381118485129566e+00
1.142132735399999889e+06,2.737628714580170541e+00,1.399999999999999467e+00,6.147067611950439714e-01,8.823518211058001270e-02,1.143930349498289284e-03,1.999963962943666629e-01,3.368966431855759947e+00
1.147033164499999955e+06,2.733204440191170370e+00,1.399999999999999467e+00,6.175156356882374187e-01,8.976142231987133124e-02,1.183371061632199897e-03,1.999621382137759806e-01,3.357861854175630878e+00
1.151944590799999889e+06,2.728806026637068172e+00,1.399999999999999467e+00,6.202192552492695743e-01,9.130293150467730379e-02,1.223625404878931917e-03,1.999271034451516049e-01,3.346807470157873166e+00
1.156869258799999952e+06,2.724429934086841865e+00,1.399999999999999467e+00,6.234081700604767740e-01,9.301774776325620608e-02,1.260627148972796180e-03,1.998955004643365729e-01,3.335970894017983301e+00
1.161807837599999970e+06,2.720073634057394774e+00,1.399999999999999467e+00,6.265135518358284639e-01,9.474249742916029948e-02,1.298813064848580940e-03,1.998623923531676061e-01,3.324839294208248752e+00
1.166759866200000048e+06,2.715764496138076911e+00,1.399999999999999467e+00,6.294552084984936791e-01,9.643750938866108013e-02,1.332854855149606579e-03,1.998332625880540059e-01,3.314268386599921623e+00
1.171726026199999964e+06,2.711454580624702349e+00,1.399999999999999467e+00,6.321947903689775217e-01,9.808950542481140178e-02,1.368851706720424074e-03,1.998019785272598658e-01,3.303433486602187941e+00
1.176703514999999898e+06,2.707165715191736766e+00,1.399999999999999467e+00,6.346197739473147248e-01,9.953373091123236815e-02,1.407281818387732175e-03,1.997682749326145646e-01,3.292694579718679737e+00
1.181694950799999991e+06,2.702924938503703078e+00,1.399999999999999467e+00,6.370049332940721509e-01,1.010133820018573048e-01,1.447924392398468709e-03,1.997319975537383829e-01,3.282198101882261465e+00
1.186700481799999950e+06,2.698705140999794416e+00,1.399999999999999467e+00,6.396028154658087717e-01,1.026030691068880174e-01,1.490483159301455836e-03,1.996937491222903760e-01,3.271813246053137281e+00
1.191719892100000056e+06,2.694503806428230952e+00,1.399999999999999467e+00,6.421183764071664024e-01,1.042059320482909834e-01,1.533766404675076644e-03,1.996547760991188303e-01,3.261212031982602788e+00
1.196753902299999958e+06,2.690347355545992247e+00,1.399999999999999467e+00,6.445944981766289494e-01,1.058263867584769702e-01,1.574023284785611675e-03,1.996186443634056784e-01,3.251108043217285193e+00
1.201801556000000099e+06,2.686209450497178519e+00,1.399999999999999467e+00,6.477049831253252066e-01,1.076857891458470051e-01,1.616404743029285990e-03,1.995803026116106105e-01,3.240870982355204433e+00
1.206864196800000034e+06,2.682087436635030020e+00,1.399999999999999467e+00,6.506744660128201962e-01,1.095086871276812340e-01,1.653701261636729902e-03,1.995468869057055727e-01,3.230681193232009640e+00
1.211938685899999924e+06,2.678008131328003305e+00,1.399999999999999467e+00,6.533070511223353360e-01,1.111754443815261700e-01,1.691917755781557377e-03,1.995122702665970971e-01,3.220667308432807019e+00
1.217027778699999908e+06,2.673945447008992282e+00,1.399999999999999467e+00,6.558775283698384806e-01,1.128574473940519157e-01,1.731029808149674165e-03,1.994769435321296913e-01,3.210533285012117766e+00
1.222128820999999996e+06,2.669897307979795187e+00,1.399999999999999467e+00,6.583557815579061945e-01,1.145357537203560427e-01,1.771982015447688338e-03,1.994397528822848820e-01,3.200397925207817185e+00
1.227244645000000019e+06,2.665860706924278123e+00,1.399999999999999467e+00,6.606928809259551283e-01,1.161791232190989565e-01,1.813808738589775364e-03,1.994013182631542425e-01,3.190629119572355510e+00
1.232372532300000079e+06,2.661836064916531797e+00,1.399999999999999467e+00,6.629126729937255824e-01,1.177571551790527471e-01,1.855127771863461852e-03,1.993633672336858065e-01,3.180697025980202319e+00
1.237515295900000026e+06,2.657819402024961253e+00,1.399999999999999467e+00,6.654621395728100852e-01,1.194878198826700572e-01,1.898639470882691922e-03,1.993228329067474880e-01,3.170677591791433603e+00
1.242670251399999950e+06,2.653808379578244558e+00,1.399999999999999467e+00,6.676306711363790836e-01,1.210352578993861422e-01,1.942708305963893349e-03,1.992816034338262821e-01,3.161028585018912374e+00
1.247840321199999889e+06,2.649802588960112004e+00,1.399999999999999467e+00,6.697502344333955415e-01,1.226049272237196425e-01,1.990228159188203554e-03,1.992367057011483755e-01,3.151032345013474512e+00
1.253022838500000071e+06,2.645826543070056047e+00,1.399999999999999467e+00,6.718935151419054286e-01,1.242170781671158991e-01,2.040948855013702962e-03,1.991886982717615273e-01,3.141488029173932439e+00
1.258220755799999926e+06,2.641855488233028293e+00,1.399999999999999467e+00,6.739871911028558760e-01,1.258390570794355456e-01,2.093822125076444818e-03,1.991384547781376302e-01,3.131771002740717957e+00
1.263431111000000034e+06,2.637887628485354519e+00,1.399999999999999467e+00,6.766714784026816032e-01,1.277169788443679455e-01,2.141514145280753317e-03,1.990932372194159916e-01,3.122093909261816513e+00
1.268656874199999962e+06,2.633920571700378410e+00,1.399999999999999467e+00,6.787149357856345766e-01,1.293057697116582194e-01,2.190237377970056555e-03,1.990468382069808806e-01,3.112417653853992494e+00
1.273898167900000000e+06,2.629954128972342264e+00,1.399999999999999467e+00,6.806880019932497472e-01,1.308998749688554675e-01,2.240490566037735276e-03,1.989985920405897279e-01,3.102675825046999680e+00
1.279155082900000038e+06,2.626013039706447394e+00,1.399999999999999467e+00,6.827267140818588098e-01,1.325506124261025265e-01,2.294944347550339787e-03,1.989461546127884728e-01,3.093113456703435293e+00
1.284424660799999954e+06,2.622072193028154530e+00,1.399999999999999467e+00,6.848481120750183893e-01,1.342306719064984000e-01,2.345727536297538204e-03,1.988972481822917637e-01,3.083665926748056396e+00
1.289710013700000010e+06,2.618130619040068385e+00,1.399999999999999467e+00,6.867289904641097342e-01,1.358444816417132550e-01,2.398483046048607500e-03,1.988463453305849560e-01,3.074113615257422882e+00
1.295010786799999885e+06,2.614186167976623842e+00,1.399999999999999467e+00,6.884389974857865191e-01,1.373671980792316727e-01,2.450812340030351227e-03,1.987958862035379970e-01,3.064523726471720444e+00
1.300327877199999988e+06,2.610237603569729004e+00,1.399999999999999467e+00,6.902131101497198662e-01,1.389499537928378381e-01,2.503980384606671866e-03,1.987443262588052817e-01,3.054918593852634423e+00
1.305657898599999957e+06,2.606291625631384168e+00,1.399999999999999467e+00,6.918642188951048544e-01,1.404852106502977871e-01,2.558183877324514150e-03,1.986914287979342220e-01,3.045342974925817181e+00
1.311003965700000059e+06,2.602346968447754705e+00,1.399999999999999467e+00,6.944041110783933934e-01,1.424450988244353733e-01,2.616343405286642495e-03,1.986343047407641560e-01,3.035749711205236068e+00
1.316366095399999991e+06,2.598401791660059690e+00,1.399999999999999467e+00,6.968889306666058436e-01,1.443845604430450957e-01,2.672351582142290429e-03,1.985792353167681601e-01,3.026239008811071773e+00
1.321744439000000013e+06,2.594454260572152560e+00,1.399999999999999467e+00,6.991182178531787361e-01,1.461803367460191294e-01,2.729090149267252626e-03,1.985233563614123564e-01,3.016774355025027443e+00
1.327138631199999945e+06,2.590503194409837562e+00,1.399999999999999467e+00,7.009499241205914277e-01,1.478352686131055860e-01,2.787455480305329244e-03,1.984657267435274708e-01,3.007240163990122728e+00
1.332549588200000115e+06,2.586528394754127103e+00,1.399999999999999467e+00,7.027113434052864038e-01,1.494957119300550086e-01,2.849440213821377663e-03,1.984041688373461565e-01,2.997758159867720096e+00
1.337976925800000085e+06,2.582552090874084882e+00,1.399999999999999467e+00,7.045961063670749258e-01,1.512425961629934590e-01,2.910982536410788944e-03,1.983428797934267684e-01,2.988101315998096030e+00
1.343420780800000066e+06,2.578595816892795156e+00,1.399999999999999467e+00,7.064702235611222125e-01,1.530000882919204663e-01,2.972750436023465295e-03,1.982812106729484047e-01,2.978770028766223099e+00
1.348881172699999996e+06,2.574638393621598631e+00,1.399999999999999467e+00,7.081143264853111408e-01,1.546235672835171160e-01,3.035966160048923952e-03,1.982179603162018688e-01,2.969251104215270054e+00
1.354358211399999913e+06,2.570703421368546238e+00,1.399999999999999467e+00,7.101487055199436904e-01,1.564588621033318472e-01,3.099617975492082768e-03,1.981539391605698364e-01,2.960044712224511709e+00
1.359851943100000033e+06,2.566750788239823944e+00,1.399999999999999467e+00,7.121562979908940827e-01,1.583130152211827124e-01,3.165408797481255275e-03,1.980879580511449578e-01,2.950489161702416485e+00
1.365362495600000024e+06,2.562826402863031205e+00,1.399999999999999467e+00,7.139928718657272411e-01,1.600890957439579376e-01,3.229632381254387511e-03,1.980230813834967796e-01,2.941277514779495394e+00
1.370889956400000025e+06,2.558906882602096644e+00,1.399999999999999467e+00,7.157159482660990779e-01,1.618226566853155357e-01,3.291793585358672013e-03,1.979602226550997712e-01,2.931879680173956171e+00
1.376434353700000094e+06,2.555016954177897759e+00,1.399999999999999467e+00,7.173915626628011299e-01,1.635475951663683536e-01,3.359977236177488693e-03,1.978913316269903799e-01,2.922900337493486767e+00
1.381995870499999961e+06,2.551116928356246927e+00,1.399999999999999467e+00,7.189012389861602070e-01,1.651633482525085017e-01,3.428862307187026219e-03,1.978212287934040803e-01,2.913552560646899270e+00
1.387574485600000015e+06,2.547252284083443730e+00,1.399999999999999467e+00,7.203623909941333503e-01,1.667851714648122818e-01,3.500892160637840075e-03,1.977479711884753133e-01,2.904533602120092706e+00
1.393170341400000034e+06,2.543400065913157260e+00,1.399999999999999467e+00,7.218321162427232540e-01,1.684380813381955999e-01,3.575555120161271784e-03,1.976717624408253493e-01,2.895370608620805530e+00
1.398783431399999885e+06,2.539585163650365907e+00,1.399999999999999467e+00,7.231849736120861127e-01,1.700257714557520672e-01,3.645317289179821930e-03,1.976003132573783128e-01,2.886645813042196806e+00
1.404413909999999916e+06,2.535768319780741464e+00,1.399999999999999467e+00,7.251641033771997202e-01,1.719640636934018363e-01,3.718056739677000171e-03,1.975257093025889199e-01,2.877603116718384424e+00
1.410061364000000060e+06,2.531969194998754169e+00,1.399999999999999467e+00,7.269697841400709626e-01,1.738020613603931674e-01,3.788334707467892835e-03,1.974532161543861852e-01,2.868782124170422332e+00
1.415726808100000024e+06,2.528186194477790583e+00,1.399999999999999467e+00,7.287887086910236345e-01,1.756728932931662657e-01,3.859840268182742305e-03,1.973797132437880575e-01,2.859879091259143191e+00
1.421409902999999933e+06,2.524443615257423446e+00,1.399999999999999467e+00,7.305900949058866667e-01,1.775568611973091238e-01,3.931725135337152573e-03,1.973057077170490003e-01,2.851388751727104598e+00
1.427110743100000080e+06,2.520702730299665628e+00,1.399999999999999467e+00,7.321647375931501500e-01,1.793086729937257984e-01,4.001585562526896803e-03,1.972333330313256472e-01,2.842617794287525257e+00
1.432829466900000116e+06,2.516983584452648692e+00,1.399999999999999467e+00,7.336996806269676652e-01,1.810603895444969635e-01,4.072815148700989485e-03,1.971591644204851446e-01,2.834098235520622566e+00
1.438566030000000028e+06,2.513284858320686155e+00,1.399999999999999467e+00,7.350962853065752256e-01,1.827317854764546889e-01,4.146059910756756152e-03,1.970830184149130471e-01,2.825518969852090390e+00
1.444320560700000031e+06,2.509630103286596636e+00,1.399999999999999467e+00,7.364607375025480351e-01,1.844109787537655532e-01,4.221867879227161370e-03,1.970040632856915330e-01,2.817266823710616208e+00
1.450089685599999968e+06,2.505980823574712080e+00,1.399999999999999467e+00,7.383422070715077723e-01,1.863840234886406100e-01,4.295439511653717513e-03,1.969269729778703459e-01,2.808743686153706953e+00
1.455876813000000082e+06,2.502356445219596992e+00,1.399999999999999467e+00,7.399415841808418826e-01,1.881635187433462753e-01,4.368173050352216688e-03,1.968509631022219708e-01,2.800479535210309567e+00
1.461682027800000040e+06,2.498755356406713535e+00,1.399999999999999467e+00,7.415772633581733109e-01,1.899905099775758832e-01,4.441685791297647970e-03,1.967737538789100238e-01,2.792252689755146289e+00
1.467504964600000065e+06,2.495160106910688569e+00,1.399999999999999467e+00,7.432069695802848708e-01,1.918442755441799596e-01,4.515131871616568336e-03,1.966965154363631840e-01,2.784035266936963016e+00
1.473346639299999923e+06,2.491590014043352230e+00,1.399999999999999467e+00,7.448146662438559495e-01,1.937040937960089748e-01,4.588550204987654722e-03,1.966189986183151939e-01,2.775804253776981589e+00
1.479203231200000038e+06,2.488043304038595860e+00,1.399999999999999467e+00,7.462951029468387620e-01,1.955027081247592835e-01,4.657058732927131690e-03,1.965462839475412005e-01,2.767866701397541096e+00
1.485077106300000101e+06,2.484502311490631943e+00,1.399999999999999467e+00,7.477571179415158920e-01,1.973067614215496812e-01,4.731165100002262397e-03,1.964677870393439774e-01,2.759668373009580566e+00
1.490969901800000109e+06,2.480985552560647012e+00,1.399999999999999467e+00,7.490787968017394993e-01,1.989668364628869590e-01,4.805464314027497325e-03,1.963890686085754123e-01,2.751753176742393947e+00
1.496881825299999909e+06,2.477491748850483066e+00,1.399999999999999467e+00,7.504337131078843148e-01,2.006723282747060466e-01,4.884469772814783312e-03,1.963053296790413793e-01,2.743875399216288979e+00
1.502812368500000099e+06,2.474002820222427790e+00,1.399999999999999467e+00,7.517629663186030653e-01,2.024010603637680927e-01,4.964497814220024743e-03,1.962200958119096617e-01,2.736009762395524625e+00
1.508758175700000022e+06,2.470537993612538674e+00,1.399999999999999467e+00,7.531417200842601689e-01,2.041784384697274413e-01,5.041012208657044864e-03,1.961385037033681056e-01,2.728130082221567054e+00
1.514721635500000091e+06,2.467094406215314173e+00,1.399999999999999467e+00,7.546999320482908891e-01,2.060862296767763113e-01,5.122383542096082751e-03,1.960515363881400464e-01,2.720345760945885871e+00
1.520704353799999924e+06,2.463655019592741358e+00,1.399999999999999467e+00,7.561994360008152949e-01,2.079863042877528045e-01,5.204802758839383384e-03,1.959635697297786028e-01,2.712581983736890745e+00
1.526706614400000079e+06,2.460238071303991969e+00,1.399999999999999467e+00,7.579555029558991963e-01,2.100483532356338390e-01,5.283545629572581302e-03,1.958790570567849887e-01,2.704730843280707120e+00
1.532724408499999903e+06,2.456841747038436718e+00,1.399999999999999467e+00,7.595395184488886731e-01,2.119879043013430664e-01,5.363040567170263354e-03,1.957938682642867967e-01,2.697212054633173928e+00
1.538760139200000092e+06,2.453447970282451429e+00,1.399999999999999467e+00,7.610928945162966919e-01,2.139329321615437984e-01,5.443446329475185204e-03,1.957073793290900476e-01,2.689380710774876171e+00
1.544815455300000031e+06,2.450074533285010681e+00,1.399999999999999467e+00,7.625147976171599007e-01,2.158017516591541618e-01,5.517427189743819710e-03,1.956269220140885723e-01,2.681946884414141863e+00
1.550890640700000105e+06,2.446719766925637529e+00,1.399999999999999467e+00,7.637312374006204330e-01,2.175158245260366829e-01,5.596969806790638019e-03,1.955410122539580631e-01,2.674279847788171072e+00
1.556981598599999910e+06,2.443381990758567213e+00,1.399999999999999467e+00,7.653092097216244172e-01,2.195014869419465164e-01,5.679207751024936170e-03,1.954520892885454886e-01,2.666767559854129388e+00
1.563090788299999898e+06,2.440058449795011075e+00,1.399999999999999467e+00,7.667461324152299307e-01,2.213991537747173610e-01,5.758011008176854538e-03,1.953664975424131423e-01,2.659175519264308285e+00
1.569219891700000037e+06,2.436747878321138927e+00,1.399999999999999467e+00,7.681327142177624134e-01,2.232852184194431822e-01,5.835409839407459942e-03,1.952824460350177371e-01,2.651846814197377000e+00
1.575369179100000067e+06,2.433449207909577527e+00,1.399999999999999467e+00,7.694218238238687002e-01,2.250850530929352222e-01,5.918505447462004201e-03,1.951923898616050035e-01,2.644310743165189326e+00
1.581534496400000062e+06,2.430159119119345235e+00,1.399999999999999467e+00,7.706722122811386910e-01,2.268844417767106603e-01,6.002683027928151088e-03,1.951011153140499998e-01,2.636865523567916370e+00
1.587719010500000091e+06,2.426876962785113889e+00,1.399999999999999467e+00,7.721070737729052169e-01,2.288211013612991840e-01,6.091143989671339055e-03,1.950050732745928217e-01,2.629596502752043818e+00
1.593923894199999981e+06,2.423601110557429550e+00,1.399999999999999467e+00,7.734161951573080840e-01,2.306790472943894277e-01,6.173941697433688557e-03,1.949145011212031486e-01,2.622043398491471944e+00
1.600148695400000084e+06,2.420351171260956669e+00,1.399999999999999467e+00,7.745565063761353786e-01,2.324016062651475534e-01,6.257735305442933479e-03,1.948226014179255672e-01,2.614945072368568546e+00
1.606389783800000092e+06,2.417091943418875566e+00,1.399999999999999467e+00,7.756791977168224772e-01,2.341374326938321926e-01,6.343195814174723557e-03,1.947288468594985111e-01,2.607513805522208461e+00
1.612650356099999975e+06,2.413840922331195848e+00,1.399999999999999467e+00,7.768660694466462679e-01,2.359441060726176487e-01,6.434236041586445520e-03,1.946294004394210631e-01,2.600252032888627163e+00
1.618931636399999959e+06,2.410596208747648905e+00,1.399999999999999467e+00,7.783419443248995595e-01,2.379600438288521358e-01,6.527448730435567864e-03,1.945273061677499915e-01,2.593039955604882874e+00
1.625229434799999930e+06,2.407340773516952304e+00,1.399999999999999467e+00,7.797410337719989926e-01,2.399413004598064947e-01,6.608580466148723104e-03,1.944371308523408226e-01,2.585639448232121662e+00
1.631546931399999885e+06,2.404113153185801988e+00,1.399999999999999467e+00,7.809506919749030773e-01,2.417789948356700580e-01,6.690056422569026426e-03,1.943467066071711824e-01,2.578551360166708495e+00
1.637885368400000036e+06,2.400877897121110216e+00,1.399999999999999467e+00,7.821325601938887706e-01,2.436170201363563603e-01,6.776801626310898809e-03,1.942506505243606629e-01,2.571345104079367783e+00
1.644240503899999894e+06,2.397653343903599410e+00,1.399999999999999467e+00,7.832580919160112565e-01,2.454282004348908863e-01,6.860928945162969236e-03,1.941568889442568946e-01,2.564173231556772237e+00
1.650615556199999992e+06,2.394436677387935752e+00,1.399999999999999467e+00,7.845637749439395847e-01,2.473724215497518919e-01,6.946379782101518019e-03,1.940614566581349010e-01,2.557014224557746740e+00
1.657011789000000106e+06,2.391226146911594075e+00,1.399999999999999467e+00,7.857504405535798986e-01,2.492406101383949912e-01,7.034338467462455252e-03,1.939636612380800929e-01,2.549777752610478121e+00
1.663424915299999993e+06,2.388040388910279699e+00,1.399999999999999467e+00,7.867029332487711635e-01,2.509204329203378325e-01,7.122365761398899084e-03,1.938651992117600698e-01,2.542850528890801431e+00
1.669858184600000037e+06,2.384845209631022644e+00,1.399999999999999467e+00,7.877525855625264750e-01,2.526955254026138631e-01,7.215424222519197309e-03,1.937616340120953684e-01,2.535800154023873265e+00
1.676312885800000047e+06,2.381658646175450311e+00,1.399999999999999467e+00,7.888369657296880888e-01,2.545137331762892807e-01,7.313580330245305142e-03,1.936527330177354178e-01,2.528916328795668633e+00
1.682784672599999933e+06,2.378477907313867323e+00,1.399999999999999467e+00,7.898594169743365923e-01,2.562948614011641979e-01,7.404227615574527320e-03,1.935508360325261246e-01,2.521875829577112871e+00
1.689276832100000000e+06,2.375322719880404332e+00,1.399999999999999467e+00,7.907196403089532533e-01,2.579006532424291120e-01,7.496543047407639056e-03,1.934476300708961871e-01,2.514931504677342389e+00
1.695790668499999912e+06,2.372173401209539456e+00,1.399999999999999467e+00,7.916274071892905884e-01,2.595743721035583818e-01,7.590753584452646432e-03,1.933419914380846427e-01,2.508153502910597688e+00
1.702321792300000088e+06,2.369013906996759733e+00,1.399999999999999467e+00,7.925578382296307733e-01,2.612927318399057008e-01,7.685733040385965553e-03,1.932353541416566012e-01,2.501187750571926216e+00
1.708874113600000041e+06,2.365860284038144190e+00,1.399999999999999467e+00,7.938107567555318100e-01,2.633155588801556757e-01,7.788939341774443748e-03,1.931204029536342515e-01,2.494316134000768681e+00
1.715447795500000007e+06,2.362717059050035040e+00,1.399999999999999467e+00,7.948247887834378744e-01,2.651363233821830145e-01,7.881542549095109720e-03,1.930157160977597763e-01,2.487424743482297806e+00
1.722041593499999959e+06,2.359582556796301578e+00,1.399999999999999467e+00,7.960088994088198033e-01,2.671058160547236660e-01,7.980015696844774617e-03,1.929049389567147055e-01,2.480764841785768837e+00
1.728657952499999898e+06,2.356441503771319113e+00,1.399999999999999467e+00,7.971636956669457819e-01,2.690769368502116676e-01,8.076729642800515446e-03,1.927955833654216300e-01,2.473889533171758970e+00
1.735295952599999961e+06,2.353309219234862582e+00,1.399999999999999467e+00,7.981894516297082243e-01,2.709538887177511679e-01,8.165624181748168398e-03,1.926934852431538281e-01,2.467004983125324458e+00
1.741955514399999985e+06,2.350205011891548512e+00,1.399999999999999467e+00,7.993762599379371503e-01,2.729577605608280444e-01,8.264535346213955011e-03,1.925813255113365818e-01,2.460343314684363403e+00
1.748636774299999932e+06,2.347109373711748770e+00,1.399999999999999467e+00,8.004731998459758691e-01,2.749047565063760801e-01,8.359224738952180864e-03,1.924733115132845063e-01,2.453671159029649829e+00
1.755339935099999886e+06,2.344020441686108569e+00,1.399999999999999467e+00,8.015406690978275073e-01,2.768305115178145703e-01,8.459721103535752795e-03,1.923590749507349262e-01,2.447026614419352430e+00
1.762064941799999913e+06,2.340936301841491485e+00,1.399999999999999467e+00,8.025222111486099985e-01,2.786941072957484500e-01,8.555984076649522652e-03,1.922488878570295656e-01,2.440314367256336769e+00
1.768811884400000097e+06,2.337876057668349716e+00,1.399999999999999467e+00,8.034941923939383779e-01,2.805593529185257951e-01,8.656005119028739592e-03,1.921349197037304501e-01,2.433842238782303991e+00
1.775576891800000099e+06,2.334806257899385340e+00,1.399999999999999467e+00,8.043880699449588167e-01,2.823169491947721266e-01,8.757511359260682776e-03,1.920188389317990796e-01,2.427184171781918476e+00
1.782363410300000105e+06,2.331743185123104745e+00,1.399999999999999467e+00,8.053262180343832011e-01,2.841362606854062056e-01,8.860794151622917308e-03,1.919010337719993242e-01,2.420591791433552853e+00
1.789172788500000024e+06,2.328691075902058483e+00,1.399999999999999467e+00,8.062834265781783083e-01,2.859946012593715947e-01,8.964631158123619048e-03,1.917821504450836489e-01,2.414038800425830633e+00
1.796000391999999993e+06,2.325648559876779764e+00,1.399999999999999467e+00,8.072339079027834874e-01,2.878692847856122450e-01,9.064277084418669028e-03,1.916673892953406622e-01,2.407595913837231372e+00
