age,radius,mass,convective_radius,convective_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.089816705800000113e+06,2.326651631747038262e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941276187456114077e-01,9.526218124985842417e-01
1.091816705800000113e+06,2.324668858411288674e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941407053387392001e-01,9.507819474959789963e-01
1.093816705800000113e+06,2.322645660603863682e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941541190060929734e-01,9.489061156538084463e-01
1.095816705800000113e+06,2.320581002061201215e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941678744705428450e-01,9.470029989354230571e-01
1.097816705800000113e+06,2.318474844956850411e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941817178192030702e-01,9.450719857754417141e-01
1.099816705800000113e+06,2.316326651566286365e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.941959811094249311e-01,9.431149810867741623e-01
1.101816705800000113e+06,2.314135652902669094e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942103458741986921e-01,9.410930077691450624e-01
1.103816705800000113e+06,2.311901230605449609e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942250796167523108e-01,9.390381073183986516e-01
1.105816705800000113e+06,2.309623183311059869e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942401812045572440e-01,9.369446352125753164e-01
1.107816705800000113e+06,2.307301138417630515e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942556472400280287e-01,9.348330154703387018e-01
1.109816705800000113e+06,2.304934876214636219e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942712056898231454e-01,9.326607465627759774e-01
1.111816705800000113e+06,2.302523681623592111e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.942871704908377961e-01,9.304666923373118292e-01
1.113816705800000113e+06,2.300067636186549969e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943035291852588664e-01,9.282208634397153268e-01
1.115816705800000113e+06,2.297566379306438922e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943200006795170742e-01,9.259316360506459898e-01
1.117816705800000113e+06,2.295019960588007280e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943368898502797204e-01,9.236041314639062971e-01
1.119816705800000113e+06,2.292428096219618627e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943541751795057337e-01,9.212320233753875653e-01
1.121816705800000113e+06,2.289791227660875617e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943718328840969845e-01,9.188429771908760424e-01
1.123816705800000113e+06,2.287109662506512375e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.943895705451991751e-01,9.163916328795667088e-01
1.125816705800000113e+06,2.284383627715236731e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944076817141950630e-01,9.139110398876529873e-01
1.127816705800000113e+06,2.281613529185258837e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944261335477586727e-01,9.113900563999181026e-01
1.129816705800000113e+06,2.278801276812611576e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944446245668077777e-01,9.088591700831275544e-01
1.131816705800000113e+06,2.275953463045595093e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944637633921492414e-01,9.062950893564970523e-01
1.133816705800000113e+06,2.273076106593580281e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.944829776438877500e-01,9.037043874153432022e-01
1.135816705800000113e+06,2.270174320369656940e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945022809123648777e-01,9.010719110285625444e-01
1.137816705800000113e+06,2.267252572198690697e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945216822578087201e-01,8.984490180978049745e-01
1.139816705800000113e+06,2.264314301796189532e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945411862103331446e-01,8.957917801082692089e-01
1.141816705800000113e+06,2.261362512401186908e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945608505288907442e-01,8.931269360574418670e-01
1.143816705800000113e+06,2.258398007202881086e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.945804620716210798e-01,8.904364583569275293e-01
1.145816705800000113e+06,2.255420895603523324e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946003336428910324e-01,8.877506579990483981e-01
1.147816705800000113e+06,2.252429267027564741e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946202407755553698e-01,8.850649844843594405e-01
1.149816705800000113e+06,2.249419420824933180e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946402763369498023e-01,8.823444449477901852e-01
1.151816705800000113e+06,2.246385556637749747e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946607927699381402e-01,8.796093116491882080e-01
1.153816705800000113e+06,2.243320900813155383e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.946812811162199064e-01,8.768759450950186496e-01
1.155816705800000113e+06,2.240216732655325949e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947020802283176977e-01,8.741159935672379033e-01
1.157816705800000113e+06,2.237062427235044115e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947232557928831043e-01,8.713158621939338655e-01
1.159816705800000113e+06,2.233848110715983548e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947449244603499940e-01,8.684637024621165713e-01
1.161816705800000113e+06,2.230563011166730281e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947668719563296347e-01,8.655351400937729700e-01
1.163816705800000113e+06,2.227195951437177968e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.947894654465559539e-01,8.625708351265034546e-01
1.165816705800000113e+06,2.223737164828194057e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948127411719403623e-01,8.595044440417676235e-01
1.167816705800000113e+06,2.220176514530340039e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948367285782236502e-01,8.563814537135605587e-01
1.169816705800000113e+06,2.216505895263765069e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948615080749279971e-01,8.531629685836596977e-01
1.171816705800000113e+06,2.212716595845884537e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.948868291467530378e-01,8.498500215180410100e-01
1.173816705800000113e+06,2.208801964936916828e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949132890892205372e-01,8.464473646062198320e-01
1.175816705800000113e+06,2.204755628213548313e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949406237966884170e-01,8.429330811569907267e-01
1.177816705800000113e+06,2.200571796643184364e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949688864979953196e-01,8.393156379532944467e-01
1.179849875000000000e+06,2.196245514734195048e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.949983899975084034e-01,8.356157897121110345e-01
1.182023497699999949e+06,2.191773765657205608e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950285279394776139e-01,8.317580307594736322e-01
1.184343987500000047e+06,2.187153157942420822e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950595995379283132e-01,8.278022809123647408e-01
1.186827112500000047e+06,2.182380821989171604e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.950918972117147709e-01,8.237337266982260875e-01
1.189483895800000057e+06,2.177456427552152185e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.951251183492263841e-01,8.195450248023739004e-01
1.192332591100000078e+06,2.172378958073795108e+00,3.999999999999999112e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.951592776733334089e-01,8.152452739586396602e-01
1.195378692899999907e+06,2.167148672676618038e+00,3.999999999999999112e-01,-5.332741398446171066e-02,-1.065482796892341932e-02,-5.229123196448391860e-03,2.004237726788828389e-01,8.108105098643229036e-01
1.198639226999999955e+06,2.161766027090080922e+00,3.999999999999999112e-01,-9.538512763596002086e-02,-1.908990011098778833e-02,-9.370177580466147738e-03,2.046010906249291772e-01,8.062958028494416896e-01
1.202106204099999974e+06,2.156233427031188921e+00,3.999999999999999112e-01,-1.266332646266053463e-01,-2.539581870484042270e-02,-1.246708464517882510e-02,2.077354159777118070e-01,8.016598949013565845e-01
1.205783453500000061e+06,2.150553389884254596e+00,3.999999999999999112e-01,-1.475627760538177347e-01,-2.966318602912862423e-02,-1.456436544429091928e-02,2.098709377335838955e-01,7.968955718136307986e-01
1.209659655299999984e+06,2.144729179369860628e+00,3.999999999999999112e-01,-1.586896645450632803e-01,-3.198260436249970862e-02,-1.570622822713991021e-02,2.110521735486646788e-01,7.920184466239326149e-01
1.213712554699999979e+06,2.138764734195564454e+00,3.999999999999999112e-01,-1.604695236585199913e-01,-3.244467598360098459e-02,-1.593662619764886837e-02,2.113230573738928142e-01,7.870283562481596995e-01
1.217929600600000005e+06,2.132664445853812207e+00,3.999999999999999112e-01,-1.533887743776755630e-01,-3.114000317107974702e-02,-1.530011212031982121e-02,2.107277940610205735e-01,7.819860812249427306e-01
1.222285692800000077e+06,2.126434381526194795e+00,3.999999999999999112e-01,-1.379588892160637514e-01,-2.815918820358331506e-02,-1.384065958458854939e-02,2.093105929919136798e-01,7.768469274502252109e-01
1.226752852999999886e+06,2.120081244875307025e+00,3.999999999999999112e-01,-1.146309316179301707e-01,-2.359283335975899398e-02,-1.160284174046977146e-02,2.071156680785520843e-01,7.716087680355161460e-01
1.231315658000000054e+06,2.113611834243131149e+00,3.999999999999999112e-01,-8.391342952275249178e-02,-1.753154091825408906e-02,-8.630652562911955705e-03,2.041872377630297164e-01,7.662751432648530203e-01
1.235962525900000008e+06,2.107034267820335316e+00,3.999999999999999112e-01,-4.625450180072026435e-02,-1.006591315771591423e-02,-4.968419216743298616e-03,2.005698491472060474e-01,7.608782577181815165e-01
1.240668898100000108e+06,2.100356793585357984e+00,3.999999999999999112e-01,-2.159731817255233777e-03,-1.286552356791773044e-03,-6.607442977190885330e-04,1.963074656277604968e-01,7.554265940338397156e-01
1.245441393300000113e+06,2.093589338603364158e+00,3.999999999999999112e-01,4.792570613150916314e-02,8.715939205871020556e-03,4.248348773471652927e-03,1.914443215021857103e-01,7.499214727400392855e-01
1.250268738399999915e+06,2.086742205712473819e+00,3.999999999999999112e-01,1.034991732542073495e-01,1.985095925162518038e-02,9.714237015560936786e-03,1.860249797277400974e-01,7.443595415524698611e-01
1.255155175300000003e+06,2.079826388593172926e+00,3.999999999999999112e-01,1.641184398287616752e-01,3.202790550182338380e-02,1.569287662234705033e-02,1.800934195565018214e-01,7.387737729053884816e-01
1.260093938899999950e+06,2.072854268726357141e+00,3.999999999999999112e-01,2.292838116378626279e-01,4.515617567781830127e-02,2.213989059774851623e-02,1.736938911413621889e-01,7.331621848739491298e-01
1.265086069799999939e+06,2.065838047973906466e+00,3.999999999999999112e-01,2.985293664635664812e-01,5.914516750096265874e-02,2.901062651475683554e-02,1.668706491653264568e-01,7.275332351808646569e-01
1.270135331599999918e+06,2.058791508754445054e+00,3.999999999999999112e-01,3.714171781920316273e-01,7.390427869260909888e-02,3.626101112142970234e-02,1.596682769711657846e-01,7.219066003759995187e-01
1.275238713999999920e+06,2.051728619900790029e+00,3.999999999999999112e-01,4.474518562141839295e-01,8.934290697411037541e-02,4.384663797594507556e-02,1.521307741964710025e-01,7.162905320618810912e-01
1.280395696199999889e+06,2.044664708600421488e+00,3.999999999999999112e-01,5.261984189902372266e-01,1.053704500668191379e-01,5.172282520555389340e-02,1.443024113796461672e-01,7.106898027135380991e-01
1.285618276899999939e+06,2.037613920587101557e+00,3.999999999999999112e-01,6.071644204851749382e-01,1.218963056920880916e-01,5.984547011257331656e-02,1.362277877188610986e-01,7.051147840268178202e-01
1.290889823199999984e+06,2.030585556411242276e+00,3.999999999999999112e-01,6.898911866633442580e-01,1.388298715712700249e-01,6.817013680944074283e-02,1.279509187071054543e-01,6.995722779677906455e-01
1.296216787000000011e+06,2.023586449749711136e+00,3.999999999999999112e-01,7.739480395931955803e-01,1.560805454257174207e-01,7.665238034836573122e-02,1.195164148678338895e-01,6.940908242542299655e-01
1.301608151199999964e+06,2.016623470067271384e+00,3.999999999999999112e-01,8.588468368479463821e-01,1.735577249767831232e-01,8.524748035063080265e-02,1.109686271489727649e-01,6.886638496908195073e-01
1.307060447699999902e+06,2.009700983940745811e+00,3.999999999999999112e-01,9.441332080001810789e-01,1.911708079458197540e-01,9.391129561258464153e-02,1.023519132936192982e-01,6.832803189200208349e-01
1.312569661099999910e+06,2.002822172189629768e+00,3.999999999999999112e-01,1.029354141656662058e+00,2.088291920541801017e-01,1.025993517406962735e-01,9.371063784004166064e-02,6.779785227298465999e-01
1.318134263100000098e+06,1.995988251376021205e+00,3.999999999999999112e-01,1.114057985458334121e+00,2.264422750232167880e-01,1.112671652812067952e-01,8.508949625133069294e-02,6.727251874334637671e-01
1.323769758600000059e+06,1.989199253663729294e+00,3.999999999999999112e-01,1.197794446080318709e+00,2.439194545742824904e-01,1.198702437201295545e-01,7.653292668010598654e-02,6.675430881786674764e-01
1.329463910900000017e+06,1.982453361571042239e+00,3.999999999999999112e-01,1.280141226301840796e+00,2.611701284287298863e-01,1.283638191125506534e-01,6.808505220956304060e-02,6.624130874991503992e-01
1.335215176100000041e+06,1.975748069718453070e+00,3.999999999999999112e-01,1.360618564406895104e+00,2.781036943079117640e-01,1.367037026886225026e-01,5.979091734807128605e-02,6.573247661328682767e-01
1.341028494600000093e+06,1.969080554259438731e+00,3.999999999999999112e-01,1.438780470678837409e+00,2.946295499331808010e-01,1.448453724886180904e-01,5.169472105823459673e-02,6.522868354889127529e-01
1.346903022399999900e+06,1.962447310018345936e+00,3.999999999999999112e-01,1.514182314435207344e+00,3.106570930258895080e-01,1.527442974925818930e-01,4.384093773358398172e-02,6.473107295748486978e-01
1.352850065600000089e+06,1.955844915400121842e+00,3.999999999999999112e-01,1.586380824027723957e+00,3.260957213073908401e-01,1.603559376203311237e-01,3.627437495753017133e-02,6.423752429273594799e-01
1.358862674799999921e+06,1.949270690842374032e+00,3.999999999999999112e-01,1.654934086842284380e+00,3.408548324990372524e-01,1.676357437314548449e-01,2.903926113841761789e-02,6.374744139165099410e-01
1.364935676299999934e+06,1.942723011393235888e+00,3.999999999999999112e-01,1.719401549298964715e+00,3.548438243221816446e-01,1.745391576253142729e-01,2.218042424516975669e-02,6.326207207411266298e-01
1.371073617000000086e+06,1.936200069990259509e+00,3.999999999999999112e-01,1.779344016852023369e+00,3.679720944981764719e-01,1.810216120410428065e-01,1.574243720129559973e-02,6.277882081134338321e-01
1.377277978399999905e+06,1.929700298987520046e+00,3.999999999999999112e-01,1.834323653989897274e+00,3.801490407483747447e-01,1.870385306575459705e-01,9.769884255589021682e-03,6.230256336496862168e-01
1.383554741500000004e+06,1.923224034972478291e+00,3.999999999999999112e-01,1.883957258375048127e+00,3.912840607941288074e-01,1.925453280935015832e-01,4.307360982128695739e-03,6.182676459262949065e-01
1.389901136699999915e+06,1.916770035787899173e+00,3.999999999999999112e-01,1.927692065505446140e+00,4.012865523567916703e-01,1.974974099073590617e-01,-6.008498493737142454e-04,6.135802101972862577e-01
1.396313135800000047e+06,1.910338748103013629e+00,3.999999999999999112e-01,1.965185779972366431e+00,4.100659131577159000e-01,2.018501725973407268e-01,-4.909865908627605684e-03,6.088935423225890764e-01
1.402797947699999902e+06,1.903929093071189182e+00,3.999999999999999112e-01,1.995947178871547045e+00,4.175315409182540627e-01,2.055590036014404987e-01,-8.575059910756759399e-03,6.042723934856960577e-01
1.409352519400000107e+06,1.897541469795465119e+00,3.999999999999999112e-01,2.019604271897437187e+00,4.235928333597589468e-01,2.085792812974246180e-01,-1.155179324560013168e-02,5.996900722553172303e-01
1.415980779499999946e+06,1.891175664227954911e+00,3.999999999999999112e-01,2.035695191284059735e+00,4.281591882035832297e-01,2.108663750028313133e-01,-1.379574010736370204e-02,5.951392806179074402e-01
1.422675392900000094e+06,1.884831439670207054e+00,3.999999999999999112e-01,2.043791841264806841e+00,4.311400031710796998e-01,2.123756449749711062e-01,-1.526197512967450778e-02,5.906160864345736394e-01
1.429445628400000045e+06,1.878509185032502860e+00,3.999999999999999112e-01,2.043467485107250958e+00,4.324446759836009235e-01,2.130624424109265058e-01,-1.590582799157398697e-02,5.861473396905928501e-01
1.436286592399999965e+06,1.872208738363269287e+00,3.999999999999999112e-01,2.034270108043216396e+00,4.319826043624996892e-01,2.128821094475525921e-01,-1.568294117647058700e-02,5.816734829780970673e-01
1.443206859799999977e+06,1.865929595460825041e+00,3.999999999999999112e-01,2.015807877868128095e+00,4.296631860291285632e-01,2.117902455321750421e-01,-1.454835760719381914e-02,5.772676323359530182e-01
1.450196217500000028e+06,1.859672088609028773e+00,3.999999999999999112e-01,1.987657908446397004e+00,4.253958187048403339e-01,2.097418528165982954e-01,-1.245737525198758501e-02,5.728967020770566743e-01
1.457267107400000095e+06,1.853436059253889878e+00,3.999999999999999112e-01,1.949398672676617483e+00,4.190899001109876787e-01,2.066922485220502870e-01,-9.365604883462819857e-03,5.685387845704318321e-01
