age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity,convective_turnover_time,mass_loss_rate
24849814.079379674,1.0633792857749025,0.9999960828770156,0.75105545918639,0.9687224943969371,0.06711654197257585,0.01333697142475387,1.0321527053218567,1066595.018854875,2.0728196444347695e-13
27009549.7076304,1.0463875458115328,0.9999956160215338,0.7653505740296872,0.9808619327543731,0.06447144538972048,0.008515445668139223,1.0956448914373202,836198.7300371459,2.19386121886921e-13
29319286.819562808,0.9905291082431227,0.9999951328000073,0.738512854776052,0.9846191208171,0.0667806789708543,0.007009011633900279,1.0162221542340986,738115.6382727497,1.9576150359647745e-13
31995012.70721037,0.9246243861284013,0.9999946690287801,0.6956844195602913,0.9841293681590215,0.07272999076604741,0.007316337254756516,0.8686677820087032,739286.2210300219,1.5706614083884605e-13
39363321.27813608,0.888237098552107,0.999993665767974,0.6640500857927408,0.9808619327543737,0.07719313458893573,0.008753570644218328,0.7679319824285726,820153.8300506797,1.3010179067267388e-13
83548476.7628556,0.8979001613089584,0.9999877615179932,0.6713147794746578,0.9814478990588406,0.07583266250511658,0.008483220220453953,0.7925937790366228,808768.7587696459,1.3530238606936695e-13
357131313.3070007,0.9072251531778335,0.9999498315588283,0.6789012432553205,0.9820166932172978,0.07463631734113176,0.008215180704774113,0.815742130053614,793278.9635630237,1.404025080139693e-13
1525128330.76488,0.9341719842057685,0.9997762552384672,0.700847361220767,0.9836246801853489,0.07110244797474415,0.007424445068793082,0.886427745217907,757802.9557451615,1.5611228006255328e-13
2770514746.5123706,0.9663852568751847,0.999567974340622,0.7261662103447529,0.9850943535113138,0.06717619801653488,0.006668690160133988,0.9722578821500202,720180.4639788014,1.7700861661547482e-13
3992613390.9896364,1.0042002777204033,0.9993349511842133,0.756047388117467,0.9864369324776805,0.06317158050894424,0.005959884950591463,1.0727219431438426,682460.5947693052,2.02788572356578e-13
5160056122.872675,1.0480867564008867,0.9990787406805738,0.7882640943624695,0.987266546580432,0.0591517329983313,0.005453922219808596,1.1879419104528266,656649.9260934832,2.3429338295136415e-13
6244244383.460053,1.0979599975390646,0.9988031426147023,0.8234991144505329,0.9876628198351868,0.05540459299520972,0.005128956968053093,1.3157610588375184,653126.8778026194,2.719031512202963e-13
7189985014.315173,1.15026295412854,0.9985251814743399,0.8608270213892917,0.987662819835185,0.05245903945582998,0.004989925214849422,1.442554122346934,645081.5080451741,3.1307496750364313e-13
7835161310.094303,1.1928845245697886,0.9983112838645989,0.8853851779421894,0.9868580362930426,0.050445027853126254,0.005208780642665687,1.5402316002149836,663898.7679914052,3.483999212658307e-13
8207421543.729509,1.2230463300302017,0.9981764081517887,0.9035384929970983,0.9864369324776803,0.049075279057182467,0.005308859946205486,1.6123197020197544,679225.0217859037,3.7438241116263373e-13
8517607630.866032,1.2518453571690684,0.9980560295312951,0.9205297519999608,0.9860028692856665,0.047848692368119526,0.005420063317493164,1.681578483687964,683334.8208839428,3.9987063811169295e-13
8787664835.041662,1.2801173675079154,0.9979443086534855,0.9373076474836324,0.9855554713318112,0.04675970677889751,0.005542153984445,1.7491716632344823,700986.1351461321,4.2553941199624846e-13
9021992569.180918,1.3075598894399298,0.9978413697135329,0.9537445309800413,0.9850943535113132,0.04581590537645707,0.005675867011512295,1.8140327203920539,705651.1571846555,4.5102218082656696e-13
9224043598.67043,1.3338180162880096,0.9977475265355128,0.9696037456852737,0.9846191208170998,0.04501513490850306,0.0058215279478166055,1.8752535086941697,723959.5022392755,4.758755959549976e-13
9398015779.688261,1.3587180185724121,0.997662483008471,0.9790628909063442,0.9836246801853484,0.04416426280689386,0.006157570061665988,1.9324439510359124,742899.7714209964,4.998134167471867e-13
9548160889.365583,1.3823015938728487,0.9975855777811415,0.9932974054325184,0.9831046311055774,0.04360385726008146,0.006330382525601652,1.9854767536677387,762483.0246886475,5.226805431879284e-13
9678304346.524502,1.4044923449725908,0.9975160171724542,1.0007553954997435,0.9820166932172966,0.042953112407337984,0.006705478773208585,2.0344288552225085,785543.7198558219,5.444285078719918e-13
9838758842.932049,1.4345614853178121,0.99742626931983,1.0154293553014875,0.9808619327543715,0.042320175579473145,0.007108142346598695,2.098895811926497,810809.2820205234,5.705630924233029e-13
10163166192.420599,1.5071625254268977,0.9972295216746081,1.0458881463128267,0.9769577961497322,0.04110767412748324,0.008490908696169575,2.243808575780486,902248.6144093983,6.398589748937135e-13
10411546159.72056,1.5790625357242762,0.9970614615501062,1.0587526627581039,0.9696567379894019,0.03992926092546378,0.01101502806337253,2.367247810894823,1047992.7566221928,7.088180465798565e-13
10593942124.938076,1.6466982682444875,0.9969262427516152,1.0708755128466407,0.9602161150470769,0.03938509707867233,0.014235491433201554,2.4577468099046915,1204328.8763321696,7.691857142564514e-13
10726139290.314318,1.7088268073320845,0.9968210829887642,1.062956498223766,0.9445759136339077,0.038473220171780495,0.019261148652222372,2.5112803632594796,1451302.4646127052,8.173188516788994e-13
10821504245.44213,1.7657132104849438,0.9967412850309142,1.052796702687082,0.924008830816678,0.037659034118298476,0.025598381343161294,2.5309152343401675,1684045.7808837213,8.525605342182416e-13
10891322691.317032,1.8187016394439321,0.9966807910280332,1.0264554307167568,0.893898438156255,0.0357603596217526,0.03415495684753757,2.5276966838110795,2016519.8706427582,8.77859584086162e-13
10944779843.158104,1.870722929032786,0.9966332535434892,1.0114435181247514,0.8610774588861092,0.03430463622088345,0.04316717851618252,2.517397549273926,2349580.960833192,8.99349763300235e-13
10987996967.01753,1.92509748059145,0.9965938365847163,0.9869557273616261,0.8195410590457791,0.03145303975245263,0.05363012438386101,2.5151146722518116,2679321.933496405,9.241304410438428e-13
11024895916.608614,1.9840933452222684,0.9965590970639351,0.9625500302722824,0.7732255763078174,0.028034477725667792,0.0644311769210902,2.5330789495104438,3047803.0624077953,9.581782175043527e-13
11057963740.987444,2.049734618337757,0.99652659091409,0.9385165000685498,0.7237963104477806,0.02426332268039091,0.0750276345746809,2.5792066953769917,3416497.451435725,1.0064910420275643e-12
11088807256.014124,2.1231310683714764,0.9964944786684994,0.9192015927456277,0.6733985496770438,0.020927294505276577,0.08467119778677476,2.6588908899139505,3805468.984611355,1.0730412714900844e-12
11118390942.562305,2.2049911770093584,0.996461359319649,0.8863579924061932,0.6201233833006314,0.016421464048111543,0.09416500785623715,2.7748919532241123,4195274.862409223,1.161491023255494e-12
11147199301.280207,2.295405773611891,0.9964261749527378,0.8614907401002848,0.5699227219217387,0.013035720657978455,0.10189329403312321,2.9287515537316233,4546699.388062758,1.2746182935402373e-12
11175540035.051643,2.3947400750052075,0.996387929452803,0.8314345707125707,0.5201225415027069,0.010120285427325624,0.10854876400861757,3.1210391371473323,4883463.221777845,1.415533133344077e-12
11203421925.564117,2.5024256563952205,0.9963459063873047,0.8076588986719618,0.47744321062676426,0.007863341986211452,0.11367781136186397,3.352540643473462,5163887.594041316,1.5874560347368934e-12
11230666599.354948,2.617591326084135,0.9962996732137157,0.7756582807972864,0.4380895504044901,0.00574971829839423,0.11800268561194761,3.620522288090629,5488144.464734555,1.7928041588855998e-12
11257050646.054045,2.7396016600840207,0.9962489790379825,0.7450483760487087,0.40293998765858313,0.004169459108080569,0.12129191627615406,3.9251582858143657,5709780.821511418,2.034061237514901e-12
11282350800.465794,2.868222052474508,0.9961937576840467,0.7108743541165136,0.36964822283575094,0.0029364027423399194,0.12384502314763872,4.264945274948492,5975182.774299854,2.3130078963605706e-12
11306064534.840166,3.0010659280568985,0.9961348908853876,0.6836132920257121,0.34485451630487507,0.0021711945238483744,0.12563610059978245,4.633395524264868,6205800.362555011,2.630222429158793e-12
11328208711.881456,3.13865848707768,0.9960724456021677,0.663521821794817,0.3259682184505063,0.0016247134980575074,0.12684716234861199,5.032017094245723,6286466.182347797,2.985842530701551e-12
11348657900.073627,3.277572422824734,0.9960070497727592,0.6323336475967701,0.306859030400642,0.0011416368848600992,0.12787320773352784,5.451088071793102,6480118.690224089,3.3830325469220147e-12
11367467401.812542,3.420698969171097,0.9959390267258967,0.6140304528557379,0.29400935757343577,0.0008595254026640501,0.1284450668104147,5.8961749305285,6600004.418929847,3.822089700019335e-12
11384719078.796898,3.567658822244644,0.995868689734715,0.5984171385681267,0.2827025744633635,0.0007039631004722755,0.1287449331649532,6.367224641632698,6726495.84629272,4.301366776956313e-12
11400543128.961447,3.7148662236475913,0.9957961815454148,0.5815088162286974,0.2737805774096705,0.0005341375163597267,0.1289465596974136,6.857233461766487,6849310.859778807,4.825638806543352e-12
11415061836.906473,3.86564641225467,0.9957216695948156,0.5713939799463548,0.26727380893326025,0.00044026700332287186,0.12897185035117756,7.371019369841811,6935371.957330454,5.397536812690143e-12
11428245436.31355,4.015910874726964,0.9956461520889832,0.5581595714780441,0.2613649668170705,0.0003501501102596807,0.12892611783246566,7.898271355092136,6980598.572968863,6.011562686060728e-12
11440267996.48324,4.168179410346584,0.9955695748189621,0.5498024760818544,0.25718247873773986,0.00028762590108401617,0.12877122804788815,8.443415117386865,7026967.764983303,6.673955629297679e-12
11451275153.603798,4.3211594155603565,0.9954919141002535,0.5411273368091111,0.2536584270390502,0.0002375849995388033,0.12855863654300664,9.005788300046111,7113704.9822650505,7.38271993869794e-12
11461313172.509842,4.473364568886673,0.9954137396899816,0.5334703584691727,0.2508479716719778,0.0001974669880783841,0.1283117491717901,9.57941734376099,7160696.222501526,8.13334631551256e-12
11470541150.048887,4.626748718925071,0.9953346920863672,0.5281834115329107,0.24875071578911417,0.00016777687066824943,0.12801491169273221,10.169575555342158,7168375.869483975,8.93506408034651e-12
11479062496.42272,4.7814921130681105,0.9952546297015861,0.5237686630986294,0.247113833148815,0.00014370179418311766,0.12768980868324004,10.77648172809039,7216633.713890654,9.788098110737543e-12
11486917547.649696,4.936256504266156,0.9951739119077886,0.5165564648795432,0.24552810309103976,0.00012112546233667555,0.12734443599662118,11.398678650194965,7224751.918480422,1.0693244666938224e-11
11494152898.455389,5.090795873890438,0.9950928324030979,0.5155380840473217,0.24473460899851918,0.0001076542632349221,0.1269839078245782,12.030350344032488,7233744.606779919,1.1643476324504095e-11
11500885595.561508,5.246008560529848,0.995010774635755,0.5120816153915191,0.24394071760265532,9.370008287256293e-05,0.12661368331456763,12.678063376521493,7242023.217197117,1.2652180523966106e-11
11507117070.500883,5.401253831205549,0.9949283855160316,0.5084492702389187,0.24332609200586452,8.214553667138585e-05,0.12622673476241042,13.34024636348536,7330182.791209159,1.3708025049441038e-11
11512948008.67174,5.558324813972587,0.9948449283862377,0.5070137115178343,0.24301877920746745,7.311971658121491e-05,0.12583239455325274,14.017893345882326,7339806.472255396,1.482858079656922e-11
11518381435.323576,5.714712233948621,0.9947609251331656,0.5071520071495204,0.2429163416080102,6.619188643395143e-05,0.12543956679027446,14.706054794342926,7349283.817211007,1.5999390845995207e-11
11523419564.816544,5.871009221940896,0.9946769807033159,0.5059064938810517,0.24283951340840984,5.9483109031808226e-05,0.12503971306829964,15.405277858377746,7358828.903060351,1.722391479422908e-11
11528130803.448544,6.026469313181818,0.9945925812581867,0.5053589265088995,0.24289073220815757,5.3710723079389156e-05,0.12464413323508909,16.11476325943616,7367975.579357759,1.8500149349265885e-11
11532546605.949081,6.182210286808561,0.9945077090820911,0.5045643912625654,0.24296756040776077,4.848868135284132e-05,0.12425170353454906,16.835001638564112,7377706.181380695,1.983084862322473e-11
11536696049.4381,6.337300002704111,0.9944223058720855,0.5049640430159614,0.2431980450065572,4.393494462294238e-05,0.12386324554151462,17.563663529654317,7386965.816920314,2.1216163800630552e-11
11540601483.47161,6.49260834893131,0.9943364015300572,0.5031982495379389,0.24341572490541702,3.922680667805769e-05,0.12347957036705283,18.304237693682172,7396740.298126286,2.2656651693836915e-11
11544273742.448654,6.6471103687727435,0.9942502284228004,0.504573048047647,0.24373584240374405,3.5818090938409684e-05,0.12309991703140899,19.050374009030552,7406161.087763448,2.4150082625536563e-11
11547718179.590458,6.800324978939052,0.9941641778848695,0.5082759606785104,0.24435046800054938,3.295892852684288e-05,0.12272698229432995,19.801886158210266,7415575.428404122,2.568780202899565e-11
11550972602.230772,6.952260888265054,0.9940777742170114,0.5024373545371545,0.24435046800056537,2.9188626225231083e-05,0.12236194336678682,20.561477896939213,7501267.139657944,2.7276567837202934e-11
11554049437.368874,7.10474429390713,0.993991118060312,0.5111378081369955,0.24522118759603823,2.724442041505858e-05,0.12199850535291448,21.322855725993634,7434605.443435169,2.8911433681204063e-11
11556969178.73551,7.2559578309248245,0.9939040149160014,0.5041236317945885,0.24522118759601463,2.3984135035727276e-05,0.12164292934231895,22.097098127476123,7520266.116715341,3.0606112084036635e-11
11559722568.45534,7.4048696754877295,0.9938171557685045,0.49619761131743684,0.24522118759602038,2.1031792686405413e-05,0.1212959985046523,22.868690088108057,7528672.917919246,3.233478410001567e-11
11562322936.052492,7.551493918516481,0.9937305767733188,0.5081025739825121,0.24584780673177836,2.206365167413323e-05,0.12095410250226397,23.639836116364982,7536592.496568905,3.4097856147418417e-11
11564801850.340853,7.698470199597353,0.9936436098894879,0.510418669642641,0.24647442586751728,2.0236644156044854e-05,0.12061727817075095,24.41611672898241,7468595.038309961,3.591196580422931e-11
11567151970.39243,7.84249927012424,0.9935568581474579,0.5011850079858189,0.24647442586753435,1.7734248580678438e-05,0.12029058382367945,25.190544097025356,7553050.263464243,3.775386199910225e-11
11569406277.658733,7.9871497472265895,0.9934694300118961,0.5058668306390691,0.2470243161295199,1.6620504771046694e-05,0.11996455729718378,25.969158233705503,7561843.303275239,3.9644590001862344e-11
11571570730.026157,8.129975104755378,0.9933813358587052,0.509516523827596,0.24757420639150665,1.58764763803598e-05,0.11964396164359654,26.754374085263116,7493084.010953429,4.15792741660602e-11
11573640573.033295,8.271011672892444,0.993293055972915,0.510998918224541,0.24795785076035018,1.5450735170351265e-05,0.11932942048378972,27.533473758249773,7500711.019721901,4.354473872945853e-11
11575609065.412743,8.408511833899892,0.9932052174851584,0.510130285235711,0.24834149512918285,1.4240173896453207e-05,0.11902384217249742,28.301690386886044,7507777.807593661,4.551904738547945e-11
11577500713.62393,8.543979982193758,0.993117058867639,0.5091467999240795,0.2487251394980068,1.3255203662089596e-05,0.11872467615191182,29.06368476482239,7515158.833210736,4.750656416192421e-11
11579316248.044655,8.675633007734005,0.9930288271614793,0.5078655940554792,0.24910878386680563,1.2353684904185587e-05,0.11843303255209368,29.81637470410585,7521667.619511357,4.949833307963742e-11
11581059581.707676,8.80325555852559,0.9929406406787775,0.5112129931062406,0.24982492002194093,1.152726847859918e-05,0.11814814491813908,30.547627419885323,7527671.360438804,5.148062641144099e-11
11582732150.889645,8.925215541531976,0.9928527648928733,0.5141307550296716,0.25018298809951284,1.1137827993710826e-05,0.11787419352420195,31.251416125659997,7533700.989764639,5.341033989649269e-11
11584356468.099335,9.040942863183275,0.9927643189185005,0.51133351506357,0.2505410561770728,1.0742540749744058e-05,0.1176081361649324,31.933859895956097,7538223.920392665,5.5304167375781115e-11
11585930703.546837,9.149788738523446,0.9926756861828869,0.5202666646828912,0.2513081068062412,1.0787371115421268e-05,0.11735055431098285,32.57424560390794,7542935.158314382,5.7108422471227267e-11
11587460369.469706,9.249542501444314,0.9925868863397944,0.5173793640301366,0.2516916321208573,1.0155367031697556e-05,0.1171043446076841,33.16495276491971,7546386.88564492,5.88082529501923e-11
11588955427.627367,9.33604919774088,0.9924977057573283,0.513476466325088,0.2520751574354558,9.558590678566195e-06,0.11687133698940891,33.684858746809724,7548594.115264041,6.031908740988663e-11
11590415771.199198,9.407329896875893,0.992408564715268,0.5188523239298108,0.25276464581128055,9.85494766958754e-06,0.11665172413752659,34.117345018189226,7549546.613149607,6.159382454461594e-11
11591843652.749964,9.459165793866948,0.9923198169867838,0.5168366720642873,0.2534541341871155,9.04373472592415e-06,0.11644938517225742,34.43808039644884,7548481.2655003965,6.256072450140361e-11
11593249545.61478,9.486782854907796,0.9922313852292797,0.5262531319207767,0.25416277501783724,9.83892034682969e-06,0.11626609292467617,34.61577473608483,7545400.080908258,6.311878999850316e-11
11594641391.502089,9.485505909935824,0.9921434141732585,0.5221183847193422,0.2548714158485438,9.603963638643017e-06,0.1161035009866802,34.62203211566092,7539511.479097808,6.318950809149651e-11
11595964237.162395,9.453311014985752,0.9920601255524775,0.5259193088299317,0.2557268921667023,9.846491465606359e-06,0.11596799193204396,34.44433847388343,7532326.071547734,6.26963864936789e-11
11597229192.333076,9.391927629506053,0.9919814457340361,0.5352686215927657,0.25687603945975757,1.0824809686899573e-05,0.11585687482533757,34.093236204003816,7446140.907690912,6.171297942068127e-11
11598419654.565273,9.304228772645521,0.991908871804533,0.5414112920439424,0.25810087734091014,1.119086099301265e-05,0.11576988382463176,33.58699876573923,7434978.038054737,6.027949599886718e-11
11599542579.254742,9.196745194930452,0.9918422380146151,0.535623861234195,0.25871329628147777,1.1979614825818171e-05,0.11570212483595096,32.96685320142053,7423053.6513918135,5.851662376256622e-11
11600620172.265934,9.071529449880238,0.9917803439550983,0.5460740484458569,0.26014141586014056,1.3252721801763126e-05,0.1156467342402277,32.257425157704084,7409015.873673891,5.6510603085655567e-11
11601650022.822166,8.938618673235965,0.9917233437047113,0.5394074803523369,0.2609571164982161,1.3729153830927816e-05,0.1156000325486026,31.50103491940816,7395765.708351662,5.438884944056253e-11
11602688388.812298,8.797922506549392,0.9916681179119179,0.5457706665164975,0.26233361132498195,1.4277153287070498e-05,0.11555086644061091,30.700427642730386,7381602.016363328,5.219759076922248e-11
11603740110.516882,8.654834699440862,0.9916145047657658,0.5531153416610807,0.2638120687315035,1.642895285161696e-05,0.11549824846630734,29.907731558026867,7367724.150942147,5.00092701722393e-11
11604871424.377777,8.556125276927167,0.9915590663736689,0.5520871658276634,0.26483169452910305,1.711338621590495e-05,0.11540990688728965,29.36916878092586,7363404.29885363,4.841068833960288e-11
11606410856.368618,8.696086576060484,0.991483629104579,0.5569513598159563,0.2651369588296492,1.6889682135718557e-05,0.11514887877899078,30.17467577969312,7390436.107007962,5.0147585036873125e-11
11608054364.57746,8.866951904423773,0.991398530205122,0.560166074267241,0.265442223130195,1.631041027337107e-05,0.11485339675883284,31.161581758937526,7394713.5872998815,5.294022749913041e-11
11609619629.231268,9.016806794411316,0.9913136072226673,0.5652432233998538,0.26605275173128395,1.544096590835706e-05,0.11457257265403706,32.033247466319146,7403242.341759454,5.534904510797998e-11
11611117838.686998,9.16273280039081,0.991228696003076,0.5570627680819513,0.26605275173129256,1.3876102635799259e-05,0.1142986521955622,32.89502664558294,7410680.6856890675,5.7774336385525664e-11
11612556388.25903,9.305376217487852,0.9911436735964749,0.565642350111152,0.26666328033238185,1.3467867326925177e-05,0.11402831698039524,33.74627979488555,7380340.440110339,6.020577375124728e-11
11613938802.882595,9.445557535454677,0.9910585965470721,0.5562286515919118,0.26666328033238784,1.2050554623775681e-05,0.11376323734765374,34.58805694770316,7424893.78715398,6.265081066994117e-11
11615271531.43731,9.58473495456709,0.9909732898184287,0.5598964278776088,0.2669685446329201,1.202327299625996e-05,0.11350048040577548,35.43435736429545,7394168.123958654,6.51405423834992e-11
11616559508.61107,9.723767639206356,0.9908876132497837,0.5587878349979365,0.2672738089334704,1.166738194263573e-05,0.11323949997542185,36.27825615681197,7401471.132268425,6.766947275395563e-11
11617800270.787588,9.860827988517627,0.9908019124003176,0.5622870764300992,0.26788433753456714,1.1016349369449089e-05,0.11298204432282687,37.123342402493954,7408024.999897216,7.023499286336085e-11
11618996252.567259,9.996963870334614,0.9907162180605777,0.5706999923304856,0.2684948661356529,1.0717459246035558e-05,0.11272713507218544,37.964159818793505,7414860.5800620485,7.282791340074827e-11
11620149242.421574,10.132360578394435,0.9906305859220031,0.5591680223087196,0.2684948661356512,9.533949209586174e-06,0.11247655295000379,38.80644224748116,7421500.425211723,7.546661172777589e-11
11621267469.362158,10.2654965029542,0.9905445686123913,0.5623774272368436,0.26880013043619705,9.855611836158104e-06,0.11222951969528765,39.65146191349832,7427185.231004139,7.814000706589626e-11
11622346497.691357,10.399269587999877,0.9904586546358819,0.5761709423058129,0.2697159233378335,9.898969757109246e-06,0.1119823033484619,40.496223349845074,7433740.346795332,8.085370464754719e-11
11623392181.353401,10.532272817560633,0.9903725270375175,0.5636768355330711,0.2697159233378282,8.798642139930348e-06,0.11173971450850131,41.34840896297045,7439839.383057835,8.361894609614003e-11
11624404214.52466,10.664041698718659,0.9902863543653845,0.5668648320015468,0.2700209569466308,8.590367647766794e-06,0.11149985177233074,42.197390433948605,7445699.271768928,8.641812104502164e-11
11625381313.073412,10.794975518701095,0.9902003992333779,0.5646536871163694,0.27032599055544093,8.387104515828702e-06,0.11126315868845728,43.04878797108605,7451427.151349485,8.92561215977611e-11
11626330601.685507,10.925655872129855,0.9901141674508707,0.5735593357696194,0.2709360577730442,8.46734091634821e-06,0.1110275351570404,43.90224801939204,7457019.243145125,9.214614185015378e-11
11627258611.219381,11.057702574711955,0.9900271619948132,0.5740939768989962,0.27124109138184843,8.415092481806852e-06,0.11079269877103891,44.76792775780142,7463241.5507065,9.509940754691988e-11
11628161835.193085,11.18892241418221,0.9899397790249217,0.5686609348310149,0.27154612499064684,7.708378066695392e-06,0.11055969735092713,45.63496644938164,7468837.740329387,9.811000754736348e-11
11629039629.394844,11.319971801809979,0.9898521916099827,0.5798129048849439,0.27225748559159735,7.673577948764846e-06,0.11032801480247928,46.50770818921369,7474565.437604474,1.0116531431771364e-10
11629893461.687351,11.45136281817306,0.9897643520891811,0.5812037367494646,0.272663812583746,7.349379416343193e-06,0.11009726205895214,47.385326294377464,7480141.860184617,1.0428953657593622e-10
11630723922.254116,11.581887981526807,0.9896763079413607,0.5795279179420355,0.2729176227715021,7.121674031882425e-06,0.10986989766731131,48.26719540809348,7485484.142789122,1.0745667810810832e-10
11631532877.420462,11.711823356715213,0.9895879594394404,0.5745888915093629,0.27317143295926505,6.781390075087674e-06,0.10964394799475559,49.15341343918006,7490622.740097726,1.1067028963414408e-10
11632322158.341871,11.843015420113765,0.9894991920821159,0.5748304173551575,0.2736790533347941,6.3419759066749185e-06,0.10941852494448412,50.0490900331004,7495947.616212372,1.1396599914852242e-10
