age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
6.805443991000000096e+04,4.299114818229178070e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.899584556841604210e-01,4.934118326575912761e+00
7.005443991000000096e+04,4.263861764026364298e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.900812031982603845e-01,4.855164782894288322e+00
7.205443991000000096e+04,4.229519672246255801e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.902011218827153183e-01,4.778421028788872427e+00
7.405443991000000096e+04,4.196112894289790063e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.903181478629187295e-01,4.704244671453485793e+00
7.605443991000000096e+04,4.163610971935943539e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.904324338037101105e-01,4.632193866225734702e+00
7.805443991000000096e+04,4.131993262135042144e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.905440802736188544e-01,4.562408140614735430e+00
8.005443991000000096e+04,4.101248157602662481e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.906531334798069743e-01,4.495040884278238558e+00
8.205443991000000096e+04,4.071376490973746876e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.907589925026614008e-01,4.429890461845113592e+00
8.405443991000000096e+04,4.042382886815103049e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908621740016760993e-01,4.366904595800583877e+00
8.605443991000000096e+04,4.014279159437359468e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.909626007384085389e-01,4.306108949240073258e+00
8.805443991000000096e+04,3.987079714149809995e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.910601898117737230e-01,4.247539468617635094e+00
9.005443991000000096e+04,3.960801103309246951e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.911545262633354836e-01,4.191195361163332578e+00
9.205443991000000096e+04,3.935459195225259332e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.912460395478945974e-01,4.137132822940495558e+00
9.405443991000000096e+04,3.911071472513532932e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.913342920564451988e-01,4.085284604407799947e+00
9.605443991000000096e+04,3.887654541665721553e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.914190978278103306e-01,4.035600330698315474e+00
9.805443991000000096e+04,3.865223106978639578e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.915008444132369481e-01,3.988160184828647203e+00
1.000544399100000010e+05,3.843788752859633284e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.915787813993521382e-01,3.943032435615754672e+00
1.020544399100000010e+05,3.823363220911004667e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.916533178554440386e-01,3.900086774332374162e+00
1.040544399100000010e+05,3.803953197807423692e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.917245772271172211e-01,3.859531993929646632e+00
1.060544399100000010e+05,3.785563795329451864e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.917920732066411005e-01,3.821204557294615167e+00
1.080544399100000010e+05,3.768197252938910058e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.918562103331898361e-01,3.785147545810776393e+00
1.100544399100000010e+05,3.751853293845839765e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.919162483861468760e-01,3.751322770617680380e+00
1.120544399100000010e+05,3.736528546059932232e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.919729239620376338e-01,3.719691589843483470e+00
1.140544399100000010e+05,3.722215674420710663e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.920257688735871326e-01,3.690248227592923147e+00
1.153344399100000010e+05,3.708905495707716327e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.920752012503114114e-01,3.662929443475502644e+00
1.163584399100000010e+05,3.696583712428366919e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.921210804321728527e-01,3.637765725157986907e+00
1.176384399100000010e+05,3.685235904323992617e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.921632952048743515e-01,3.614640671362884028e+00
1.192384399100000010e+05,3.674842164035424297e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922020279055017822e-01,3.593468368479466157e+00
1.212384399100000010e+05,3.665380116650432729e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922374302928718248e-01,3.574279530680195549e+00
1.232384399100000010e+05,3.656824178577090745e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922696813064848076e-01,3.556980882919204667e+00
1.252384399100000010e+05,3.649145717456792948e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.922986629368728106e-01,3.541544315839542545e+00
1.272384399100000010e+05,3.642313374028855577e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923245484608937517e-01,3.527857278760559989e+00
1.292384399100000010e+05,3.636292136175224066e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923472697003329179e-01,3.515856191533216268e+00
1.312384399099999864e+05,3.631044701352238224e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923670474982445422e-01,3.505447212847402128e+00
1.332384399099999864e+05,3.626530530249834960e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923840675892998231e-01,3.496539106208520487e+00
1.352384399099999864e+05,3.622706776144418939e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.923985383587396569e-01,3.488967315227977206e+00
1.372384399099999864e+05,3.619526998573013188e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924106908423746376e-01,3.482747491449408983e+00
1.392384399099999864e+05,3.616942607307072954e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924207787265849179e-01,3.477690140207025493e+00
1.412384399099999864e+05,3.614900818818092443e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924284878479693428e-01,3.473716505470111571e+00
1.432384399099999864e+05,3.613347527237309009e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924343790346326744e-01,3.470720288115245467e+00
1.452384399099999864e+05,3.612225513601666105e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924387093705406115e-01,3.468594736007609924e+00
1.472384399099999864e+05,3.611474359781647880e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924417563251715479e-01,3.467233097012389464e+00
1.492384399099999864e+05,3.611030468866791132e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924438177535164607e-01,3.466529072006160117e+00
1.512384399099999864e+05,3.610829287639583107e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924448877664272639e-01,3.466215203062356309e+00
1.532384399099999864e+05,3.610802847176605823e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924449785952116465e-01,3.466201408865432043e+00
1.552384399099999864e+05,3.610880453237898635e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924447088269269357e-01,3.466430927087815306e+00
1.572384399099999864e+05,3.610988595438174631e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924443910394345869e-01,3.466719155586762469e+00
1.592384399099999864e+05,3.611053917642527811e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924443559310516361e-01,3.466909941335023948e+00
1.612384399099999864e+05,3.611025614396701222e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924446281908989420e-01,3.466908219891729814e+00
1.632384399099999864e+05,3.610885067838455420e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924451906045436533e-01,3.466659833744818009e+00
1.652384399099999864e+05,3.610784435208044485e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924453912885908669e-01,3.466449930915761701e+00
1.672384399099999864e+05,3.610768434619130218e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924453842669142656e-01,3.466445287548981291e+00
1.692384399099999864e+05,3.610781404335318356e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924452725996058378e-01,3.466526036829825408e+00
1.712384399099999864e+05,3.610766971165824124e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924454902715802829e-01,3.466557362567668221e+00
1.732384399099999864e+05,3.610674621848739108e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924458898276291130e-01,3.466394822079774674e+00
1.752384399099999864e+05,3.610515459919816372e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924463306077147384e-01,3.466105008040951674e+00
1.772384399099999864e+05,3.610300949285373928e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924469428526127124e-01,3.465715395592198433e+00
1.792384399099999864e+05,3.610039649822192054e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924478035742598347e-01,3.465203470067271141e+00
1.812384399099999864e+05,3.609739579152415168e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924489943147069670e-01,3.464615053568596892e+00
1.832384399099999864e+05,3.609408307322928167e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924502770164669418e-01,3.463973521484064566e+00
1.852384399099999864e+05,3.609051510113478578e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924514158871095393e-01,3.463232757253844163e+00
1.872384399099999864e+05,3.608673426351671765e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924527656345556559e-01,3.462495798319327189e+00
1.892384399099999864e+05,3.608277514552990173e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924543591021313782e-01,3.461708940179844873e+00
1.912384399099999864e+05,3.607866878298488622e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924559072685677608e-01,3.460855987678089107e+00
1.932384399099999864e+05,3.607443934403949282e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924577116129470022e-01,3.459984892070034679e+00
1.952384399099999864e+05,3.607010389363291658e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924592190083580512e-01,3.459122516931300240e+00
1.972384399099999864e+05,3.606567584090239365e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924607309338829397e-01,3.458236675802395688e+00
1.992384399099999864e+05,3.606116887358716383e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924625488686040331e-01,3.457348229857979849e+00
2.012384399099999864e+05,3.605658428729981324e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924643860563092779e-01,3.456451403202789763e+00
2.032384399099999864e+05,3.605193951391876261e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924659557407868427e-01,3.455540419941560693e+00
2.052384399099999864e+05,3.604723444925139297e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924675594011188706e-01,3.454609504179029233e+00
2.072384399099999864e+05,3.604247400847130578e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924691743867357752e-01,3.453658655915195386e+00
2.092384399099999864e+05,3.603765909307117710e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924711021767196995e-01,3.452687875150059149e+00
2.112384399099999864e+05,3.603279464993543790e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924727896441595087e-01,3.451670524813698293e+00
2.132384399099999864e+05,3.602788385693899365e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924745382681374295e-01,3.450665428435524262e+00
2.152384399099999864e+05,3.602292228589548451e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924763253980837363e-01,3.449640173050351422e+00
2.172384399099999864e+05,3.601791179868172765e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924781283834288148e-01,3.448594758658179771e+00
2.192384399099999864e+05,3.601285144623886492e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924802487032548359e-01,3.447555822328930653e+00
2.212384399099999864e+05,3.600774073251941321e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924821332306507204e-01,3.446556003533487900e+00
2.232384399099999864e+05,3.600258021472739323e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924840834446986115e-01,3.445536931753832910e+00
2.252384399099999864e+05,3.599737037078981849e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924860766948288393e-01,3.444493510611791098e+00
2.272384399099999864e+05,3.599210571700377503e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924880903304717616e-01,3.443453056694374848e+00
2.292384399099999864e+05,3.598679782781036174e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924898353303585163e-01,3.442416476024371619e+00
2.312384399099999864e+05,3.598143793290900838e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924919350381661953e-01,3.441352488165076551e+00
2.332384399099999864e+05,3.597602963827039702e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924941004326258254e-01,3.440288862714896645e+00
2.352384399099999864e+05,3.597056477383405504e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924960424924686553e-01,3.439226958708010429e+00
2.372384399099999864e+05,3.596505020951776377e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.924980604317198252e-01,3.438109311649187205e+00
2.392384399099999864e+05,3.595947782056217790e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925001293347527453e-01,3.436969693537792025e+00
2.412384399099999864e+05,3.595385130354027403e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925022242859407429e-01,3.435836100477926536e+00
2.432384399099999864e+05,3.594817174794445513e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925043781286098765e-01,3.434704342114203612e+00
2.452384399099999864e+05,3.594244298625109746e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925066237060861774e-01,3.433543817527009878e+00
2.472384399099999864e+05,3.593665658791818096e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925089361027429447e-01,3.432382975831841598e+00
2.492384399099999864e+05,3.593081277039116728e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925110240322543687e-01,3.431191442614781373e+00
2.512384399099999864e+05,3.592490918933610278e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925131844435887252e-01,3.429997893497021000e+00
2.532384399099999864e+05,3.591895008493962926e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925153901560623659e-01,3.428798817640262619e+00
2.552384399099999864e+05,3.591292479331354315e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925179381186436500e-01,3.427629119572356942e+00
2.572384399099999864e+05,3.590683338467461461e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925202706743074088e-01,3.426406056762326902e+00
2.592384399099999864e+05,3.590068135858116349e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925226847720219736e-01,3.425185621418378012e+00
2.612384399099999864e+05,3.589447172076376980e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925251532311036962e-01,3.423938345149379892e+00
2.632384399100000155e+05,3.588819645971595307e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925273825001698469e-01,3.422693809599310466e+00
2.652384399100000155e+05,3.588185630252099578e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925296672631316153e-01,3.421449409952659781e+00
2.672384399100000155e+05,3.587544568619899898e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925323022039003851e-01,3.420202767899612084e+00
2.692384399100000155e+05,3.586897426895285790e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925347274003940679e-01,3.418925094566128031e+00
2.712384399100000155e+05,3.586243367686696715e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925372375365240196e-01,3.417614238148089179e+00
2.732384399100000155e+05,3.585582431991663377e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925398031665496168e-01,3.416294683911299757e+00
2.752384399100000155e+05,3.584914950961515689e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925421284740310712e-01,3.414911232417494613e+00
2.772384399100000155e+05,3.584240635801489550e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925448300074746322e-01,3.413553194862850138e+00
2.792384399100000155e+05,3.583559168271081674e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925476119504405115e-01,3.412186459489455537e+00
2.812384399100000155e+05,3.582870524813698498e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925501784864888932e-01,3.410809554010282518e+00
2.832384399100000155e+05,3.582174121950666201e+00,5.999999999999998668e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.925528220344741026e-01,3.409421232644000099e+00
