age,radius,mass,convective_radius,radiative_mass,radiative_moment_of_inertia,convective_moment_of_inertia,luminosity
1.096704845300000015e+05,5.669804215724024488e+00,9.999999999999997780e-01,5.657972977870392661e+00,9.999999999999997780e-01,1.930567797685111553e-01,0.000000000000000000e+00,1.118872182835398021e+01
1.116704845300000015e+05,5.668460453011391564e+00,9.999999999999997780e-01,5.656619991392782154e+00,9.999999999999997780e-01,1.930594205984280110e-01,0.000000000000000000e+00,1.118440961290176183e+01
1.136704845300000015e+05,5.666892029491039651e+00,9.999999999999997780e-01,5.655056309316178087e+00,9.999999999999997780e-01,1.930625167047950730e-01,0.000000000000000000e+00,1.117860087431198579e+01
1.156704845300000015e+05,5.665345915422771661e+00,9.999999999999997780e-01,5.653516704795124248e+00,9.999999999999997780e-01,1.930655475775215346e-01,0.000000000000000000e+00,1.117317764841785532e+01
1.176704845300000015e+05,5.664001336383608809e+00,9.999999999999997780e-01,5.652184556841603147e+00,9.999999999999997780e-01,1.930681594147092561e-01,0.000000000000000000e+00,1.116877618972116970e+01
1.196704845300000015e+05,5.662635847018051116e+00,9.999999999999997780e-01,5.650814695689595268e+00,9.999999999999997780e-01,1.930709243697478761e-01,0.000000000000000000e+00,1.116403225441119496e+01
1.216704845300000015e+05,5.661038277877187497e+00,9.999999999999997780e-01,5.649229291716685530e+00,9.999999999999997780e-01,1.930738376860177685e-01,0.000000000000000000e+00,1.115841128904391688e+01
1.236704845300000015e+05,5.659231448730434266e+00,9.999999999999997780e-01,5.647432195519716203e+00,9.999999999999997780e-01,1.930771723028833764e-01,0.000000000000000000e+00,1.115194205984280273e+01
1.256704845300000015e+05,5.657218081270242394e+00,9.999999999999997780e-01,5.645417835058550438e+00,9.999999999999997780e-01,1.930811547260413152e-01,0.000000000000000000e+00,1.114468844141429926e+01
1.276704845300000015e+05,5.655008720469319350e+00,9.999999999999997780e-01,5.643225395818703305e+00,9.999999999999997780e-01,1.930853745271693123e-01,0.000000000000000000e+00,1.113686946476703632e+01
1.296704845300000015e+05,5.652640866384288643e+00,9.999999999999997780e-01,5.640886679199980769e+00,9.999999999999997780e-01,1.930900185734670815e-01,0.000000000000000000e+00,1.112821558812203904e+01
1.316704845299999870e+05,5.650137735396043581e+00,9.999999999999997780e-01,5.638388819678813668e+00,9.999999999999997780e-01,1.930949563976533390e-01,0.000000000000000000e+00,1.111935830936147873e+01
1.336704845299999870e+05,5.647506294593307885e+00,9.999999999999997780e-01,5.635787061994607328e+00,9.999999999999997780e-01,1.931000043036081859e-01,0.000000000000000000e+00,1.111038958979818148e+01
1.356704845299999870e+05,5.644780011098777806e+00,9.999999999999997780e-01,5.633093342997575803e+00,9.999999999999997780e-01,1.931052472309678358e-01,0.000000000000000000e+00,1.110074860132732155e+01
1.376704845299999870e+05,5.641971657568686460e+00,9.999999999999997780e-01,5.630324242904707788e+00,9.999999999999997780e-01,1.931107723844254220e-01,0.000000000000000000e+00,1.109051597997689420e+01
1.396704845299999870e+05,5.639060048245712053e+00,9.999999999999997780e-01,5.627415751206141792e+00,9.999999999999997780e-01,1.931163451040793233e-01,0.000000000000000000e+00,1.108020747921809956e+01
1.416704845299999870e+05,5.636053436544427697e+00,9.999999999999997780e-01,5.624432603229969629e+00,9.999999999999997780e-01,1.931219971007270553e-01,0.000000000000000000e+00,1.106942422251919389e+01
1.436704845299999870e+05,5.632957534711996672e+00,9.999999999999997780e-01,5.621353620693559705e+00,9.999999999999997780e-01,1.931280842148179744e-01,0.000000000000000000e+00,1.105841332759518636e+01
1.456704845299999870e+05,5.629776864481640608e+00,9.999999999999997780e-01,5.618189811773764752e+00,9.999999999999997780e-01,1.931343740515073515e-01,0.000000000000000000e+00,1.104683141181000394e+01
1.476704845299999870e+05,5.626514553444017963e+00,9.999999999999997780e-01,5.614957960542707127e+00,9.999999999999997780e-01,1.931405764569978367e-01,0.000000000000000000e+00,1.103486556886905490e+01
1.496704845299999870e+05,5.623173788760785996e+00,9.999999999999997780e-01,5.611648440508277602e+00,9.999999999999997780e-01,1.931469895127861935e-01,0.000000000000000000e+00,1.102249428073115922e+01
1.516704845299999870e+05,5.619756555980881529e+00,9.999999999999997780e-01,5.608278488753991375e+00,9.999999999999997780e-01,1.931536449296699376e-01,0.000000000000000000e+00,1.101028652970621913e+01
1.536704845299999870e+05,5.616264855149606383e+00,9.999999999999997780e-01,5.604806745339644181e+00,9.999999999999997780e-01,1.931605744184465845e-01,0.000000000000000000e+00,1.099757706856327211e+01
1.556704845299999870e+05,5.612700446442726587e+00,9.999999999999997780e-01,5.601283539831025671e+00,9.999999999999997780e-01,1.931674855602618091e-01,0.000000000000000000e+00,1.098467303902693004e+01
1.576704845299999870e+05,5.609062917846382668e+00,9.999999999999997780e-01,5.597674194205982445e+00,9.999999999999997780e-01,1.931746741715553717e-01,0.000000000000000000e+00,1.097161747717954938e+01
1.596704845299999870e+05,5.605384290244398215e+00,9.999999999999997780e-01,5.594030170558788484e+00,9.999999999999997780e-01,1.931818455684159996e-01,0.000000000000000000e+00,1.095834016625517826e+01
1.616704845299999870e+05,5.601630192076829218e+00,9.999999999999997780e-01,5.590312374006204621e+00,9.999999999999997780e-01,1.931890269315272857e-01,0.000000000000000000e+00,1.094450678384561115e+01
1.636704845299999870e+05,5.597799321615436696e+00,9.999999999999997780e-01,5.586514802147273251e+00,9.999999999999997780e-01,1.931965673061677158e-01,0.000000000000000000e+00,1.093069763754558110e+01
1.656704845299999870e+05,5.593889269519127794e+00,9.999999999999997780e-01,5.582632132098121147e+00,9.999999999999997780e-01,1.932041674783120389e-01,0.000000000000000000e+00,1.091717343541189855e+01
1.676704845299999870e+05,5.589902859181407280e+00,9.999999999999997780e-01,5.578659720491968343e+00,9.999999999999997780e-01,1.932121164692291726e-01,0.000000000000000000e+00,1.090275430927087541e+01
1.696704845299999870e+05,5.585838107091891658e+00,9.999999999999997780e-01,5.574593603479126358e+00,9.999999999999997780e-01,1.932201127998368628e-01,0.000000000000000000e+00,1.088829599764433809e+01
1.716704845299999870e+05,5.581694354572016792e+00,9.999999999999997780e-01,5.570489546762099842e+00,9.999999999999997780e-01,1.932281768556478874e-01,0.000000000000000000e+00,1.087315363881401353e+01
1.741704845299999870e+05,5.577471739790254901e+00,9.999999999999997780e-01,5.566286348501663817e+00,9.999999999999997780e-01,1.932363267571178822e-01,0.000000000000000000e+00,1.085792113071643605e+01
1.761704845299999870e+05,5.573168545606920432e+00,9.999999999999997780e-01,5.562009173480712221e+00,9.999999999999997780e-01,1.932448447303449224e-01,0.000000000000000000e+00,1.084260640105098439e+01
1.781704845299999870e+05,5.568783755237943112e+00,9.999999999999997780e-01,5.557651679539739931e+00,9.999999999999997780e-01,1.932531561303766354e-01,0.000000000000000000e+00,1.082689777797911468e+01
1.801704845299999870e+05,5.564317818523634607e+00,9.999999999999997780e-01,5.553208430542026619e+00,9.999999999999997780e-01,1.932618627828489588e-01,0.000000000000000000e+00,1.081075222541846692e+01
1.826704845299999870e+05,5.559769828761691457e+00,9.999999999999997780e-01,5.548674896373642085e+00,9.999999999999997780e-01,1.932709760130466858e-01,0.000000000000000000e+00,1.079445310199551322e+01
1.846704845299999870e+05,5.555139148112073322e+00,9.999999999999997780e-01,5.544047452943440035e+00,9.999999999999997780e-01,1.932799166459036044e-01,0.000000000000000000e+00,1.077775555505220595e+01
1.871704845299999870e+05,5.550423574712903374e+00,9.999999999999997780e-01,5.539350019252983870e+00,9.999999999999997780e-01,1.932892819769416737e-01,0.000000000000000000e+00,1.076089197943328024e+01
1.896704845299999870e+05,5.545623820698089901e+00,9.999999999999997780e-01,5.534548596797208120e+00,9.999999999999997780e-01,1.932984883009807309e-01,0.000000000000000000e+00,1.074350879974631212e+01
1.916704845299999870e+05,5.540736748510724397e+00,9.999999999999997780e-01,5.529669143128948861e+00,9.999999999999997780e-01,1.933081283834287845e-01,0.000000000000000000e+00,1.072596072391220545e+01
1.936704845299999870e+05,5.535761849192505579e+00,9.999999999999997780e-01,5.524706335364333754e+00,9.999999999999997780e-01,1.933179381186436452e-01,0.000000000000000000e+00,1.070828286031393439e+01
1.956704845299999870e+05,5.530697553964981417e+00,9.999999999999997780e-01,5.519623570182789152e+00,9.999999999999997780e-01,1.933276511359260375e-01,0.000000000000000000e+00,1.069039932954313699e+01
1.976704845299999870e+05,5.525541683163829987e+00,9.999999999999997780e-01,5.514470837391559854e+00,9.999999999999997780e-01,1.933378534055131270e-01,0.000000000000000000e+00,1.067223878230537437e+01
1.996704845299999870e+05,5.520294843144803565e+00,9.999999999999997780e-01,5.509213798727037315e+00,9.999999999999997780e-01,1.933479498969398747e-01,0.000000000000000000e+00,1.065379215837278082e+01
2.016704845299999870e+05,5.514957177059502058e+00,9.999999999999997780e-01,5.503878298489206067e+00,9.999999999999997780e-01,1.933582556796303031e-01,0.000000000000000000e+00,1.063446442728034391e+01
2.036704845299999870e+05,5.509526283721035256e+00,9.999999999999997780e-01,5.498459127047043538e+00,9.999999999999997780e-01,1.933690835579514600e-01,0.000000000000000000e+00,1.061505465582459173e+01
2.056704845299999870e+05,5.504000734557972230e+00,9.999999999999997780e-01,5.492920020838522710e+00,9.999999999999997780e-01,1.933798317062673799e-01,0.000000000000000000e+00,1.059519880404991987e+01
2.076704845299999870e+05,5.498378817866767854e+00,9.999999999999997780e-01,5.487284898865205207e+00,9.999999999999997780e-01,1.933908083988311599e-01,0.000000000000000000e+00,1.057492092686130825e+01
2.096704845299999870e+05,5.492656159822418616e+00,9.999999999999997780e-01,5.481579039162834732e+00,9.999999999999997780e-01,1.934020532741397846e-01,0.000000000000000000e+00,1.055469491947722460e+01
2.121704845299999870e+05,5.486832393485694404e+00,9.999999999999997780e-01,5.475764479376654670e+00,9.999999999999997780e-01,1.934132795759812840e-01,0.000000000000000000e+00,1.053381229472920921e+01
2.141704845299999870e+05,5.480965092980587983e+00,9.999999999999997780e-01,5.469884527395862506e+00,9.999999999999997780e-01,1.934245201476816889e-01,0.000000000000000000e+00,1.051300641011121328e+01
2.161704845299999870e+05,5.474983945502728488e+00,9.999999999999997780e-01,5.463925253120114789e+00,9.999999999999997780e-01,1.934361274321048652e-01,0.000000000000000000e+00,1.049158470180524816e+01
2.181704845299999870e+05,5.468884815284603462e+00,9.999999999999997780e-01,5.457847901424719872e+00,9.999999999999997780e-01,1.934481274774060011e-01,0.000000000000000000e+00,1.047015626628009599e+01
2.201704845299999870e+05,5.462666112482727598e+00,9.999999999999997780e-01,5.451641939794784619e+00,9.999999999999997780e-01,1.934602199370313858e-01,0.000000000000000000e+00,1.044815203062356801e+01
2.221704845299999870e+05,5.456326281455977423e+00,9.999999999999997780e-01,5.445298421255293064e+00,9.999999999999997780e-01,1.934726904346643628e-01,0.000000000000000000e+00,1.042545427982513573e+01
2.241704845299999870e+05,5.449863364515616482e+00,9.999999999999997780e-01,5.438836621441028640e+00,9.999999999999997780e-01,1.934852895875330825e-01,0.000000000000000000e+00,1.040236474212326101e+01
2.261704845299999870e+05,5.443272851933224743e+00,9.999999999999997780e-01,5.432245215067156963e+00,9.999999999999997780e-01,1.934983539831026389e-01,0.000000000000000000e+00,1.037875951890189796e+01
2.281704845299999870e+05,5.436525930372147819e+00,9.999999999999997780e-01,5.425541325964346129e+00,9.999999999999997780e-01,1.935116274434301453e-01,0.000000000000000000e+00,1.035494387188837528e+01
2.301704845299999870e+05,5.429640646220750710e+00,9.999999999999997780e-01,5.418711703549343284e+00,9.999999999999997780e-01,1.935251156311580956e-01,0.000000000000000000e+00,1.033038471992570351e+01
2.321704845299999870e+05,5.422612685904550034e+00,9.999999999999997780e-01,5.411712722824978172e+00,9.999999999999997780e-01,1.935388196788148663e-01,0.000000000000000000e+00,1.030549702145008695e+01
2.341704845299999870e+05,5.415437277175019659e+00,9.999999999999997780e-01,5.404561620874764216e+00,9.999999999999997780e-01,1.935527939477677539e-01,0.000000000000000000e+00,1.028043504949149245e+01
2.361704845299999870e+05,5.408082971075222289e+00,9.999999999999997780e-01,5.397245260368297437e+00,9.999999999999997780e-01,1.935673546399691580e-01,0.000000000000000000e+00,1.025471057102085837e+01
2.381704845299999870e+05,5.400568939047316164e+00,9.999999999999997780e-01,5.389746766631180463e+00,9.999999999999997780e-01,1.935822251919635528e-01,0.000000000000000000e+00,1.022808321819293553e+01
2.401704845299999870e+05,5.392860552900404336e+00,9.999999999999997780e-01,5.382077940610204614e+00,9.999999999999997780e-01,1.935974486398332473e-01,0.000000000000000000e+00,1.020064588099390335e+01
2.421704845299999870e+05,5.384944839747218381e+00,9.999999999999997780e-01,5.374188022378762142e+00,9.999999999999997780e-01,1.936130634895467106e-01,0.000000000000000000e+00,1.017257348977326536e+01
2.441704845299999870e+05,5.376839606333098764e+00,9.999999999999997780e-01,5.366146390631723051e+00,9.999999999999997780e-01,1.936291037169584339e-01,0.000000000000000000e+00,1.014395345307934271e+01
2.461704845299999870e+05,5.368538792724635300e+00,9.999999999999997780e-01,5.357907042062107550e+00,9.999999999999997780e-01,1.936453323971097373e-01,0.000000000000000000e+00,1.011474742349770040e+01
2.481704845299999870e+05,5.360035590160591390e+00,9.999999999999997780e-01,5.349453101995514714e+00,9.999999999999997780e-01,1.936620963102221593e-01,0.000000000000000000e+00,1.008515855398762895e+01
2.501704845299999870e+05,5.351324118553080211e+00,9.999999999999997780e-01,5.340796824390132258e+00,9.999999999999997780e-01,1.936794135767514191e-01,0.000000000000000000e+00,1.005454977462682997e+01
2.521704845299999870e+05,5.342397061994608620e+00,9.999999999999997780e-01,5.331920768307321978e+00,9.999999999999997780e-01,1.936970314163400930e-01,0.000000000000000000e+00,1.002344578586151336e+01
2.541704845299999870e+05,5.333246109764659515e+00,9.999999999999997780e-01,5.322810210876802728e+00,9.999999999999997780e-01,1.937150143831116722e-01,0.000000000000000000e+00,9.991711522344784768e+00
2.561704845299999870e+05,5.323864546195835601e+00,9.999999999999997780e-01,5.313474008471311905e+00,9.999999999999997780e-01,1.937336866067181085e-01,0.000000000000000000e+00,9.958808534734647111e+00
2.581704845299999870e+05,5.314245478946293844e+00,9.999999999999997780e-01,5.303891549072457856e+00,9.999999999999997780e-01,1.937527771863462034e-01,0.000000000000000000e+00,9.925150580987111226e+00
2.601704845299999870e+05,5.304377300958117658e+00,9.999999999999997780e-01,5.294045165235903738e+00,9.999999999999997780e-01,1.937723325556637288e-01,0.000000000000000000e+00,9.890938979365328620e+00
2.621704845300000161e+05,5.294253046501617987e+00,9.999999999999997780e-01,5.283973408231216418e+00,9.999999999999997780e-01,1.937923923531676418e-01,0.000000000000000000e+00,9.855994337357582680e+00
2.646704845300000161e+05,5.283825384040407691e+00,9.999999999999997780e-01,5.273594350947925058e+00,9.999999999999997780e-01,1.938129894221839455e-01,0.000000000000000000e+00,9.819794899091711216e+00
2.666704845300000161e+05,5.273112211828125950e+00,9.999999999999997780e-01,5.262914697954652610e+00,9.999999999999997780e-01,1.938344739405195583e-01,0.000000000000000000e+00,9.782929488776641591e+00
2.686704845300000161e+05,5.262102437654306186e+00,9.999999999999997780e-01,5.251944324899771033e+00,9.999999999999997780e-01,1.938563346848172775e-01,0.000000000000000000e+00,9.745158440734783767e+00
2.706704845300000161e+05,5.250786015991301348e+00,9.999999999999997780e-01,5.240690729121835645e+00,9.999999999999997780e-01,1.938789082425422527e-01,0.000000000000000000e+00,9.706118598382747820e+00
2.726704845300000161e+05,5.239150508278782148e+00,9.999999999999997780e-01,5.229105982015446408e+00,9.999999999999997780e-01,1.939022002763369223e-01,0.000000000000000000e+00,9.666309927744681119e+00
2.746704845300000161e+05,5.227184578133138970e+00,9.999999999999997780e-01,5.217204602595753471e+00,9.999999999999997780e-01,1.939259432829735230e-01,0.000000000000000000e+00,9.625235679177329473e+00
2.766704845300000161e+05,5.214876938095992287e+00,9.999999999999997780e-01,5.204939908038686447e+00,9.999999999999997780e-01,1.939505089583002662e-01,0.000000000000000000e+00,9.583108971890640149e+00
2.786704845300000161e+05,5.202213227026658338e+00,9.999999999999997780e-01,5.192354300210649143e+00,9.999999999999997780e-01,1.939759380733425131e-01,0.000000000000000000e+00,9.540000203855125704e+00
