4.8823621435887476E+024,6051800.0000000000,0.32704494480192081
0.0000000000000000,0.0000000000000000,0.96001799629447626
6.1187982223076042E-016,1.5597056280539626E-003,0.96001799629447626
6.4813598105875088E-016,1.6285061092109394E-003,0.95999235276910300
6.8654045235791632E-016,1.7009971934825285E-003,0.95996437623956943
7.2722053164502448E-016,1.7772486655909415E-003,0.95993388322692152
7.7031105717040139E-016,1.8573528707959666E-003,0.95990054014191917
8.1595485685300388E-016,1.9413804797259130E-003,0.95986436056070523
8.6430322169804654E-016,2.0294166485843655E-003,0.95982485505144388
9.1551640726638495E-016,2.1214990900820332E-003,0.95978200818511983
9.6976416485784691E-016,2.2176647845544920E-003,0.95973550938950447
1.0272263041691179E-015,2.3179436485248578E-003,0.95968502498554054
1.0880932892912378E-015,2.4223412925092462E-003,0.95963037897867387
1.1525668700221539E-015,2.5308497441094476E-003,0.95957134501884345
1.2208607505868908E-015,2.6434434744255480E-003,0.95950750441422095
1.2932012979819058E-015,2.7600763132548389E-003,0.95943867143952710
1.3698282922914403E-015,2.8806848001422599E-003,0.95936450552628316
1.4509957214629533E-015,3.0051811638122619E-003,0.95928474943135245
1.5369726231759423E-015,3.1334537415942574E-003,0.95919906625221585
1.6280439765946210E-015,3.2653705763997375E-003,0.95910719915756015
1.7245116469603008E-015,3.4007728272352263E-003,0.95900881884956168
1.8266953861543215E-015,3.5394751106435003E-003,0.95890365265855337
1.9349338925481329E-015,3.6812674622190905E-003,0.95879141381962196
2.0495859336534040E-015,3.8259126072323654E-003,0.95867183713019122
2.1710315352933322E-015,3.9731455644510527E-003,0.95854466158016216
2.2996732412368333E-015,4.1226744286000970E-003,0.95840964118932281
2.4359374474706472E-015,4.2741805138276270E-003,0.95826654006921752
2.5802758155321421E-015,4.4273189948222519E-003,0.95811517125556112
2.7331667695872904E-015,4.5817197861130086E-003,0.95795534937682392
2.8951170822161049E-015,4.7369891648301604E-003,0.95778692497252782
3.0666635541618149E-015,4.8927114973124622E-003,0.95760977669315694
3.2483747936113298E-015,5.0484516411759663E-003,0.95742382453094887
3.4408531009048106E-015,5.2037575425289305E-003,0.95722901717842579
3.6447364649212496E-015,5.3581632175086855E-003,0.95702534576287812
3.8607006777573233E-015,5.5111923145233456E-003,0.95681284460528260
